neighbor_scope,support_champion_id,support_name,support_archetype,neighbor_rank,neighbor_champion_id,neighbor_name,neighbor_support_archetype,neighbor_primary_class,neighbor_is_support,cosine_distance,cosine_similarity,same_support_archetype,same_primary_class
support_only,40,Janna,enchanter,2,80,Pantheon,engage_tank,Fighter,True,0.5397400856018066,0.46025991439819336,False,False
support_only,40,Janna,enchanter,3,63,Brand,mage_support,Mage,True,0.6435699462890625,0.3564300537109375,False,False
support_only,40,Janna,enchanter,4,518,Neeko,mage_support,Mage,True,0.6779704093933105,0.32202959060668945,False,False
support_only,40,Janna,enchanter,5,99,Lux,mage_support,Mage,True,0.7151311039924622,0.28486889600753784,False,False
support_only,43,Karma,enchanter,1,10,Kayle,enchanter,Fighter,True,0.4070513844490051,0.5929486155509949,True,False
support_only,43,Karma,enchanter,2,526,Rell,engage_tank,Tank,True,0.523432731628418,0.47656726837158203,False,False
support_only,43,Karma,enchanter,3,555,Pyke,roamer,Support,True,0.5624942779541016,0.43750572204589844,False,False
support_only,43,Karma,enchanter,4,902,Milio,enchanter,Support,True,0.6168027520179749,0.38319724798202515,True,False
support_only,43,Karma,enchanter,5,143,Zyra,mage_support,Mage,True,0.6661874651908875,0.33381253480911255,False,True
support_only,44,Taric,warden,1,37,Sona,enchanter,Support,True,0.37259799242019653,0.6274020075798035,False,True
support_only,44,Taric,warden,2,101,Xerath,mage_support,Mage,True,0.5310707092285156,0.4689292907714844,False,False
support_only,44,Taric,warden,3,32,Amumu,engage_tank,Tank,True,0.5802439451217651,0.41975605487823486,False,False
support_only,44,Taric,warden,4,902,Milio,enchanter,Support,True,0.6579328775405884,0.3420671224594116,False,True
support_only,44,Taric,warden,5,350,Yuumi,enchanter,Support,True,0.6887775659561157,0.3112224340438843,False,True
support_only,50,Swain,mage_support,1,25,Morgana,catcher,Mage,True,0.4300975203514099,0.5699024796485901,False,True
support_only,50,Swain,mage_support,2,10,Kayle,enchanter,Fighter,True,0.5883710384368896,0.41162896156311035,False,False
support_only,50,Swain,mage_support,3,412,Thresh,hook,Support,True,0.6069819331169128,0.39301806688308716,False,False
support_only,50,Swain,mage_support,4,526,Rell,engage_tank,Tank,True,0.6548646688461304,0.34513533115386963,False,False
support_only,50,Swain,mage_support,5,89,Leona,engage_tank,Tank,True,0.7145439386367798,0.2854560613632202,False,False
support_only,53,Blitzcrank,hook,1,201,Braum,warden,Support,True,0.6104869842529297,0.3895130157470703,False,False
support_only,53,Blitzcrank,hook,2,99,Lux,mage_support,Mage,True,0.6196236610412598,0.38037633895874023,False,False
support_only,53,Blitzcrank,hook,3,12,Alistar,engage_tank,Tank,True,0.6550818681716919,0.3449181318283081,False,True
support_only,53,Blitzcrank,hook,4,267,Nami,enchanter,Support,True,0.682136595249176,0.317863404750824,False,False
support_only,53,Blitzcrank,hook,5,526,Rell,engage_tank,Tank,True,0.7033164501190186,0.29668354988098145,False,True
support_only,57,Maokai,engage_tank,1,223,Tahm Kench,warden,Support,True,0.6251188516616821,0.37488114833831787,False,False
