neighbor_scope,support_champion_id,support_name,support_archetype,neighbor_rank,neighbor_champion_id,neighbor_name,neighbor_support_archetype,neighbor_primary_class,neighbor_is_support,cosine_distance,cosine_similarity,same_support_archetype,same_primary_class
all_champions_exploratory,432,Bard,roamer,5,777,Yone,,Assassin,False,0.4431319832801819,0.5568680167198181,False,False
all_champions_exploratory,497,Rakan,engage_tank,1,68,Rumble,,Fighter,False,0.5199089050292969,0.4800910949707031,False,False
all_champions_exploratory,497,Rakan,engage_tank,2,35,Shaco,,Assassin,False,0.536252498626709,0.463747501373291,False,False
all_champions_exploratory,497,Rakan,engage_tank,3,201,Braum,warden,Support,True,0.545534610748291,0.454465389251709,False,True
all_champions_exploratory,497,Rakan,engage_tank,4,127,Lissandra,,Mage,False,0.5646775364875793,0.43532246351242065,False,False
all_champions_exploratory,497,Rakan,engage_tank,5,711,Vex,,Mage,False,0.5665202140808105,0.43347978591918945,False,False
all_champions_exploratory,518,Neeko,mage_support,1,427,Ivern,enchanter,Support,True,0.36697959899902344,0.6330204010009766,False,False
all_champions_exploratory,518,Neeko,mage_support,2,80,Pantheon,engage_tank,Fighter,True,0.39248543977737427,0.6075145602226257,False,False
all_champions_exploratory,518,Neeko,mage_support,3,69,Cassiopeia,,Mage,False,0.41272836923599243,0.5872716307640076,False,True
all_champions_exploratory,518,Neeko,mage_support,4,9,Fiddlesticks,mage_support,Mage,True,0.41950005292892456,0.5804999470710754,True,True
all_champions_exploratory,518,Neeko,mage_support,5,142,Zoe,,Mage,False,0.4485018849372864,0.5514981150627136,False,True
all_champions_exploratory,526,Rell,engage_tank,1,223,Tahm Kench,warden,Support,True,0.43318992853164673,0.5668100714683533,False,False
all_champions_exploratory,526,Rell,engage_tank,2,246,Qiyana,,Assassin,False,0.5034993886947632,0.4965006113052368,False,False
all_champions_exploratory,526,Rell,engage_tank,3,10,Kayle,enchanter,Fighter,True,0.5117288827896118,0.4882711172103882,False,False
all_champions_exploratory,526,Rell,engage_tank,4,64,Lee Sin,,Fighter,False,0.5120121240615845,0.4879878759384155,False,False
all_champions_exploratory,526,Rell,engage_tank,5,43,Karma,enchanter,Mage,True,0.523432731628418,0.47656726837158203,False,False
all_champions_exploratory,555,Pyke,roamer,1,91,Talon,,Assassin,False,0.4452725052833557,0.5547274947166443,False,False
all_champions_exploratory,555,Pyke,roamer,2,78,Poppy,,Tank,False,0.46799570322036743,0.5320042967796326,False,False
all_champions_exploratory,555,Pyke,roamer,3,142,Zoe,,Mage,False,0.4876905083656311,0.5123094916343689,False,False
all_champions_exploratory,555,Pyke,roamer,4,876,Lillia,,Fighter,False,0.4994739890098572,0.5005260109901428,False,False
all_champions_exploratory,555,Pyke,roamer,5,56,Nocturne,,Assassin,False,0.5127968192100525,0.4872031807899475,False,False
all_champions_exploratory,888,Renata Glasc,enchanter,1,12,Alistar,engage_tank,Tank,True,0.3739417791366577,0.6260582208633423,False,False
all_champions_exploratory,888,Renata Glasc,enchanter,2,101,Xerath,mage_support,Mage,True,0.5001850128173828,0.4998149871826172,False,False
all_champions_exploratory,888,Renata Glasc,enchanter,3,74,Heimerdinger,mage_support,Mage,True,0.5179158449172974,0.48208415508270264,False,False
all_champions_exploratory,888,Renata Glasc,enchanter,4,240,Kled,,Fighter,False,0.541975200176239,0.458024799823761,False,False
all_champions_exploratory,888,Renata Glasc,enchanter,5,112,Viktor,,Mage,False,0.5799164772033691,0.42008352279663086,False,False
all_champions_exploratory,902,Milio,enchanter,1,122,Darius,,Fighter,False,0.2883301377296448,0.7116698622703552,False,False
all_champions_exploratory,902,Milio,enchanter,2,34,Anivia,,Mage,False,0.34153395891189575,0.6584660410881042,False,False
all_champions_exploratory,902,Milio,enchanter,3,13,Ryze,,Mage,False,0.37810975313186646,0.6218902468681335,False,False
all_champions_exploratory,902,Milio,enchanter,4,6,Urgot,,Fighter,False,0.5532099008560181,0.44679009914398193,False,False
all_champions_exploratory,902,Milio,enchanter,5,59,Jarvan IV,,Tank,False,0.554257869720459,0.445742130279541,False,False
