n,missing,mean,std,min,q01,q05,q25,median,q75,q95,q99,max,share_lt_0,share_gt_1,share_eq_0,share_eq_1,support_scores_path,score_col,rows,unique_matches,unique_match_team_keys,config_id,window_tag
337074,0,0.24968618760017025,0.17306664961661206,0.0,0.0,0.010454887771027897,0.11470688616743624,0.2234135758344286,0.3576112652711948,0.5729280865525761,0.7333333333333334,1.0,0.0,0.0,0.03904187211116847,0.0005221405388727698,C:\Users\adria\Desktop\TFG\ProgresoActual\OAT\support_oat_full_m12\scores\time_window_start_max_s4_m10\support_scores.parquet,support_roam_score_v2,337074,168564,337074,cfg_001_s4p0_m10_far2500_w0p45-0p35-0p2,m10
