champion_name,count,mean,median,std,q25,q75
AurelionSol,127,0.535078586549106,0.5595744680851065,0.22888581193556903,0.37373373844573776,0.7130187961755758
Nunu,44,0.5128016013981761,0.5348188751191612,0.18473368715906102,0.4,0.6437291249164997
Twitch,103,0.49153567556534594,0.4652577613215608,0.23467617834169424,0.3113115544348858,0.6592139471416258
Shaco,1271,0.4069985523107773,0.3897803002563163,0.22262668917890063,0.23367955145964975,0.5741485900216919
Elise,4613,0.3966534030071306,0.3852040816326531,0.19738743233870243,0.2527075252133437,0.5249999999999999
Akshan,34,0.3922210661693453,0.3598890098485955,0.18906037239347187,0.25644313787455164,0.5101293709182688
Jax,191,0.38544250405929087,0.3625,0.22166500860062316,0.2016222497242397,0.5402175697865353
Camille,443,0.3689371283427988,0.35122730070791014,0.17565666343306816,0.23898601313710083,0.48343791189379426
Leblanc,713,0.3649803862020725,0.35522846180676665,0.19001996326074808,0.2155127037149509,0.49
Vi,43,0.3629601053854303,0.3323529411764706,0.17345411301047933,0.2520747013560051,0.5437500000000001
Singed,103,0.36071308955873727,0.33910601976639715,0.20573518478213676,0.21418096279976484,0.5192309784993177
Rammus,97,0.3606835966273993,0.33787262872628726,0.21145717830441269,0.1979527938342967,0.4875
Briar,33,0.35502917308252663,0.35,0.1680271041137625,0.25085227272727273,0.4836038961038961
XinZhao,67,0.347904838550755,0.34377283105022827,0.19388883294691353,0.20349409448818898,0.475
Sylas,1161,0.3443178183174788,0.3192471833390235,0.1887406279455729,0.2,0.46467628016480284
Bard,19960,0.3429475359980232,0.32996554626503116,0.1767282195781441,0.21116918136939444,0.46111766393098474
Pyke,10196,0.3421328142925498,0.33126321504769374,0.18101717757799404,0.20475640817286112,0.4632401896465202
MasterYi,26,0.3379499877617558,0.3192863574899064,0.20103325147137344,0.18954329336140124,0.500718238691049
Poppy,3026,0.3338346516236369,0.3176795010134298,0.18053267960046768,0.1979467823163416,0.4574301445140618
Qiyana,122,0.33369025703583105,0.32923048833848856,0.1838555468636861,0.20707162921348315,0.46260805762759494
Pantheon,3429,0.33263948620938194,0.3108778327689502,0.1909281497885362,0.18698176404912545,0.460614389089897
Fiora,53,0.323043508882178,0.3112468193384224,0.18690451203635086,0.1775,0.44552260716382847
Nidalee,866,0.31739335395113794,0.30693757236527475,0.19775337528706435,0.16061475811067263,0.43906455145209694
TwistedFate,151,0.313671076475579,0.2955711031565246,0.19367420275676783,0.18407741714775488,0.4411256275531532
Kennen,54,0.3057601581671226,0.27681444260453186,0.19651458014191134,0.16116798661276427,0.4351929405515708
Alistar,12708,0.2989292602059094,0.2821206084365778,0.1763978793636783,0.16449488306430662,0.4138813610751779
Ekko,136,0.2980498522251192,0.26919557162626667,0.16609581974129176,0.17891697588126157,0.3889778713523255
RekSai,80,0.292999552854566,0.2448276704610785,0.19966985378126012,0.15575326689320168,0.3703493017179509
Skarner,115,0.29248587892642824,0.29680235672201394,0.17701059297646862,0.14082305898033987,0.4123032842969552
LeeSin,101,0.29223644302053575,0.26887217446673034,0.20497437717302963,0.12616815988973124,0.4068502824858756
Taliyah,284,0.29065561560527675,0.2791983478552226,0.17547755977419693,0.16294596184743498,0.4111366150442478
Galio,769,0.28923354907795706,0.26426595534479347,0.17217302482929692,0.16135615874974293,0.3886954781912765
Sejuani,58,0.2883916843941593,0.2632766983932753,0.18615102844231377,0.17526580917489645,0.40626782531194294
Rell,10801,0.2859819231878216,0.2685611768927162,0.1707761704841945,0.1555784469096672,0.3962889996783532
Janna,12618,0.28384023435169103,0.2603281830362927,0.1829883378640204,0.14407132961794833,0.3969538793721235
Blitzcrank,7662,0.2835443555100596,0.26666666666666666,0.17260352743463156,0.15211298830129105,0.39166666666666666
Lissandra,169,0.2777892745784119,0.25839305402425583,0.16768806688223734,0.14759615384615385,0.3699338146811071
Maokai,2247,0.27764366428105,0.2546481481481481,0.173451266118473,0.1450881772827474,0.3899085047825964
Zoe,1613,0.2766406803222464,0.26020600353148915,0.1686272986605215,0.15025220004292764,0.3772385875926648
JarvanIV,300,0.2765169655860151,0.25453815544864355,0.18610301927191406,0.1329930904522613,0.3782883738601824
Aatrox,51,0.2762866722272893,0.2583167559296098,0.1844073649318861,0.14561209757066976,0.3871102066547002
Gragas,301,0.27599056193866683,0.24870967741935485,0.19589033910569134,0.11937463471654003,0.40710541642399534
Chogath,58,0.2710810064659507,0.2806291884367716,0.14630843208483302,0.16551486661589135,0.35928978532454614
Trundle,407,0.27104656260573384,0.25,0.19043301879102992,0.11869292237442922,0.38876618580162603
Zac,295,0.270412029710283,0.24771907624169567,0.1846213694429091,0.12743109075320086,0.37659650900557706
Leona,10670,0.2689322951085914,0.24441029417244656,0.1733226639275311,0.13439882448450755,0.37735307222620973
Nautilus,25868,0.2686525520757536,0.25184426118505243,0.16489963111399655,0.14270656345605334,0.375
Amumu,632,0.26784091848308866,0.2519812112603306,0.16689479115715328,0.14131215896070534,0.3837416870104541
Ivern,309,0.2652501017916355,0.2509940778341793,0.17498964116378435,0.13236074270557027,0.3775
Rakan,13786,0.2646043721366746,0.24730524460654243,0.16626034100139087,0.13727288279372038,0.3711511136249198
Sett,52,0.26341228778300135,0.2527500916128972,0.1614155435894624,0.17685647428332363,0.360417014054953
Vayne,21,0.2617599528468634,0.23487702773417057,0.1541177843582887,0.1747778587035688,0.3546434494195688
Neeko,8721,0.2580339036985636,0.23970588235294119,0.16202321802571013,0.13535478547854787,0.36
Rengar,92,0.2573703602285843,0.20227395623066313,0.1720765635259927,0.12309500351735597,0.3745857005401486
FiddleSticks,1305,0.25177291114992767,0.2207913669064748,0.17423670635370975,0.11666666666666665,0.3596461716937355
Teemo,198,0.24494773603983347,0.2379593640478599,0.1810812433833437,0.09954456170824105,0.3229973853338055
Zed,120,0.24469654652195638,0.2310775047258979,0.1710091737292456,0.1208771141809737,0.3315024092048619
Karma,23652,0.2445355929230148,0.22253799635326466,0.16295109996322318,0.11666666666666665,0.34708451201229007
Syndra,60,0.24446976777462773,0.19393601051633896,0.1659068518053201,0.16126685934489404,0.2900437365588395
Brand,990,0.24192276770061188,0.2003859802801039,0.18256241319004654,0.10175614770442509,0.3448165658093797
Rumble,69,0.2395289549249486,0.23730158730158735,0.16888661984938944,0.10961791418728466,0.35123524069028156
Thresh,17409,0.23673996550248252,0.21499999999999997,0.1575801328460162,0.11441529235382306,0.33515624999999993
Ornn,41,0.23517466332555242,0.18658810325476993,0.18928034279963724,0.11967481073640743,0.3212852168407724
Zaahen,30,0.23479502632914429,0.17305636482979347,0.20652023080104465,0.09043962756993595,0.3571948044667386
Ahri,48,0.23234349058612833,0.23010239395531237,0.18887577416658535,0.07632474363520524,0.28671369672753355
Karthus,103,0.22936650066335967,0.19533195020746885,0.15661962438828414,0.1115922921445751,0.32916666666666666
Ezreal,90,0.2281970076654128,0.18824757869249392,0.1824888005813853,0.10255724748820824,0.34256146726000924
TahmKench,1397,0.2258617010940172,0.20666666666666667,0.15065521690416167,0.11142204827136334,0.3145128511655708
Quinn,39,0.22456673505566782,0.21043536058491194,0.13662019713468196,0.12458840627204014,0.2999796394790351
Katarina,25,0.22338136291554314,0.1743553198541598,0.15985338510539968,0.11201538916839304,0.3476276452804837
Morgana,1752,0.22315089525298795,0.19166666666666665,0.16647299292074114,0.09434490414428082,0.3170539588811628
KSante,201,0.22283131930350647,0.20039103783555273,0.15121809811906373,0.11267470300489169,0.30372250423011843
Vex,46,0.22207206018316028,0.1809902397621312,0.17763776408783097,0.08416973218504317,0.3116100107066381
Lux,2534,0.2216507448843888,0.1925108082070622,0.16120730710938022,0.09746300682907909,0.31666666666666665
Annie,393,0.22123390482842784,0.17781538706594455,0.17691632806068516,0.09072305593451568,0.3119648181276088
Zilean,5300,0.22072345403971505,0.19528907045465743,0.1631664202485596,0.09000000000000001,0.31980877622191234
Urgot,21,0.2199371001162567,0.18867353119321623,0.16953857858737173,0.10418590335487843,0.3398403256105197
Braum,13342,0.21955589433476044,0.19607205342593906,0.15439867678058075,0.09784159171226695,0.3131137687754025
Sion,85,0.21859164169771078,0.2031600966902194,0.1337885167856795,0.10361253196930946,0.32255769564462955
