target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.16708693765108537,0.06599640436167618,0.0002,True
raw,2,0.05883919612070698,0.04338393851201587,0.0002,True
raw,3,0.03894032670051256,0.03771127013181319,0.0002,True
raw,4,0.03242773176998456,0.03583566167250109,0.0002,True
raw,5,0.029407260805140622,0.03436880168546709,0.0002,True
raw,6,0.02773925712453653,0.033476375742509716,0.0002,True
raw,7,0.026660095833169688,0.033094683205836584,0.0002,True
raw,8,0.02591185887507863,0.03246867112532249,0.0002,True
raw,9,0.025354598530869785,0.032242271583933564,0.0002,True
raw,10,0.024962634941222764,0.031988170911671165,0.0002,True
raw,11,0.024647660815009544,0.0317096070818023,0.0002,True
raw,12,0.024412300657383798,0.03150063168315843,0.0002,True
raw,13,0.024202682810608493,0.0313733466950771,0.0002,True
raw,14,0.024064708687127644,0.03126641214307277,0.0002,True
raw,15,0.02391782765551425,0.031167421524402886,0.0002,True
raw,16,0.023754001297435143,0.031067363698914642,0.0002,True
raw,17,0.023644862706739864,0.031060621310341992,0.0002,True
raw,18,0.02356513812889213,0.0310008001316543,0.0002,True
raw,19,0.023459979584367907,0.030870472253087543,0.0002,True
raw,20,0.02337671739216297,0.03092097866466861,0.0002,False
raw,21,0.02326858494560426,0.030877792530681382,0.0002,False
raw,22,0.023220803121693657,0.030878940511184314,0.0002,False
raw,23,0.02315994649477692,0.030922254876821185,0.0002,False
raw,24,0.023049551257802482,0.030901107707264935,0.0002,False
raw,25,0.02300575357302715,0.030908387996453686,0.0001,False
raw,26,0.022866964331879767,0.030862060368589368,0.0001,True
raw,27,0.02281744693788081,0.03084142198669468,0.0001,True
raw,28,0.02279583245508937,0.03088724167499018,0.0001,False
raw,29,0.022747483242936035,0.031008797192201655,0.0001,False
raw,30,0.02268083487209301,0.031086930192841377,0.0001,False
raw,31,0.02267278757806362,0.030936468710450336,0.0001,False
raw,32,0.02263229742932554,0.030932138271526594,0.0001,False
raw,33,0.02258150941205872,0.031084694484379467,5e-05,False
raw,34,0.022516884288184644,0.03103241637532683,5e-05,False
raw,35,0.02251713917994352,0.031057666690140255,5e-05,False
raw,36,0.02248879144692021,0.031041302539185394,5e-05,False
raw,37,0.02248022978481637,0.03110595545097918,5e-05,False
raw,38,0.02245716739556522,0.031082669198986217,5e-05,False
raw,39,0.02240710469285542,0.03117362578707667,2.5e-05,False
raw,40,0.02237854615661499,0.031118863240364322,2.5e-05,False
raw,41,0.02239154520931201,0.031020565403623874,2.5e-05,False
raw,42,0.02236486346605484,0.031185917474258494,2.5e-05,False
