n,missing,mean,std,min,q01,q05,q25,median,q75,q95,q99,max,share_lt_0,share_gt_1,share_eq_0,share_eq_1,support_scores_path,score_col,rows,unique_matches,unique_match_team_keys,config_id,window_tag
336803,0,0.2578931293946167,0.18401791495677458,0.0,0.0,0.0065811750848313675,0.1125,0.2292307692307692,0.3746599773633881,0.6000000000000001,0.7749999999999999,1.0,0.0,0.0,0.0429479547391205,0.001036214047974632,C:\Users\adria\Desktop\TFG\ProgresoActual\OAT\support_oat_full_m12\scores\time_window_start_max_s5_m10\support_scores.parquet,support_roam_score_v2,336803,168564,336803,cfg_001_s5p0_m10_far2500_w0p45-0p35-0p2,m10
