target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.058083223186854764,0.03424495211142857,0.001,True
raw,2,0.02694474278429626,0.032465715199572705,0.001,True
raw,3,0.025127464967510563,0.031804831992522424,0.001,True
raw,4,0.02443166741957241,0.03159627218012488,0.001,True
raw,5,0.024058284222569986,0.03129663388489362,0.001,True
raw,6,0.02379695893652321,0.031059902427201243,0.001,True
raw,7,0.02354910441922025,0.031023309465431304,0.001,True
raw,8,0.023408330136668657,0.030941856077292728,0.001,True
raw,9,0.023266367784496762,0.03089466848546089,0.001,True
raw,10,0.023170180449937714,0.030945224754599928,0.001,False
raw,11,0.023049870293634013,0.030913272843773102,0.001,False
raw,12,0.022955852883473158,0.03109855103488889,0.001,False
raw,13,0.02284288974882786,0.03104756939640788,0.001,False
raw,14,0.022693673450845726,0.031063469448495227,0.001,False
raw,15,0.02256405152791256,0.031139414087231695,0.0005,False
raw,16,0.022094092149305206,0.03144806912634571,0.0005,False
raw,17,0.021907917131967894,0.03157456538856048,0.0005,False
raw,18,0.02178153319513414,0.0314793572105127,0.0005,False
raw,19,0.02163509356759004,0.031943087448999166,0.0005,False
raw,20,0.02149473433486069,0.03208685820848743,0.0005,False
raw,21,0.021370287446604058,0.03195847461504664,0.00025,False
raw,22,0.020992577307065587,0.03205580923330735,0.00025,False
raw,23,0.020898681673185062,0.03240061066643048,0.00025,False
raw,24,0.020760762528870214,0.03248955611748306,0.00025,False
