Input_Player_ID,Input_Role,Target_GoldDiff_5_mean,Target_GoldDiff_5_std,Target_XpDiff_5_mean,Target_XpDiff_5_std,Target_CsDiff_5_mean,Target_CsDiff_5_std,Target_GoldDiff_10_mean,Target_GoldDiff_10_std,Target_XpDiff_10_mean,Target_XpDiff_10_std,Target_CsDiff_10_mean,Target_CsDiff_10_std,Target_GoldDiff_15_mean,Target_GoldDiff_15_std,Target_XpDiff_15_mean,Target_XpDiff_15_std,Target_CsDiff_15_mean,Target_CsDiff_15_std,Target_GoldDiff_20_mean,Target_GoldDiff_20_std,Target_XpDiff_20_mean,Target_XpDiff_20_std,Target_CsDiff_20_mean,Target_CsDiff_20_std,Target_EarlyTakedowns_mean,Target_EarlyTakedowns_std,Target_LaneCsBefore10_mean,Target_LaneCsBefore10_std,Target_DmgTotal_mean,Target_DmgTotal_std,Target_DmgPhys_mean,Target_DmgPhys_std,Target_DmgMagic_mean,Target_DmgMagic_std,Target_DmgTrue_mean,Target_DmgTrue_std,Target_DmgTurret_mean,Target_DmgTurret_std,Target_DmgObj_mean,Target_DmgObj_std,Target_TotalCS_mean,Target_TotalCS_std,Target_GoldEarned_mean,Target_GoldEarned_std,Target_DragonTakedowns_mean,Target_DragonTakedowns_std,Target_BaronTakedowns_mean,Target_BaronTakedowns_std,Target_RiftHeraldTakedowns_mean,Target_RiftHeraldTakedowns_std,Target_VoidMonsterTakedowns_mean,Target_VoidMonsterTakedowns_std,Target_TurretPlates_mean,Target_TurretPlates_std,Target_MaxCsAdvantage_mean,Target_MaxCsAdvantage_std,Target_SoloKills_mean,Target_SoloKills_std,Target_VisionScore_mean,Target_VisionScore_std,Target_WardsPlaced_mean,Target_WardsPlaced_std,Target_WardsKilled_mean,Target_WardsKilled_std,Target_ControlWardsPlaced_mean,Target_ControlWardsPlaced_std,Target_TimeCC_mean,Target_TimeCC_std,Target_TotalCC_mean,Target_TotalCC_std,Target_TotalHeal_mean,Target_TotalHeal_std,Target_HealOnTeammates_mean,Target_HealOnTeammates_std,Target_DamageShielded_mean,Target_DamageShielded_std,Target_DamageTaken_mean,Target_DamageTaken_std,Target_DamageMitigated_mean,Target_DamageMitigated_std,Target_KillParticipation_mean,Target_KillParticipation_std,Target_Team_Dragons_mean,Target_Team_Dragons_std,Target_Team_Barons_mean,Target_Team_Barons_std,Target_Team_Towers_mean,Target_Team_Towers_std,Target_Team_Inhibitors_mean,Target_Team_Inhibitors_std,Target_Team_RiftHeralds_mean,Target_Team_RiftHeralds_std,Target_Team_VoidGrubs_mean,Target_Team_VoidGrubs_std,Target_Team_ElderDragons_mean,Target_Team_ElderDragons_std,Target_JgCsBefore10_mean,Target_JgCsBefore10_std,Target_EnemyJgInvades_mean,Target_EnemyJgInvades_std,Games_Played
53,UTILITY,45.95652173913044,322.63511943037923,16.804347826086957,260.0020187584206,0.1956521739130435,3.044992721884324,44.0,565.3964194360548,-70.52173913043478,497.00273816059644,-1.9130434782608696,5.240127593682011,215.7391304347826,821.052182257826,74.5,705.3132243510287,-2.4782608695652173,7.019778820304122,369.4130434782609,1027.6053409334613,263.5217391304348,931.692408448922,-2.9565217391304346,8.20827907728703,7.391304347826087,2.551498565066465,12.369565217391305,3.6597431339867668,347.3161579648346,73.01666049832062,114.73224087207342,27.79230749692311,200.42345762853168,48.43970868342232,32.1390471965751,17.856617435346475,50.850938373671625,70.60352310870434,69.82497224707444,73.84660240112544,22.891304347826086,6.226210764429019,8683.304347826086,1828.8367871964133,0.2826086956521739,0.5835920751217647,0.5434782608695652,0.5852453137742206,0.15217391304347827,0.36315844747302034,0.9130434782608695,0.9147212558180828,8.282608695652174,5.306863662500399,4.467391304347826,3.2543170881376833,0.21739130434782608,0.41702882811414954,2.858099406925357,0.5453266147008061,1.2654494574554271,0.30965180609206155,0.22551728185813327,0.10809821389707613,0.20467464251094106,0.12471143321035556,1.667144714213884,0.33570482247364347,7.6988373281202644,2.633077379384439,131.25097809648062,51.62594766892345,7.275242518000274,12.19679507371071,21.406667978575765,21.96527087853616,771.3984746687618,218.7585466389531,719.1165906523928,325.25419975670985,0.532391304347826,0.09393105704856551,2.608695652173913,1.0641274123705555,0.9782608695652174,0.7145824090499789,8.652173913043478,2.3590712984783537,1.4130434782608696,1.001689394229607,0.5434782608695652,0.5036101551853349,1.7608695652173914,1.3364094949394258,0.0,0.0,1.0,1.0,1.0,1.0,46
54,JUNGLE,-21.0,324.5745933782659,48.57142857142857,315.339952613502,3.142857142857143,7.221001117771492,-96.85714285714286,657.0571838562781,135.28571428571428,760.5462322755741,3.5714285714285716,13.339879345495632,205.71428571428572,1342.0611901456796,491.85714285714283,1229.1626456754245,5.571428571428571,22.692562238592206,-30.571428571428573,2300.085060538911,2.0,1993.1126410717484,-0.5714285714285714,31.32015933791495,7.428571428571429,3.8668308667927223,1.0,1.0,718.0692309007534,96.80340356991789,254.89390034259958,31.79276797739085,415.76134150954147,72.4284728593526,47.38330077668273,19.64246059152269,45.969132393479875,39.73862503200307,1064.9198570523536,402.0764067281187,216.42857142857142,46.006728286404446,14147.285714285714,2396.566830161131,1.8571428571428572,1.5735915849388864,0.8571428571428571,0.8997354108424372,0.42857142857142855,0.5345224838248488,4.285714285714286,1.1126972805283737,6.0,3.6514837167011076,23.114285741533553,22.89349825004228,1.1428571428571428,0.6900655593423541,0.8668504327346958,0.21779445638475914,0.16677958507925858,0.0819759950116268,0.10575206798516788,0.07760674766942262,0.0628844760831223,0.06550920870778242,1.2622186502634791,0.23933588535426675,33.19550006669783,4.049320717648774,236.64750425987611,110.99070074572073,0.0,0.0,0.0,0.0,882.939656826651,238.71825204510972,2068.7886686844363,616.2664532262025,0.5771428571428572,0.05186980037050644,2.0,1.5275252316519468,0.8571428571428571,0.8997354108424372,8.714285714285714,1.7043362064926932,1.7142857142857142,0.9511897312113419,0.42857142857142855,0.5345224838248488,3.0,0.0,0.14285714285714285,0.37796447300922725,70.85714285714286,7.380798769522881,5.285714285714286,5.0568200058365305,7
54,MIDDLE,-13.6,511.2389852114175,68.2,379.5289185292736,3.0,14.966629547095765,-452.6,751.5835282920989,-275.4,598.8299424711493,-0.4,15.852444606432158,-235.6,1161.0813063691965,-25.0,1087.7676682086114,3.0,18.76166303929372,-172.0,1116.4436842044474,318.8,739.9592556350653,-4.6,18.742998692845283,4.8,3.420526275297414,75.0,17.564168070250297,847.1212878646453,169.29556616705943,238.61813893720372,42.26792703883298,581.5967576515488,148.12493905473656,26.891730873978002,19.131235933435047,368.0721654204692,125.06358697993626,423.15105457658774,182.02802718714656,210.8,41.251666632997996,12966.0,1342.10897471107,0.4,0.894427190999916,0.4,0.5477225575051661,0.0,0.0,0.4,0.5477225575051661,17.6,6.767569726275452,29.960000002384184,18.177128486232547,1.2,1.0954451150103324,0.7449869469068685,0.26818817403764955,0.35097798339842246,0.11062963850612433,0.07188260258867432,0.05425125048278009,0.02724285158808688,0.027467000417365675,1.183398302780916,0.28902245256965353,27.06391805636976,9.432555255714329,118.62582347588844,38.62818067912494,0.0,0.0,0.0,0.0,832.2784656297247,178.56864008475432,1820.3589762993402,428.13596341613436,0.398,0.1047377677822093,2.6,1.1401754250991378,1.0,0.7071067811865476,9.6,1.8165902124584952,1.4,0.8944271909999159,0.6,0.5477225575051662,2.4,1.3416407864998738,0.0,0.0,1.0,1.0,1.0,1.0,5
54,TOP,-223.19354838709677,336.5769272499071,-126.87096774193549,269.1446627045864,-9.290322580645162,8.637876083031433,-417.258064516129,816.6695769094514,-264.19354838709677,661.1207362932955,-18.06451612903226,16.31754778118936,-280.16129032258067,1525.53459693696,193.32258064516128,1441.4213214069132,-13.548387096774194,22.917007817597568,-397.0,1824.6811776307661,129.74193548387098,1407.8085799743735,-16.64516129032258,27.141049337484812,3.3548387096774195,2.199217847277742,64.87096774193549,11.131762171024768,724.7710884498874,195.93517299311705,212.96766733916837,79.39714703905543,497.09186887475386,163.88863940116966,14.686250718876403,22.68817710295434,246.3207749790216,124.34577257060347,337.608633086946,146.66123535952536,188.96774193548387,43.13581950921047,10871.774193548386,2324.671427817666,0.45161290322580644,0.7676244601548059,0.6451612903225806,0.6607262215055084,0.0967741935483871,0.30053715351876426,1.1612903225806452,1.2408807139433504,11.193548387096774,5.52219373581858,10.717741936445236,12.883649512290598,1.6774193548387097,1.7394845361810214,0.8292634959519727,0.24637189856901304,0.34150566983870145,0.11740800909643848,0.05492294527959708,0.043085625018193616,0.020914048040979287,0.029108430862518922,1.1195954798479093,0.23658251338806396,23.86775443036224,6.065487883396709,117.33264568009267,58.668051996974945,0.0,0.0,0.0,0.0,713.6229654763949,220.5093343788465,1591.984120523139,536.5434485876501,0.38,0.12312595177297107,2.4838709677419355,0.9616294415187688,0.9354838709677419,0.5736133349779415,7.774193548387097,2.0446626032894333,1.1935483870967742,0.7924373724448589,0.5483870967741935,0.5058794110206737,1.5483870967741935,1.4338458698530407,0.0,0.0,1.0,1.0,1.0,1.0,31
55,BOTTOM,-226.0,123.03657992645927,-161.0,311.1269837220809,-11.5,10.606601717798213,623.5,843.5783899555512,569.5,208.59650045003153,-4.0,16.97056274847714,334.5,2530.7351698666535,619.5,235.46655813512032,-7.0,31.11269837220809,317.5,3072.378964255549,998.0,7.0710678118654755,-3.5,27.577164466275352,6.5,3.5355339059327378,71.0,7.0710678118654755,894.7502936262428,417.3035393375117,169.60364592810706,159.36975720980394,688.016327273329,567.7486921430564,37.082397313526656,8.949566205901514,84.29623992986055,6.91041861610666,86.38503912259517,9.864426763545927,189.0,96.16652224137046,12440.5,6593.770734564556,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.5,6.363961030678928,2.5,2.1213203435596424,0.2598302757605333,0.2747201843302387,0.21442159765760693,0.21050261590764607,0.01513622603430875,0.02140585614086416,0.0,0.0,0.03027245206861755,0.0428117122817284,0.62058526740666,0.8776401017754324,191.61787232634697,25.610948850818367,0.0,0.0,0.0,0.0,872.8401515276837,324.6489343771843,527.0708011447288,147.6188311748448,0.5249999999999999,0.07778174593052017,2.0,1.4142135623730951,0.5,0.7071067811865476,4.0,2.8284271247461903,0.5,0.7071067811865476,0.5,0.7071067811865476,1.0,1.4142135623730951,0.0,0.0,1.0,1.0,1.0,1.0,2
55,MIDDLE,-31.545454545454547,321.7634877854876,-7.863636363636363,269.7593751983415,-5.4772727272727275,7.286459683178639,227.13636363636363,829.9800947713758,36.88636363636363,620.9240756458893,-7.636363636363637,13.532202607099006,700.8863636363636,1270.7812688649835,383.6818181818182,992.0820899250756,-8.431818181818182,19.093890082374553,1279.0,1806.8135770813715,839.9772727272727,1520.7972280267295,-5.159090909090909,30.45846823998914,6.5227272727272725,3.6567149850691947,75.9090909090909,11.874965227499997,1026.691699127031,377.2012462788972,241.08727741042168,298.7441391310585,729.7181671365092,340.220626824932,55.85608265162364,36.08365440976337,332.0843352202359,175.96210001970263,413.01432742026174,228.66083942759477,211.04545454545453,47.60836087674076,13825.886363636364,3023.4606247770403,0.5681818181818182,0.8995535655735862,0.4318181818181818,0.5454985887785669,0.022727272727272728,0.1507556722888818,0.6136363636363636,0.8684632000319445,12.886363636363637,5.938506229413797,21.407954545860942,24.277317251451827,2.7954545454545454,2.205485185817982,0.7246595807105357,0.25471111570673116,0.2843190138603236,0.14185857716225594,0.06913112361094674,0.059544437980152964,0.013281900286376085,0.025460378333227784,0.10648743207258286,0.08195786790808096,1.816198254921324,1.2082935712340332,242.58679965897056,114.4070325589555,0.0,0.0,0.0,0.0,922.4332692183056,225.9064664583564,633.096229481084,238.05105494134216,0.4940909090909091,0.15501415061915347,2.5681818181818183,1.0868714922160605,0.8863636363636364,0.618170936354914,8.590909090909092,2.3458838946881606,1.5227272727272727,1.171138113985536,0.5454545454545454,0.5036862005093147,1.7272727272727273,1.3182729428297617,0.045454545454545456,0.21070705494148542,1.0,1.0,1.0,1.0,44
55,TOP,308.0,323.1702337778032,194.66666666666666,148.3587993121181,-3.0,7.0,354.0,181.05524018928588,200.0,506.3723926123935,-3.0,7.0,1298.6666666666667,768.9358447447571,1893.0,1575.9666874651887,5.666666666666667,25.32455988429677,2611.3333333333335,792.8949068655526,1433.3333333333333,2472.500016852039,1.0,40.95119045888654,5.333333333333333,1.5275252316519468,69.0,11.532562594670797,1080.2482866374396,345.85865703743923,521.7092388257739,198.334085993789,493.2989032098924,147.70057248444112,65.1923376370223,56.218106408530225,564.8429880813744,182.7877064709616,652.3625874837699,121.91016654752111,157.66666666666666,19.55334583474996,12837.666666666666,4344.541901436023,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,0.0,1.3333333333333333,1.1547005383792517,13.0,5.291502622129181,24.666666666666668,22.810816147900834,4.666666666666667,3.055050463303893,0.8386906240599443,0.1420456308949324,0.39111312577275453,0.0415711352197033,0.02606783431640587,0.022954962601825037,0.028839221341023766,0.04995099661337782,0.16251245549509355,0.1575148601898801,2.524204496449476,2.3761069167956816,272.3083294037025,109.55087116457865,0.0,0.0,0.0,0.0,946.706202906389,315.45601626585614,793.3912134653187,506.49068306195056,0.48,0.20663978319771828,2.0,1.7320508075688772,1.0,1.0,6.333333333333333,4.618802153517007,1.0,1.0,0.6666666666666666,0.5773502691896258,1.6666666666666667,1.5275252316519465,0.0,0.0,1.0,1.0,1.0,1.0,3
56,JUNGLE,-21.88235294117647,410.4034421080282,81.23529411764706,261.9454927584565,2.823529411764706,7.723626853020923,-105.17647058823529,1030.360327464021,109.88235294117646,674.3957371559504,3.7058823529411766,14.382127389065015,197.23529411764707,1385.5751301089633,253.52941176470588,1238.4333913076966,7.352941176470588,20.50896504114295,767.4705882352941,1751.5995588906392,771.7058823529412,1687.5034357263498,16.0,28.493420293113285,6.352941176470588,2.343639703287075,1.0,1.0,757.7748265284723,274.0406140875466,651.8646398037898,256.2227624291676,43.592925081980844,13.854434018484712,62.26678495712801,29.60523102211421,100.79344828960816,90.81777315148584,1395.4162977820693,487.1813496360261,212.94117647058823,32.32350264945635,13681.411764705883,2645.9420595230245,2.7058823529411766,1.159994928995001,0.8235294117647058,0.3929526239966879,0.7647058823529411,0.4372373160976031,3.7058823529411766,1.5315313367000094,5.882352941176471,2.2046074747326467,37.54411769088577,31.332759882186142,0.7647058823529411,0.6642111641550715,0.962600205790846,0.29128065154129007,0.202046520215003,0.12379208121932855,0.1497171831275079,0.11066947838749755,0.050608782663514346,0.05215237131088554,6.29179361312234,1.3113470371858764,24.086433365004336,4.900786660529954,572.0997692184432,100.88560995227009,0.0,0.0,0.0,0.0,1157.6295611798464,195.31518847503676,859.526105140412,269.1323628497756,0.5511764705882354,0.134901925159594,2.764705882352941,1.0325582165612917,0.9411764705882353,0.42874646285627216,9.0,1.6955824957813166,1.4705882352941178,0.8744746321952062,0.7647058823529411,0.4372373160976031,2.0,1.3228756555322954,0.0,0.0,74.94117647058823,6.878140993714202,12.823529411764707,10.81801330026479,17
57,JUNGLE,65.25,191.60962919435966,-84.75,207.9493127342975,-2.25,5.737304826019502,144.5,398.35034831163387,-110.0,1007.6957212703975,-5.25,21.884164746836163,-271.0,1679.517986407608,-672.5,2042.6310647463156,-16.25,33.71819489039511,106.25,1806.5455755852568,-182.0,2400.475369588282,-12.5,38.144462245521304,5.5,2.3804761428476167,1.0,1.0,812.5404617762765,202.18955167459853,49.65213401218127,12.099292408725832,655.5279095025601,167.16479154177853,107.31254686572181,41.00390036975194,54.82258545219224,35.60888516590016,1326.2162906932879,343.6616034058992,190.25,21.2818388929779,12154.75,1238.815933327735,2.0,0.0,1.25,0.5,0.5,0.5773502691896257,3.5,1.9148542155126762,6.5,3.415650255319866,16.062500052154064,12.72526199651188,0.75,0.9574271077563381,1.1457698542930623,0.3620756404400307,0.18929599583360818,0.12427274323580657,0.1970215741400233,0.03955801042316164,0.11063004948152898,0.09645460139606242,2.142712564986947,0.15272317991922796,23.32190321649413,3.7571813780625307,625.6404083026288,83.78093165432435,0.0,0.0,0.0,0.0,1071.3524573010184,150.86908127294524,749.7714939249051,76.47515374795697,0.535,0.1161895003862225,2.0,0.0,1.25,0.5,9.0,2.160246899469287,2.0,0.816496580927726,0.5,0.5773502691896257,1.5,1.7320508075688772,0.0,0.0,68.0,11.195237082497776,16.5,7.852812659593164,4
57,TOP,-186.4,278.54227686295667,-172.4,339.5545611532851,-5.0,4.0,-394.8,443.9191367805628,-267.0,307.625584111595,-9.4,12.461942063739505,-552.0,1210.7247829296302,-631.4,1503.6883985719912,-13.4,21.559220765138985,-810.4,1624.1440207075232,308.4,1606.1650911410072,-4.8,31.830802691732423,3.4,1.816590212458495,69.2,8.613942186943213,883.492215594188,264.56240130120375,130.09635827085765,32.830953201102155,746.2482210864886,230.94334030118125,7.127779537535635,15.420798848272913,288.08388422348867,107.1841652865935,301.1565620647581,90.9063394493953,183.6,30.74573141104306,10406.2,2170.6231133018005,0.0,0.0,0.2,0.447213595499958,0.0,0.0,0.2,0.447213595499958,7.0,4.06201920231798,15.880000001192093,13.40790811596847,1.4,1.51657508881031,0.5574448563038693,0.20814070648427027,0.3356837749381082,0.03953011622433152,0.013765328747907118,0.019121293941697336,0.007792207792207779,0.017423906318180152,3.2195321823175194,0.4587513397639939,20.714577019859178,1.5647147200892482,748.1409511362024,311.16650630449743,0.0,0.0,0.0,0.0,1652.9192945734292,586.7331773260285,1853.5982926598404,874.5962074226877,0.33799999999999997,0.1321741275741966,2.2,1.0954451150103321,0.8,0.8366600265340756,7.4,2.0736441353327724,1.0,0.7071067811865476,0.6,0.5477225575051661,1.8,1.6431676725154984,0.0,0.0,1.0,1.0,1.0,1.0,5
