target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.1942432618054496,0.0799993204281993,0.0002,True
raw,2,0.062470168900153625,0.05046977201878315,0.0002,True
raw,3,0.03978020430682802,0.04021899599579227,0.0002,True
raw,4,0.032091409536077115,0.0364504911472962,0.0002,True
raw,5,0.028877533990256554,0.03469011797012823,0.0002,True
raw,6,0.027267491114930837,0.03360268279567419,0.0002,True
raw,7,0.026379149897213645,0.03306917018220455,0.0002,True
raw,8,0.025828463957893788,0.032622343355565346,0.0002,True
raw,9,0.025388494349992848,0.0323123904486846,0.0002,True
raw,10,0.025098154737836463,0.032015761758508295,0.0002,True
raw,11,0.024826960816959193,0.03179227241254857,0.0002,True
raw,12,0.024623440418543002,0.031671881735128304,0.0002,True
raw,13,0.024431661098135656,0.031470348593058826,0.0002,True
raw,14,0.024258691397291553,0.031291339897300756,0.0002,True
raw,15,0.024140369385972252,0.03119220318243526,0.0002,True
raw,16,0.02400311548063604,0.031050999117413613,0.0002,True
raw,17,0.0239133979654283,0.031021558309899673,0.0002,True
raw,18,0.023815978497399276,0.030915360128074196,0.0002,True
raw,19,0.023731027830035396,0.030859648267625328,0.0002,True
raw,20,0.023651578652744087,0.03087680145656671,0.0002,False
raw,21,0.02358508929059904,0.030768413068067255,0.0002,True
raw,22,0.023517692433967483,0.03077103926266201,0.0002,False
raw,23,0.023481373869170825,0.03088735099523749,0.0002,False
raw,24,0.023437776032526555,0.030726422724706718,0.0002,True
raw,25,0.023371184074205104,0.030722972809759858,0.0002,True
raw,26,0.023341104312432238,0.03071302816076268,0.0002,True
raw,27,0.02327985053137853,0.030698094347738007,0.0002,True
raw,28,0.023251460492974683,0.03072186586217845,0.0002,False
raw,29,0.023202238476113638,0.030693030795160774,0.0002,True
raw,30,0.023177607045852786,0.030676795095808486,0.0002,True
raw,31,0.02316847976776876,0.030663990161588387,0.0002,True
raw,32,0.02311469014829716,0.030652565297213694,0.0002,True
raw,33,0.02310226802853693,0.03067509005291516,0.0002,False
raw,34,0.023060633710964677,0.030709048763339224,0.0002,False
raw,35,0.02303108555434561,0.030687849297893352,0.0002,False
raw,36,0.02298352818951187,0.030751045708147642,0.0002,False
raw,37,0.022982031461509653,0.030686761921833068,0.0002,False
raw,38,0.022945760950669823,0.030763328291721986,0.0001,False
raw,39,0.022883907810375356,0.03071429159744576,0.0001,False
raw,40,0.022839360122668056,0.030686303061537232,0.0001,False
raw,41,0.022844303516918983,0.030727132113082554,0.0001,False
raw,42,0.022828971811576386,0.030749897681756184,0.0001,False
raw,43,0.02279641520143912,0.030798417595707662,0.0001,False
raw,44,0.02278988158324615,0.030767310973099923,5e-05,False
raw,45,0.02275299536375858,0.030712035481199596,5e-05,False
raw,46,0.02274136070733148,0.030763669108790803,5e-05,False
raw,47,0.02271379199267163,0.030798296846357598,5e-05,False
