target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.09542036828587266,0.04124138405443914,0.0005,True
raw,2,0.03171157129780597,0.034603016329130085,0.0005,True
raw,3,0.02705006259527163,0.03302634245736087,0.0005,True
raw,4,0.025684215181637837,0.03233244460530169,0.0005,True
raw,5,0.025001053023844328,0.0318665338684893,0.0005,True
raw,6,0.024640251945038168,0.03158922665182276,0.0005,True
raw,7,0.02435817171605332,0.031332217824805594,0.0005,True
raw,8,0.024133108934239245,0.031154103772520716,0.0005,True
raw,9,0.023951286836049586,0.031169489044919035,0.0005,False
raw,10,0.02382532439538608,0.03090881065200286,0.0005,True
raw,11,0.0236738995666407,0.03086878367858505,0.0005,True
raw,12,0.02359344253157401,0.030760999709304314,0.0005,True
raw,13,0.02348550240386626,0.03088538603947572,0.0005,False
raw,14,0.023405071147263645,0.030728095351581643,0.0005,True
raw,15,0.023338517976572257,0.03072644379299975,0.0005,True
raw,16,0.02327568542464847,0.030720265575379085,0.0005,True
raw,17,0.023221115910310456,0.03071601690512794,0.0005,True
raw,18,0.02314226271485931,0.030871139817647268,0.0005,False
raw,19,0.023105718487293658,0.030714284532692766,0.0005,True
raw,20,0.0230307376204342,0.03072633100433389,0.0005,False
raw,21,0.02296587379346326,0.03082144029455915,0.0005,False
raw,22,0.022902075528899474,0.03076372977589144,0.0005,False
raw,23,0.022877852577437633,0.03079332396040705,0.00025,False
raw,24,0.02268481685318059,0.030854434398798074,0.00025,False
raw,25,0.022618810738055502,0.030894386206941103,0.00025,False
raw,26,0.022593547285309854,0.030941468517365855,0.00025,False
raw,27,0.022526840060587684,0.030956910655396963,0.00025,False
raw,28,0.022516841759561864,0.030941311723553976,0.00025,False
raw,29,0.022490893355823036,0.030945303255957513,0.000125,False
raw,30,0.022379003711291194,0.030954259611060683,0.000125,False
raw,31,0.022352692688190123,0.03091768515822601,0.000125,False
raw,32,0.022339818880868625,0.03098660737658785,0.000125,False
raw,33,0.022309509414912564,0.030945546735144006,0.000125,False
raw,34,0.022271277166384825,0.0310436842822249,0.000125,False
