error_rank,match_id,team_id,minute,event_type,killer,victim,assists,killer_relation,victim_relation,assist_relations,ally_support_involved,ally_adc_involved,ally_support_died,ally_adc_died,ally_support_assist,ally_adc_assist,x,y,nearest_frame_minute,support_zone_v5_abs,adc_zone_v5_abs,dist_to_adc,out_bot_context_v5,far_from_adc_v5
4,EUW1_7783266689,200,2.1517666666666666,CHAMPION_KILL,"Senna(UTILITY,T200,pid10)","Lulu(UTILITY,T100,pid5)","Nidalee(JUNGLE,T200,pid7)",ally_support,enemy_utility,ally_jungle,True,False,False,False,False,False,13623,2205,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,3.348333333333333,CHAMPION_KILL,"Briar(JUNGLE,T100,pid2)","Leblanc(MIDDLE,T200,pid8)",,enemy_jungle,ally_middle,,False,False,False,False,False,False,8208,8210,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,3.7838333333333334,CHAMPION_KILL,"Garen(TOP,T200,pid6)","FiddleSticks(TOP,T100,pid1)",,ally_top,enemy_top,,False,False,False,False,False,False,1680,12516,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,4.0416,CHAMPION_KILL,"KogMaw(MIDDLE,T100,pid3)","Nidalee(JUNGLE,T200,pid7)","Briar(JUNGLE,T100,pid2)",enemy_middle,ally_jungle,enemy_jungle,False,False,False,False,False,False,7811,5332,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,4.555866666666667,CHAMPION_KILL,"Briar(JUNGLE,T100,pid2)","Senna(UTILITY,T200,pid10)","Lulu(UTILITY,T100,pid5)",enemy_jungle,ally_support,enemy_utility,True,False,True,False,False,False,13469,2506,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,4.750383333333334,CHAMPION_KILL,"Ashe(BOTTOM,T200,pid9)","Briar(JUNGLE,T100,pid2)","Senna(UTILITY,T200,pid10)",ally_adc,enemy_jungle,ally_support,True,True,False,False,True,False,13508,2736,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,4.794933333333334,CHAMPION_KILL,"Twitch(BOTTOM,T100,pid4)","Ashe(BOTTOM,T200,pid9)","Lulu(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13350,2608,5.0006,RED_TOP_JUNGLE,RED_BASE,5978.234689270738,True,False
4,EUW1_7783266689,200,5.97315,CHAMPION_KILL,"Senna(UTILITY,T200,pid10)","Briar(JUNGLE,T100,pid2)","Nidalee(JUNGLE,T200,pid7)",ally_support,enemy_jungle,ally_jungle,True,False,False,False,False,False,2861,7045,6.000983333333333,BLUE_TOP_JUNGLE,BOT_SIDE_NEAR,9556.813276401292,True,True
4,EUW1_7783266689,200,6.339733333333333,CHAMPION_KILL,"Garen(TOP,T200,pid6)","FiddleSticks(TOP,T100,pid1)","Nidalee(JUNGLE,T200,pid7); Senna(UTILITY,T200,pid10)",ally_top,enemy_top,ally_jungle; ally_support,True,False,False,False,True,False,1481,11224,6.000983333333333,BLUE_TOP_JUNGLE,BOT_SIDE_NEAR,9556.813276401292,True,True
4,EUW1_7783266689,200,6.3514333333333335,CHAMPION_KILL,"FiddleSticks(TOP,T100,pid1)","Senna(UTILITY,T200,pid10)",,enemy_top,ally_support,,True,False,True,False,False,False,1871,11284,6.000983333333333,BLUE_TOP_JUNGLE,BOT_SIDE_NEAR,9556.813276401292,True,True
4,EUW1_7783266689,200,7.698766666666667,CHAMPION_KILL,"Briar(JUNGLE,T100,pid2)","Senna(UTILITY,T200,pid10)",,enemy_jungle,ally_support,,True,False,True,False,False,False,11718,6856,8.001283333333333,RED_TOP_JUNGLE,BOT_LANE_CORE,8988.421941586854,True,True
4,EUW1_7783266689,200,10.187933333333334,CHAMPION_KILL,"Garen(TOP,T200,pid6)","FiddleSticks(TOP,T100,pid1)",,ally_top,enemy_top,,False,False,False,False,False,False,2405,12903,10.001716666666669,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6432.085198440705,True,True
4,EUW1_7783266689,200,10.196283333333334,CHAMPION_KILL,"FiddleSticks(TOP,T100,pid1)","Garen(TOP,T200,pid6)",,enemy_top,ally_top,,False,False,False,False,False,False,2431,12947,10.001716666666669,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6432.085198440705,True,True
4,EUW1_7783266689,200,10.66425,CHAMPION_KILL,"Twitch(BOTTOM,T100,pid4)","Senna(UTILITY,T200,pid10)","Lulu(UTILITY,T100,pid5)",enemy_bottom,ally_support,enemy_utility,True,False,True,False,False,False,8607,7862,11.0021,RED_BOT_JUNGLE,BOT_LANE_CORE,9147.061714015052,True,True
4,EUW1_7783266689,200,10.829266666666667,CHAMPION_KILL,"Twitch(BOTTOM,T100,pid4)","Leblanc(MIDDLE,T200,pid8)","KogMaw(MIDDLE,T100,pid3); Lulu(UTILITY,T100,pid5)",enemy_bottom,ally_middle,enemy_middle; enemy_utility,False,False,False,False,False,False,8166,8613,11.0021,RED_BOT_JUNGLE,BOT_LANE_CORE,9147.061714015052,True,True
4,EUW1_7783266689,200,11.059,CHAMPION_KILL,"Nidalee(JUNGLE,T200,pid7)","KogMaw(MIDDLE,T100,pid3)",,ally_jungle,enemy_middle,,False,False,False,False,False,False,7534,7578,11.0021,RED_BOT_JUNGLE,BOT_LANE_CORE,9147.061714015052,True,True
4,EUW1_7783266689,200,11.349833333333333,CHAMPION_KILL,"Lulu(UTILITY,T100,pid5)","Ashe(BOTTOM,T200,pid9)","Briar(JUNGLE,T100,pid2)",enemy_utility,ally_adc,enemy_jungle,False,True,False,True,False,False,13660,3358,11.0021,RED_BOT_JUNGLE,BOT_LANE_CORE,9147.061714015052,True,True
4,EUW1_7783266689,200,11.893733333333333,CHAMPION_KILL,"Nidalee(JUNGLE,T200,pid7)","Twitch(BOTTOM,T100,pid4)","Senna(UTILITY,T200,pid10)",ally_jungle,enemy_bottom,ally_support,True,False,False,False,True,False,13055,2990,11.0021,RED_BOT_JUNGLE,BOT_LANE_CORE,9147.061714015052,True,True
5,EUW1_7714775914,200,1.2244,CHAMPION_KILL,"Ezreal(BOTTOM,T100,pid4)","Kaisa(BOTTOM,T200,pid9)","Rell(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13744,3994,5.002566666666667,TOP_SIDE_NEAR,BOT_LANE_CORE,12186.60814172672,True,True
5,EUW1_7714775914,200,2.5411,CHAMPION_KILL,"Rell(UTILITY,T100,pid5)","Senna(UTILITY,T200,pid10)","Ezreal(BOTTOM,T100,pid4)",enemy_utility,ally_support,enemy_bottom,True,False,True,False,False,False,13097,2941,5.002566666666667,TOP_SIDE_NEAR,BOT_LANE_CORE,12186.60814172672,True,True
5,EUW1_7714775914,200,3.3337666666666665,CHAMPION_KILL,"Irelia(MIDDLE,T200,pid8)","Naafiri(JUNGLE,T100,pid2)","Kayn(JUNGLE,T200,pid7)",ally_middle,enemy_jungle,ally_jungle,False,False,False,False,False,False,10196,6119,5.002566666666667,TOP_SIDE_NEAR,BOT_LANE_CORE,12186.60814172672,True,True
5,EUW1_7714775914,200,3.430066666666667,CHAMPION_KILL,"Kayn(JUNGLE,T200,pid7)","Rell(UTILITY,T100,pid5)","Irelia(MIDDLE,T200,pid8); Kaisa(BOTTOM,T200,pid9); Senna(UTILITY,T200,pid10)",ally_jungle,enemy_utility,ally_middle; ally_adc; ally_support,True,True,False,False,True,True,8853,5484,5.002566666666667,TOP_SIDE_NEAR,BOT_LANE_CORE,12186.60814172672,True,True
5,EUW1_7714775914,200,5.1769,CHAMPION_KILL,"Ezreal(BOTTOM,T100,pid4)","Kaisa(BOTTOM,T200,pid9)","Rell(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13825,4769,5.002566666666667,TOP_SIDE_NEAR,BOT_LANE_CORE,12186.60814172672,True,True
5,EUW1_7714775914,200,5.6864333333333335,CHAMPION_KILL,"Irelia(MIDDLE,T200,pid8)","TwistedFate(MIDDLE,T100,pid3)","Kayn(JUNGLE,T200,pid7); Senna(UTILITY,T200,pid10)",ally_middle,enemy_middle,ally_jungle; ally_support,True,False,False,False,True,False,6195,6680,6.002633333333334,RED_BASE,BOT_LANE_CORE,10473.95646353373,False,False
5,EUW1_7714775914,200,6.366183333333334,CHAMPION_KILL,"TwistedFate(MIDDLE,T100,pid3)","Irelia(MIDDLE,T200,pid8)","Naafiri(JUNGLE,T100,pid2); Rell(UTILITY,T100,pid5)",enemy_middle,ally_middle,enemy_jungle; enemy_utility,False,False,False,False,False,False,8320,7496,6.002633333333334,RED_BASE,BOT_LANE_CORE,10473.95646353373,False,False
5,EUW1_7714775914,200,6.49255,CHAMPION_KILL,"Kaisa(BOTTOM,T200,pid9)","Naafiri(JUNGLE,T100,pid2)","Irelia(MIDDLE,T200,pid8); Senna(UTILITY,T200,pid10)",ally_adc,enemy_jungle,ally_middle; ally_support,True,True,False,False,True,False,8882,8047,6.002633333333334,RED_BASE,BOT_LANE_CORE,10473.95646353373,False,False
5,EUW1_7714775914,200,7.163,CHAMPION_KILL,"DrMundo(TOP,T200,pid6)","Cassiopeia(TOP,T100,pid1)","Kayn(JUNGLE,T200,pid7); Senna(UTILITY,T200,pid10)",ally_top,enemy_top,ally_jungle; ally_support,True,False,False,False,True,False,1520,13537,7.00295,TOP_SIDE_NEAR,BOT_LANE_CORE,11514.798000833536,True,True
5,EUW1_7714775914,200,7.455383333333334,CHAMPION_KILL,"TwistedFate(MIDDLE,T100,pid3)","Kayn(JUNGLE,T200,pid7)","Rell(UTILITY,T100,pid5)",enemy_middle,ally_jungle,enemy_utility,False,False,False,False,False,False,3442,13931,7.00295,TOP_SIDE_NEAR,BOT_LANE_CORE,11514.798000833536,True,True
5,EUW1_7714775914,200,7.601233333333333,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","DrMundo(TOP,T200,pid6)",,enemy_jungle,ally_top,,False,False,False,False,False,False,6220,13541,8.003416666666666,RED_BASE,BOT_LANE_CORE,10335.237829871165,False,False
5,EUW1_7714775914,200,7.6402,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","Senna(UTILITY,T200,pid10)",,enemy_jungle,ally_support,,True,False,True,False,False,False,8091,13456,8.003416666666666,RED_BASE,BOT_LANE_CORE,10335.237829871165,False,False
5,EUW1_7714775914,200,8.049616666666667,CHAMPION_KILL,"Kaisa(BOTTOM,T200,pid9)","Ezreal(BOTTOM,T100,pid4)",,ally_adc,enemy_bottom,,False,True,False,False,False,False,11922,1571,8.003416666666666,RED_BASE,BOT_LANE_CORE,10335.237829871165,False,False
5,EUW1_7714775914,200,9.66455,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","DrMundo(TOP,T200,pid6)","Cassiopeia(TOP,T100,pid1)",enemy_jungle,ally_top,enemy_top,False,False,False,False,False,False,2887,12108,10.004116666666668,MID_LANE,BOT_LANE_CORE,6524.533699813343,True,True
5,EUW1_7714775914,200,10.507116666666667,CHAMPION_KILL,"Kaisa(BOTTOM,T200,pid9)","Naafiri(JUNGLE,T100,pid2)","Kayn(JUNGLE,T200,pid7); Irelia(MIDDLE,T200,pid8); Senna(UTILITY,T200,pid10)",ally_adc,enemy_jungle,ally_jungle; ally_middle; ally_support,True,True,False,False,True,False,9718,4792,11.004516666666667,BOT_LANE_CORE,BOT_LANE_CORE,2630.25854242506,False,False
5,EUW1_7714775914,200,10.544416666666667,CHAMPION_KILL,"Kaisa(BOTTOM,T200,pid9)","Ezreal(BOTTOM,T100,pid4)","Kayn(JUNGLE,T200,pid7); Irelia(MIDDLE,T200,pid8); Senna(UTILITY,T200,pid10)",ally_adc,enemy_bottom,ally_jungle; ally_middle; ally_support,True,True,False,False,True,False,9876,4363,11.004516666666667,BOT_LANE_CORE,BOT_LANE_CORE,2630.25854242506,False,False
5,EUW1_7714775914,200,10.636816666666666,CHAMPION_KILL,"Kayn(JUNGLE,T200,pid7)","TwistedFate(MIDDLE,T100,pid3)","Irelia(MIDDLE,T200,pid8); Kaisa(BOTTOM,T200,pid9); Senna(UTILITY,T200,pid10)",ally_jungle,enemy_middle,ally_middle; ally_adc; ally_support,True,True,False,False,True,True,8593,2268,11.004516666666667,BOT_LANE_CORE,BOT_LANE_CORE,2630.25854242506,False,False
5,EUW1_7714775914,200,10.937966666666666,CHAMPION_KILL,,"Senna(UTILITY,T200,pid10)",,,ally_support,,True,False,True,False,False,False,8533,1332,11.004516666666667,BOT_LANE_CORE,BOT_LANE_CORE,2630.25854242506,False,False
6,EUW1_7705744974,100,2.4982,CHAMPION_KILL,"Kled(TOP,T100,pid1)","Volibear(TOP,T200,pid6)",,ally_top,enemy_top,,False,False,False,False,False,False,1630,11812,5.000866666666667,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True
6,EUW1_7705744974,100,3.205,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Ashe(BOTTOM,T200,pid9)","Karma(UTILITY,T100,pid5)",ally_adc,enemy_bottom,ally_support,True,True,False,False,True,False,12955,2339,5.000866666666667,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True
6,EUW1_7705744974,100,3.313,CHAMPION_KILL,"Kled(TOP,T100,pid1)","Volibear(TOP,T200,pid6)","FiddleSticks(JUNGLE,T100,pid2)",ally_top,enemy_top,ally_jungle,False,False,False,False,False,False,4039,13909,5.000866666666667,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True
6,EUW1_7705744974,100,3.3207833333333334,CHAMPION_KILL,"Naafiri(JUNGLE,T200,pid7)","Karma(UTILITY,T100,pid5)","Ashe(BOTTOM,T200,pid9); Lulu(UTILITY,T200,pid10)",enemy_jungle,ally_support,enemy_bottom; enemy_utility,True,False,True,False,False,False,11698,1515,5.000866666666667,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True
6,EUW1_7705744974,100,3.4037333333333333,CHAMPION_KILL,"Naafiri(JUNGLE,T200,pid7)","Caitlyn(BOTTOM,T100,pid4)",,enemy_jungle,ally_adc,,False,True,False,True,False,False,13605,2620,5.000866666666667,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True
6,EUW1_7705744974,100,5.18875,CHAMPION_KILL,"Kled(TOP,T100,pid1)","Volibear(TOP,T200,pid6)","FiddleSticks(JUNGLE,T100,pid2)",ally_top,enemy_top,ally_jungle,False,False,False,False,False,False,2434,13147,5.000866666666667,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6101.968944529298,True,True
6,EUW1_7705744974,100,5.991833333333333,CHAMPION_KILL,"Naafiri(JUNGLE,T200,pid7)","Caitlyn(BOTTOM,T100,pid4)","Ashe(BOTTOM,T200,pid9)",enemy_jungle,ally_adc,enemy_bottom,False,True,False,True,False,False,9657,1135,6.0013,RIVER_TOP,BOT_LANE_CORE,7859.665132815774,True,False
6,EUW1_7705744974,100,6.746433333333333,CHAMPION_KILL,"Kled(TOP,T100,pid1)","Volibear(TOP,T200,pid6)","FiddleSticks(JUNGLE,T100,pid2); Karma(UTILITY,T100,pid5)",ally_top,enemy_top,ally_jungle; ally_support,True,False,False,False,True,False,4356,13645,7.001366666666667,BLUE_BASE,MID_LANE,5383.920133137192,False,False
6,EUW1_7705744974,100,6.9613,CHAMPION_KILL,"Naafiri(JUNGLE,T200,pid7)","Caitlyn(BOTTOM,T100,pid4)","Lulu(UTILITY,T200,pid10)",enemy_jungle,ally_adc,enemy_utility,False,True,False,True,False,False,6249,6098,7.001366666666667,BLUE_BASE,MID_LANE,5383.920133137192,False,False
6,EUW1_7705744974,100,7.464716666666667,CHAMPION_KILL,"Naafiri(JUNGLE,T200,pid7)","Karma(UTILITY,T100,pid5)","Ashe(BOTTOM,T200,pid9)",enemy_jungle,ally_support,enemy_bottom,True,False,True,False,False,False,7722,2058,7.001366666666667,BLUE_BASE,MID_LANE,5383.920133137192,False,False
6,EUW1_7705744974,100,7.5471,CHAMPION_KILL,"Kled(TOP,T100,pid1)","Volibear(TOP,T200,pid6)","FiddleSticks(JUNGLE,T100,pid2)",ally_top,enemy_top,ally_jungle,False,False,False,False,False,False,4010,13747,8.001666666666667,RIVER_TOP,BOT_LANE_CORE,7611.620918043672,True,True
6,EUW1_7705744974,100,7.795483333333333,CHAMPION_KILL,"Galio(MIDDLE,T200,pid8)","FiddleSticks(JUNGLE,T100,pid2)",,enemy_middle,ally_jungle,,False,False,False,False,False,False,3506,13086,8.001666666666667,RIVER_TOP,BOT_LANE_CORE,7611.620918043672,True,True
6,EUW1_7705744974,100,9.388733333333333,CHAMPION_KILL,"Zed(MIDDLE,T100,pid3)","Naafiri(JUNGLE,T200,pid7)","FiddleSticks(JUNGLE,T100,pid2); Karma(UTILITY,T100,pid5)",ally_middle,enemy_jungle,ally_jungle; ally_support,True,False,False,False,True,False,3832,10736,9.00355,BLUE_BOT_JUNGLE,BOT_LANE_CORE,6596.121284512588,True,True
6,EUW1_7705744974,100,9.7007,CHAMPION_KILL,"Zed(MIDDLE,T100,pid3)","Volibear(TOP,T200,pid6)","FiddleSticks(JUNGLE,T100,pid2); Karma(UTILITY,T100,pid5)",ally_middle,enemy_top,ally_jungle; ally_support,True,False,False,False,True,False,5050,13162,10.003666666666666,BLUE_BASE,BOT_LANE_CORE,3296.7960203810003,False,False
6,EUW1_7705744974,100,9.7378,CHAMPION_KILL,"FiddleSticks(JUNGLE,T100,pid2)","Lulu(UTILITY,T200,pid10)","Kled(TOP,T100,pid1); Zed(MIDDLE,T100,pid3); Karma(UTILITY,T100,pid5)",ally_jungle,enemy_utility,ally_top; ally_middle; ally_support,True,False,False,False,True,False,7401,14106,10.003666666666666,BLUE_BASE,BOT_LANE_CORE,3296.7960203810003,False,False
6,EUW1_7705744974,100,10.167516666666666,CHAMPION_KILL,"Kled(TOP,T100,pid1)","Naafiri(JUNGLE,T200,pid7)",,ally_top,enemy_jungle,,False,False,False,False,False,False,6831,13877,10.003666666666666,BLUE_BASE,BOT_LANE_CORE,3296.7960203810003,False,False
6,EUW1_7705744974,100,11.443516666666667,CHAMPION_KILL,"Zed(MIDDLE,T100,pid3)","Lulu(UTILITY,T200,pid10)","FiddleSticks(JUNGLE,T100,pid2); Caitlyn(BOTTOM,T100,pid4); Karma(UTILITY,T100,pid5)",ally_middle,enemy_utility,ally_jungle; ally_adc; ally_support,True,True,False,False,True,True,9525,6248,11.004133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4196.604579895514,True,True
6,EUW1_7705744974,100,11.469916666666666,CHAMPION_KILL,"Ashe(BOTTOM,T200,pid9)","FiddleSticks(JUNGLE,T100,pid2)","Naafiri(JUNGLE,T200,pid7); Galio(MIDDLE,T200,pid8); Lulu(UTILITY,T200,pid10)",enemy_bottom,ally_jungle,enemy_jungle; enemy_middle; enemy_utility,False,False,False,False,False,False,9624,5772,11.004133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4196.604579895514,True,True
6,EUW1_7705744974,100,11.56565,CHAMPION_KILL,"Naafiri(JUNGLE,T200,pid7)","Karma(UTILITY,T100,pid5)","Galio(MIDDLE,T200,pid8); Lulu(UTILITY,T200,pid10)",enemy_jungle,ally_support,enemy_middle; enemy_utility,True,False,True,False,False,False,8918,4232,11.004133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4196.604579895514,True,True
7,EUW1_7830670024,100,2.573166666666667,CHAMPION_KILL,"Jinx(BOTTOM,T200,pid9)","Ashe(BOTTOM,T100,pid4)","Blitzcrank(UTILITY,T200,pid10)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13705,2003,5.001133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4698.4385704189,True,True
7,EUW1_7830670024,100,2.6188,CHAMPION_KILL,"Ryze(MIDDLE,T100,pid3)","Yone(MIDDLE,T200,pid8)",,ally_middle,enemy_middle,,False,False,False,False,False,False,9221,8790,5.001133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4698.4385704189,True,True
7,EUW1_7830670024,100,2.7117666666666667,CHAMPION_KILL,"Jinx(BOTTOM,T200,pid9)","Sona(UTILITY,T100,pid5)","Blitzcrank(UTILITY,T200,pid10)",enemy_bottom,ally_support,enemy_utility,True,False,True,False,False,False,12828,2004,5.001133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4698.4385704189,True,True
7,EUW1_7830670024,100,2.99405,CHAMPION_KILL,"Jayce(TOP,T100,pid1)","Sylas(TOP,T200,pid6)",,ally_top,enemy_top,,False,False,False,False,False,False,4420,13679,5.001133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4698.4385704189,True,True
7,EUW1_7830670024,100,4.21525,CHAMPION_KILL,"Udyr(JUNGLE,T200,pid7)","Sona(UTILITY,T100,pid5)",,enemy_jungle,ally_support,,True,False,True,False,False,False,1191,11075,5.001133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4698.4385704189,True,True
7,EUW1_7830670024,100,4.429583333333333,CHAMPION_KILL,"Jayce(TOP,T100,pid1)","Udyr(JUNGLE,T200,pid7)","Ryze(MIDDLE,T100,pid3); Sona(UTILITY,T100,pid5)",ally_top,enemy_jungle,ally_middle; ally_support,True,False,False,False,True,False,3481,13922,5.001133333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4698.4385704189,True,True
7,EUW1_7830670024,100,6.526983333333333,CHAMPION_KILL,"Shyvana(JUNGLE,T100,pid2)","Sylas(TOP,T200,pid6)","Jayce(TOP,T100,pid1); Sona(UTILITY,T100,pid5)",ally_jungle,enemy_top,ally_top; ally_support,True,False,False,False,True,False,5977,13874,7.0015833333333335,TOP_SIDE_NEAR,BOT_LANE_CORE,11006.595704394707,True,True
7,EUW1_7830670024,100,6.840066666666667,CHAMPION_KILL,"Jinx(BOTTOM,T200,pid9)","Jayce(TOP,T100,pid1)","Udyr(JUNGLE,T200,pid7); Blitzcrank(UTILITY,T200,pid10)",enemy_bottom,ally_top,enemy_jungle; enemy_utility,False,False,False,False,False,False,5010,12945,7.0015833333333335,TOP_SIDE_NEAR,BOT_LANE_CORE,11006.595704394707,True,True
7,EUW1_7830670024,100,7.334083333333333,CHAMPION_KILL,"Sona(UTILITY,T100,pid5)","Yone(MIDDLE,T200,pid8)","Ryze(MIDDLE,T100,pid3)",ally_support,enemy_middle,ally_middle,True,False,False,False,False,False,9150,8862,7.0015833333333335,TOP_SIDE_NEAR,BOT_LANE_CORE,11006.595704394707,True,True
7,EUW1_7830670024,100,8.423483333333333,CHAMPION_KILL,"Sylas(TOP,T200,pid6)","Ryze(MIDDLE,T100,pid3)",,enemy_top,ally_middle,,False,False,False,False,False,False,4868,13206,8.001833333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5877.703803357226,True,True
7,EUW1_7830670024,100,8.43295,CHAMPION_KILL,"Sona(UTILITY,T100,pid5)","Sylas(TOP,T200,pid6)","Jayce(TOP,T100,pid1); Ryze(MIDDLE,T100,pid3)",ally_support,enemy_top,ally_top; ally_middle,True,False,False,False,False,False,4879,13291,8.001833333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5877.703803357226,True,True
7,EUW1_7830670024,100,8.4797,CHAMPION_KILL,,"Sona(UTILITY,T100,pid5)",,,ally_support,,True,False,True,False,False,False,3405,13390,8.001833333333334,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5877.703803357226,True,True
7,EUW1_7830670024,100,8.865933333333333,CHAMPION_KILL,"Udyr(JUNGLE,T200,pid7)","Ashe(BOTTOM,T100,pid4)","Jinx(BOTTOM,T200,pid9); Blitzcrank(UTILITY,T200,pid10)",enemy_jungle,ally_adc,enemy_bottom; enemy_utility,False,True,False,True,False,False,11304,1675,9.003383333333334,MID_LANE,BOT_LANE_CORE,7334.093331830459,True,False
7,EUW1_7830670024,100,9.956316666666666,CHAMPION_KILL,"Ashe(BOTTOM,T100,pid4)","Blitzcrank(UTILITY,T200,pid10)",,ally_adc,enemy_utility,,False,True,False,False,False,False,12247,1380,10.003633333333331,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4604.977415796955,True,False
7,EUW1_7830670024,100,10.0014,CHAMPION_KILL,"Jinx(BOTTOM,T200,pid9)","Ashe(BOTTOM,T100,pid4)",,enemy_bottom,ally_adc,,False,True,False,True,False,False,10369,1124,10.003633333333331,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4604.977415796955,True,False
7,EUW1_7830670024,100,10.1635,CHAMPION_KILL,"Udyr(JUNGLE,T200,pid7)","Ryze(MIDDLE,T100,pid3)","Yone(MIDDLE,T200,pid8)",enemy_jungle,ally_middle,enemy_middle,False,False,False,False,False,False,6877,7861,10.003633333333331,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4604.977415796955,True,False
7,EUW1_7830670024,100,10.249233333333333,CHAMPION_KILL,"Shyvana(JUNGLE,T100,pid2)","Udyr(JUNGLE,T200,pid7)","Ryze(MIDDLE,T100,pid3); Sona(UTILITY,T100,pid5)",ally_jungle,enemy_jungle,ally_middle; ally_support,True,False,False,False,True,False,6456,7558,10.003633333333331,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4604.977415796955,True,False
7,EUW1_7830670024,100,10.415683333333334,CHAMPION_KILL,"Jinx(BOTTOM,T200,pid9)","Sona(UTILITY,T100,pid5)","Udyr(JUNGLE,T200,pid7)",enemy_bottom,ally_support,enemy_jungle,True,False,True,False,False,False,6326,6661,10.003633333333331,BLUE_BOT_JUNGLE,BOT_LANE_CORE,4604.977415796955,True,False
7,EUW1_7830670024,100,11.126816666666667,CHAMPION_KILL,"Jayce(TOP,T100,pid1)","Sylas(TOP,T200,pid6)","Sona(UTILITY,T100,pid5)",ally_top,enemy_top,ally_support,True,False,False,False,True,False,2679,13713,11.0038,TOP_LANE_CORE,BOT_LANE_CORE,12136.55408260516,True,True
7,EUW1_7830670024,100,11.904533333333333,CHAMPION_KILL,"Udyr(JUNGLE,T200,pid7)","Ashe(BOTTOM,T100,pid4)","Yone(MIDDLE,T200,pid8)",enemy_jungle,ally_adc,enemy_middle,False,True,False,True,False,False,8040,853,11.0038,TOP_LANE_CORE,BOT_LANE_CORE,12136.55408260516,True,True
8,EUW1_7705182186,200,1.2358166666666666,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Aphelios(BOTTOM,T200,pid9)","Velkoz(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13560,4863,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
8,EUW1_7705182186,200,2.6228333333333333,CHAMPION_KILL,"Fizz(MIDDLE,T200,pid8)","Ekko(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,False,False,False,False,False,False,6547,6497,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
8,EUW1_7705182186,200,2.6317333333333335,CHAMPION_KILL,"Ekko(MIDDLE,T100,pid3)","Fizz(MIDDLE,T200,pid8)",,enemy_middle,ally_middle,,False,False,False,False,False,False,6983,6558,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
