n,missing,mean,std,min,q01,q05,q25,median,q75,q95,q99,max,share_lt_0,share_gt_1,share_eq_0,share_eq_1,support_scores_path,score_col,rows,unique_matches,unique_match_team_keys,config_id,window_tag
337117,0,0.307547016841872,0.16569633959660646,0.0,0.003770144800829413,0.0619123094496324,0.18275444962847764,0.29303640672124087,0.4147821576763486,0.6020833333333333,0.7428571428571429,1.0,0.0,0.0,0.008771435436361857,0.00017204709344233605,C:\Users\adria\Desktop\TFG\ProgresoActual\OAT\support_oat_full_m12\scores\time_window_start_max_s5_m14\support_scores.parquet,support_roam_score_v2,337117,168564,337117,cfg_001_s5p0_m14_far2500_w0p45-0p35-0p2,m14
