matchId,win,gameDuration,TOP_Ally_ID,TOP_Enemy_ID,TOP_GoldDiff15,TOP_XpDiff15,TOP_CsDiff15,TOP_DmgChamp,TOP_DmgTurret,TOP_DmgObj,TOP_DmgMitigated,TOP_DmgTaken,TOP_Vision,TOP_WardsPlaced,TOP_Heal,TOP_HealsAlly,TOP_ShieldsAlly,TOP_TimeCC,TOP_TotalCC,TOP_KDA_Kills,TOP_KDA_Deaths,TOP_KDA_Assists,JUNGLE_Ally_ID,JUNGLE_Enemy_ID,JUNGLE_GoldDiff15,JUNGLE_XpDiff15,JUNGLE_CsDiff15,JUNGLE_DmgChamp,JUNGLE_DmgTurret,JUNGLE_DmgObj,JUNGLE_DmgMitigated,JUNGLE_DmgTaken,JUNGLE_Vision,JUNGLE_WardsPlaced,JUNGLE_Heal,JUNGLE_HealsAlly,JUNGLE_ShieldsAlly,JUNGLE_TimeCC,JUNGLE_TotalCC,JUNGLE_KDA_Kills,JUNGLE_KDA_Deaths,JUNGLE_KDA_Assists,MIDDLE_Ally_ID,MIDDLE_Enemy_ID,MIDDLE_GoldDiff15,MIDDLE_XpDiff15,MIDDLE_CsDiff15,MIDDLE_DmgChamp,MIDDLE_DmgTurret,MIDDLE_DmgObj,MIDDLE_DmgMitigated,MIDDLE_DmgTaken,MIDDLE_Vision,MIDDLE_WardsPlaced,MIDDLE_Heal,MIDDLE_HealsAlly,MIDDLE_ShieldsAlly,MIDDLE_TimeCC,MIDDLE_TotalCC,MIDDLE_KDA_Kills,MIDDLE_KDA_Deaths,MIDDLE_KDA_Assists,BOTTOM_Ally_ID,BOTTOM_Enemy_ID,BOTTOM_GoldDiff15,BOTTOM_XpDiff15,BOTTOM_CsDiff15,BOTTOM_DmgChamp,BOTTOM_DmgTurret,BOTTOM_DmgObj,BOTTOM_DmgMitigated,BOTTOM_DmgTaken,BOTTOM_Vision,BOTTOM_WardsPlaced,BOTTOM_Heal,BOTTOM_HealsAlly,BOTTOM_ShieldsAlly,BOTTOM_TimeCC,BOTTOM_TotalCC,BOTTOM_KDA_Kills,BOTTOM_KDA_Deaths,BOTTOM_KDA_Assists,UTILITY_Ally_ID,UTILITY_Enemy_ID,UTILITY_GoldDiff15,UTILITY_XpDiff15,UTILITY_CsDiff15,UTILITY_DmgChamp,UTILITY_DmgTurret,UTILITY_DmgObj,UTILITY_DmgMitigated,UTILITY_DmgTaken,UTILITY_Vision,UTILITY_WardsPlaced,UTILITY_Heal,UTILITY_HealsAlly,UTILITY_ShieldsAlly,UTILITY_TimeCC,UTILITY_TotalCC,UTILITY_KDA_Kills,UTILITY_KDA_Deaths,UTILITY_KDA_Assists,Team_Dragons,Team_Barons,Team_Towers,Team_Inhibitors,Team_RiftHeralds,Team_VoidGrubs,Team_ElderDragons
EUW1_7707778938,1,27.383333333333333,157,110,-105,613,11,751.442483262325,273.3414485696896,558.7340231284236,1014.1205112598905,784.199634814364,1.1685940353012783,0.36518563603164944,322.4954351795496,0.0,0.0,1.0225197808886184,7.340231284236154,7,1,5,246,64,1456,1383,6,934.5830797321972,85.12477175897749,1265.6238587948874,579.0383444917833,985.453438831406,2.0085209981740717,0.29214850882531956,452.7206329884358,0.0,0.0,0.9494826536822885,8.253195374315277,12,4,9,142,103,417,1157,-5,1043.6640292148509,336.9933049300061,344.2970176506391,261.472915398661,565.8551430310408,1.205112598904443,0.5112598904443092,146.84114424832623,0.0,0.0,0.9129640900791236,3.6518563603164944,6,3,11,15,222,-38,695,22,605.1856360316494,341.850273889227,780.8034083992696,320.26780279975657,617.0176506390749,0.8399269628727937,0.40170419963481435,236.38466220328667,0.0,0.0,0.036518563603164945,0.9129640900791236,4,4,13,555,80,-392,-602,-10,430.1156421180767,4.345709068776628,96.7741935483871,494.6439440048691,796.360316494218,3.286670724284845,1.314668289713938,310.9190505173463,0.0,0.0,0.9860012172854534,2.4467437614120513,7,6,13,4,1,10,2,1,0,0
EUW1_7707362350,1,25.683333333333334,799,39,1259,1468,-6,1509.3835171966255,581.505515898767,581.505515898767,1663.1018818948735,1135.0162232316677,1.1680726800778716,0.42829331602855286,384.5684620376379,0.0,0.0,0.7397793640493187,9.188838416612588,8,3,8,64,107,2867,3336,42,927.2160934458144,349.0590525632706,2192.7060350421802,1334.8734587929916,1188.241401687216,0.5840363400389358,0.3893575600259572,748.7345879299156,0.0,30.876054510058403,0.7787151200519143,21.72615184944841,12,1,10,3,105,428,846,0,867.1771576898118,292.485399091499,368.72160934458145,1545.8663205710577,1082.5697598961713,0.5061648280337443,0.1946787800129786,155.97663854639845,0.0,57.35236859182349,1.9467878001297858,5.256327060350422,7,3,12,110,30,-291,-467,-24,708.2803374432186,342.7125243348475,624.2180402336145,354.7826086956522,1023.9325113562621,0.6619078520441272,0.3504218040233614,86.78780012978585,0.0,0.0,0.7787151200519143,10.434782608695652,7,8,6,76,43,248,-114,-6,379.54574951330306,57.00194678780013,140.40233614536015,235.09409474367294,687.0214146658014,3.153796236210253,1.1680726800778716,1063.0240103828683,827.6184295911745,66.50227125243349,0.0,0.3504218040233614,5,4,18,3,1,9,2,1,3,0
EUW1_7707108252,1,29.066666666666666,897,69,-1608,-1071,-36,663.2683486238532,111.2270642201835,207.11009174311926,2101.5137614678897,1284.2545871559632,1.3073394495412844,0.481651376146789,239.03669724770643,0.0,4.3004587155963305,1.1009174311926606,15.860091743119266,4,8,12,107,246,722,199,-6,1330.4243119266055,358.348623853211,2618.3600917431195,644.7591743119266,1164.323394495413,0.8256880733944955,0.10321100917431193,582.006880733945,0.0,0.0,0.44724770642201833,9.461009174311927,17,5,13,134,39,899,1453,-12,1087.3967889908256,237.55733944954127,304.1284403669725,340.97477064220186,725.6077981651376,0.7568807339449541,0.37844036697247707,80.2637614678899,0.0,0.0,1.2729357798165137,13.93348623853211,14,6,12,42,99,3117,1359,43,930.6192660550458,505.4243119266055,895.5275229357799,386.18119266055044,820.8715596330276,0.963302752293578,0.41284403669724773,330.44724770642205,0.0,0.0,0.0,1.9610091743119267,12,2,10,555,59,2131,1384,-11,762.7293577981651,90.20642201834862,129.66743119266056,517.6376146788991,842.5114678899083,2.958715596330275,1.2041284403669725,174.28899082568807,0.0,0.0,1.1697247706422018,4.094036697247707,14,8,18,4,1,10,2,1,3,0
EUW1_7706944206,1,15.416666666666666,80,68,2688,593,-12,982.9621621621621,236.10810810810813,236.10810810810813,632.8216216216216,725.4486486486487,0.518918918918919,0.1945945945945946,121.68648648648649,0.0,0.0,1.037837837837838,1.8810810810810812,7,2,3,120,421,1026,2015,55,362.46486486486486,59.61081081081081,1404.9729729729731,482.7891891891892,807.6972972972974,0.9081081081081082,0.2594594594594595,585.0162162162162,0.0,0.0,0.7783783783783784,9.016216216216216,5,1,2,84,157,3714,4401,86,660.9081081081081,650.5945945945946,650.5945945945946,334.9621621621622,689.9675675675676,0.518918918918919,0.4540540540540541,134.52972972972972,0.0,0.0,0.06486486486486487,2.2054054054054055,5,2,2,55,110,2129,1016,16,396.1297297297297,521.9675675675676,521.9675675675676,238.5081081081081,550.4432432432433,0.6486486486486487,0.3891891891891892,131.61081081081082,0.0,0.0,0.0,0.1945945945945946,5,2,3,111,37,246,531,5,310.8972972972973,22.572972972972973,52.28108108108108,497.3837837837838,376.4756756756757,1.8810810810810812,1.1027027027027028,79.5891891891892,0.0,0.0,1.7513513513513514,7.135135135135135,0,1,10,2,0,4,0,0,3,0
EUW1_7707806260,1,27.333333333333332,126,79,1233,807,32,1060.0243902439024,183.58536585365854,259.7926829268293,610.3170731707318,832.609756097561,0.9146341463414634,0.475609756097561,139.7926829268293,0.0,0.0,0.5853658536585367,5.597560975609756,10,5,8,246,104,-1343,-1426,-13,772.4634146341464,169.3170731707317,916.390243902439,378.4756097560976,911.890243902439,1.0609756097560976,0.07317073170731708,241.57317073170734,0.0,0.0,0.8414634146341464,8.560975609756097,7,7,5,142,245,-2104,-1825,-22,1191.9146341463415,85.0609756097561,171.58536585365854,341.1951219512195,923.6707317073171,0.5487804878048781,0.4024390243902439,39.80487804878049,4.7926829268292686,1.3170731707317074,2.3414634146341466,7.2804878048780495,11,11,11,96,27,1661,220,34,1429.7926829268292,770.4878048780488,1045.719512195122,474.2926829268293,662.9634146341464,1.024390243902439,0.36585365853658536,257.7439024390244,0.0,0.0,0.32926829268292684,15.036585365853659,10,3,10,44,526,944,865,9,439.9024390243903,90.40243902439025,105.21951219512195,851.4146341463415,982.9024390243903,2.780487804878049,0.9878048780487805,488.7804878048781,213.69512195121953,67.75609756097562,2.158536585365854,8.158536585365853,3,6,27,2,0,7,1,0,3,0
EUW1_7707772911,1,15.283333333333333,150,234,3971,4859,88,522.3336968375137,631.6684841875682,631.6684841875682,366.4776444929117,591.1668484187568,0.7197382769901854,0.3925845147219193,233.7186477644493,0.0,0.0,0.8505997818974919,15.2453653217012,4,0,3,950,799,3321,3031,53,737.6008724100327,6.150490730643402,489.81461286804796,308.1788440567067,582.9225736095965,0.6543075245365322,0.2617230098146129,354.7001090512541,0.0,0.0,0.06543075245365322,6.4776444929116686,12,1,5,245,142,2259,2609,4,991.9956379498365,691.0141766630317,691.0141766630317,460.567066521265,883.5114503816794,0.5888767720828789,0.2617230098146129,234.5692475463468,0.0,0.0,0.3925845147219193,10.468920392584515,10,2,8,18,29,7120,3132,79,1075.288985823337,1010.185387131952,1010.185387131952,273.89312977099235,648.484187568157,0.4580152671755725,0.3271537622682661,187.26281352235551,0.0,0.0,0.4580152671755725,7.066521264994548,9,2,4,44,350,1418,189,10,220.37077426390402,103.6423118865867,103.6423118865867,588.680479825518,794.8527808069792,1.3740458015267176,0.5888767720828789,433.02071973827697,183.66412213740458,50.38167938931298,1.5703380588876772,8.244274809160306,1,5,17,1,0,7,0,0,1,0
EUW1_7707687167,1,37.38333333333333,14,893,260,975,10,629.3446277307178,110.55728934462773,144.288898796255,3519.6165849308964,1989.4962104324566,1.2304948729380294,0.5617476593847526,571.645118145341,0.0,0.0,1.3642443156486848,22.068658047258136,4,5,10,121,245,2403,-942,-36,1731.1190370040124,176.79001337494427,1600.1248328131967,659.8930004458315,1314.3557735176103,0.9094962104324565,0.05349977708426215,518.7338386090058,0.0,0.0,0.5349977708426215,9.817209094962104,18,9,11,134,950,-244,920,10,1293.3036112349532,457.77084262148907,468.6312973695943,452.7953633526527,889.0057958091842,1.043245653143112,0.45474810521622827,213.43736067766383,18.002674988854213,0.0,1.2572447614801605,15.381185911725368,14,9,8,81,202,-295,702,-17,1045.8403923316987,356.09451627284886,759.2420864913063,537.6460098082924,1011.2527864467231,0.5349977708426215,0.26749888542131073,258.564422648239,0.0,0.0,0.1069995541685243,1.5247436469014712,9,12,9,89,43,-578,-203,7,499.3669193045029,31.297369594293357,54.97102095407936,1493.84752563531,1258.956754346857,3.5042353990191706,1.2304948729380294,207.39188586714224,15.514935354436023,26.509139545251895,2.4342398573339277,8.613464110566206,7,10,19,4,2,11,3,1,0,0
EUW1_7707630617,1,27.183333333333334,245,54,3481,2376,33,1193.0472103004292,654.1508277130595,1105.898221949724,1008.3016554261189,1040.6376456161863,0.6253832004904967,0.18393623543838136,274.6167995095034,0.0,0.0,0.5150214592274678,13.721643163703249,12,5,8,28,234,-2192,-243,-4,488.2035561005518,101.56958920907418,1150.3740036787246,487.35744941753524,834.9233599019007,0.9196811771919068,0.4414469650521153,240.6253832004905,0.0,0.0,0.5518087063151441,7.578172900061312,6,7,7,126,3,223,617,15,858.9454322501533,397.04475781729,592.274678111588,559.5340282035561,716.6155732679338,0.5885959534028203,0.3678724708767627,105.39546290619252,0.0,0.0,0.4414469650521153,7.762109135499693,4,5,13,42,236,502,-757,1,634.653586756591,364.41446965052114,636.0515021459228,329.98160637645617,541.3979153893317,1.3243408951563458,0.47823421213979156,161.8638871857756,0.0,0.0,0.0,0.8461066830165542,6,3,6,80,555,-726,47,3,729.9693439607603,7.320662170447578,99.87737584304108,655.6591048436542,873.513182096873,3.384426732066217,1.8025751072961373,71.25689760882894,0.0,0.0,1.1036174126302882,2.060085836909871,6,9,14,2,1,10,2,1,3,0
EUW1_7707549825,1,33.85,240,58,-2311,-2894,-15,773.4711964549483,582.9542097488921,685.0812407680945,1368.1831610044312,1423.1019202363368,1.0044313146233381,0.413589364844904,263.63367799113735,0.0,0.0,0.44313146233382567,4.224519940915805,4,7,8,517,245,64,163,1,1431.4623338257015,66.32200886262925,1385.9084194977843,1510.3692762186115,1791.4032496307236,1.0044313146233381,0.29542097488921715,1008.6558345642541,0.0,0.0,1.4771048744460855,20.0,14,5,11,69,7,-1431,-1248,-26,868.2422451994091,177.51846381093057,466.76514032496306,586.6765140324962,963.3382570162481,0.7976366322008862,0.44313146233382567,201.506646971935,0.0,0.0,1.4180206794682422,24.549483013293944,4,9,12,42,21,-378,-72,4,1224.8153618906942,263.6632200886263,627.4446085672082,716.0709010339734,1172.2008862629245,0.827178729689808,0.3249630723781388,180.76809453471196,0.0,0.0,0.206794682422452,3.7518463810930576,15,7,8,267,111,-251,904,8,431.37370753323484,24.460856720827177,69.80797636632201,285.7902511078286,620.738552437223,3.8109305760709007,1.742983751846381,672.2599704579025,514.2983751846381,94.74150664697193,1.329394387001477,9.542097488921714,3,5,27,4,2,11,3,0,0,0
EUW1_7707319637,1,34.53333333333333,141,58,-2216,-3418,-39,684.7297297297298,279.96138996138995,344.44980694980694,1267.3552123552124,1231.8243243243244,0.9266409266409267,0.40540540540540543,455.0675675675676,0.0,0.0,0.752895752895753,10.019305019305019,0,10,5,20,246,-1695,160,-3,736.2451737451738,207.24903474903476,1420.945945945946,1727.837837837838,1488.5038610038612,0.23166023166023167,0.02895752895752896,603.8223938223939,0.0,0.0,1.38996138996139,20.212355212355213,3,9,26,105,245,-27,-19,-4,984.0926640926641,174.26640926640928,264.70077220077224,750.7818532818533,1021.3030888030888,0.6370656370656371,0.08687258687258688,42.16216216216216,0.0,0.0,0.5212355212355213,4.575289575289576,14,13,4,804,498,2867,423,25,1821.1679536679537,420.9555984555985,915.984555984556,726.7471042471043,886.7374517374518,0.9555984555984557,0.3764478764478765,308.13706563706563,0.0,0.0,0.4343629343629344,6.052123552123552,16,4,10,12,497,562,963,0,351.3706563706564,18.735521235521237,22.81853281853282,1825.07722007722,1165.0193050193052,3.6776061776061777,2.055984555984556,538.1177606177606,288.15637065637065,26.06177606177606,2.635135135135135,5.994208494208494,2,8,26,2,1,10,1,1,3,0
EUW1_7707129092,1,25.25,157,55,3290,1816,53,1110.1782178217823,416.5940594059406,1063.3267326732673,1135.7623762376238,1071.5643564356435,0.5148514851485149,0.2376237623762376,305.7821782178218,0.0,0.0,0.7524752475247525,4.752475247524752,13,3,6,131,254,1088,1375,38,882.8910891089109,376.5940594059406,1712.1584158415842,1440.7524752475247,758.2574257425742,0.9900990099009901,0.1188118811881188,421.0693069306931,0.0,0.0,0.5148514851485149,10.970297029702971,4,1,10,245,103,-1163,-1247,-13,710.6930693069307,444.1980198019802,444.1980198019802,657.7029702970297,812.039603960396,0.43564356435643564,0.1188118811881188,214.33663366336634,0.0,0.0,0.4752475247524752,13.425742574257425,5,4,4,18,50,-1990,-629,-38,515.3663366336634,268.1980198019802,285.86138613861385,316.15841584158414,561.980198019802,0.7920792079207921,0.39603960396039606,146.85148514851485,0.0,0.0,0.15841584158415842,1.6237623762376239,1,4,8,117,111,-515,218,7,388.15841584158414,11.405940594059405,147.32673267326732,454.8514851485148,647.9207920792079,2.8118811881188117,1.4257425742574257,270.6930693069307,113.46534653465346,217.58415841584159,1.9801980198019802,12.990099009900991,1,5,17,2,1,9,1,1,2,0
EUW1_7706900684,1,20.333333333333332,113,86,1394,867,6,795.344262295082,210.8360655737705,241.42622950819674,605.3114754098361,697.9180327868853,0.8852459016393444,0.49180327868852464,62.50819672131148,0.0,0.0,1.2295081967213115,8.311475409836065,5,2,8,24,234,2196,1604,17,803.5573770491803,335.3114754098361,1935.0,774.4918032786886,808.7213114754098,1.4754098360655739,0.49180327868852464,541.672131147541,0.0,0.0,0.5901639344262295,11.01639344262295,9,0,10,517,112,1681,1332,23,1062.1967213114756,571.7213114754098,571.7213114754098,557.4590163934427,980.0655737704918,0.6885245901639344,0.19672131147540986,376.77049180327873,0.0,0.0,1.180327868852459,17.065573770491806,10,0,5,145,360,-85,90,-24,582.8360655737705,364.5737704918033,524.016393442623,307.77049180327873,508.27868852459017,0.8360655737704918,0.3934426229508197,142.91803278688525,0.0,0.0,0.09836065573770493,2.016393442622951,5,2,3,518,44,23,-217,-1,539.0655737704918,76.18032786885246,76.18032786885246,247.91803278688525,462.78688524590166,2.3114754098360657,1.0327868852459017,102.29508196721312,38.950819672131146,0.0,1.7213114754098362,4.967213114754099,0,4,13,2,0,6,0,1,3,0
EUW1_7706853556,1,38.333333333333336,36,6,1114,167,13,771.7565217391303,615.5478260869564,735.391304347826,1925.4260869565217,3017.060869565217,0.808695652173913,0.3391304347826087,449.73913043478257,0.0,0.0,0.41739130434782606,6.6,8,13,6,246,126,-2452,-3204,-38,718.0173913043478,42.339130434782604,774.9652173913043,431.11304347826086,1006.6173913043477,1.0956521739130434,0.10434782608695652,302.66086956521735,0.0,0.0,0.6,4.069565217391304,6,10,10,90,142,-165,-584,-3,547.7217391304348,101.03478260869565,240.44347826086954,666.3391304347825,870.0521739130435,1.0434782608695652,0.41739130434782606,98.34782608695652,0.0,0.0,1.3043478260869565,19.565217391304348,4,10,18,202,221,-2321,-1838,-27,990.1826086956521,359.03478260869565,1022.7391304347825,590.3217391304347,753.0260869565217,0.5478260869565217,0.3391304347826087,468.3652173913043,0.0,0.0,0.8347826086956521,5.660869565217391,12,3,11,60,555,-1120,-794,10,601.6434782608695,40.0695652173913,62.165217391304346,258.5739130434782,1035.1565217391303,3.9391304347826086,2.008695652173913,219.6782608695652,0.0,0.0,1.5130434782608695,5.426086956521739,7,8,14,4,1,10,3,0,0,0
EUW1_7706793122,1,22.95,83,61,1661,1371,9,1051.7211328976034,991.0675381263617,1327.6252723311547,966.1437908496732,1190.8496732026144,1.4379084967320261,0.5228758169934641,581.3071895424837,0.0,0.0,0.26143790849673204,6.2745098039215685,8,0,6,60,36,-298,125,3,675.1633986928105,231.8954248366013,1718.3442265795206,374.640522875817,800.5228758169935,1.3507625272331154,0.30501089324618735,356.55773420479306,0.0,0.0,0.4793028322440087,7.668845315904139,6,5,6,13,126,-294,-1102,-20,1161.1764705882354,284.66230936819176,359.1285403050109,443.87799564270153,866.1002178649238,0.9586056644880174,0.39215686274509803,263.3551198257081,0.0,0.0,1.132897603485839,3.0936819172113292,9,1,3,360,42,2391,1646,33,1457.2549019607843,344.09586056644883,553.9433551198257,620.7407407407408,1033.2461873638345,0.5228758169934641,0.3485838779956427,295.3376906318083,0.0,0.0,0.13071895424836602,0.13071895424836602,14,7,3,497,63,-1086,-261,-11,236.42701525054466,68.40958605664488,79.86928104575163,756.3398692810458,779.520697167756,2.4836601307189543,1.3071895424836601,273.8126361655774,75.59912854030502,162.70152505446623,1.0457516339869282,3.3115468409586057,1,5,19,3,1,10,2,0,0,0
EUW1_7706765795,1,28.0,157,79,405,-73,2,697.8928571428571,438.7142857142857,857.4642857142857,1012.6071428571429,716.2142857142857,0.8928571428571429,0.42857142857142855,206.14285714285714,0.0,0.0,0.9285714285714286,6.0,4,2,3,876,59,704,881,7,835.9285714285714,39.464285714285715,1535.857142857143,796.2857142857143,1256.9285714285713,1.3214285714285714,0.32142857142857145,847.5357142857143,0.0,0.0,0.9285714285714286,18.642857142857142,8,2,8,166,112,-354,405,-5,829.3214285714286,148.82142857142858,349.32142857142856,513.2142857142857,594.1785714285714,0.9642857142857143,0.32142857142857145,168.17857142857142,0.0,0.0,0.14285714285714285,1.4285714285714286,8,2,6,15,110,-432,-665,-16,681.4642857142857,348.57142857142856,569.1071428571429,219.75,402.2142857142857,0.8928571428571429,0.35714285714285715,142.89285714285714,0.0,0.0,0.0,1.1071428571428572,3,2,7,43,12,5,-588,-5,279.07142857142856,69.35714285714286,114.17857142857143,265.42857142857144,463.82142857142856,3.857142857142857,1.6071428571428572,202.28571428571428,51.714285714285715,172.67857142857142,0.8214285714285714,4.107142857142857,0,1,15,3,1,6,0,1,3,0
EUW1_7705829972,1,32.93333333333333,799,6,295,906,0,858.1882591093118,155.28340080971662,288.85627530364377,1605.9716599190285,1358.0769230769233,0.8805668016194332,0.2732793522267207,278.01619433198385,0.0,0.0,0.45546558704453444,5.708502024291499,7,7,13,28,80,-253,756,9,1261.2449392712551,18.0668016194332,1063.087044534413,553.3299595141701,795.5769230769232,1.7307692307692308,0.6072874493927126,483.4615384615385,0.0,0.0,0.576923076923077,8.47165991902834,16,2,11,112,13,-855,-295,-1,1348.7854251012147,301.7307692307693,641.0222672064777,810.0000000000001,682.6821862348179,0.8805668016194332,0.33400809716599195,94.55465587044536,0.0,0.0,0.9109311740890689,24.746963562753038,11,6,11,15,110,-3024,-551,-35,972.753036437247,151.8825910931174,357.753036437247,364.7672064777328,716.3562753036438,0.7894736842105264,0.2732793522267207,182.12550607287451,0.0,0.0,0.0,0.6376518218623483,5,5,15,12,78,-316,-764,3,204.56477732793525,0.0,45.75910931174089,977.3684210526317,619.8279352226722,3.856275303643725,1.9129554655870447,348.37044534412956,189.29149797570852,18.582995951417004,1.7307692307692308,5.040485829959515,0,4,22,1,2,6,1,0,2,0
EUW1_7705790050,1,15.55,64,266,1919,2133,36,783.2154340836013,167.0096463022508,167.0096463022508,628.0385852090031,914.5980707395498,0.6430868167202572,0.45016077170418006,359.2282958199357,0.0,7.395498392282958,0.7717041800643086,13.311897106109324,5,4,3,36,245,544,1918,30,489.0032154340836,0.0,1137.491961414791,524.5016077170418,1011.4469453376205,1.2218649517684887,0.3858520900321543,1256.2057877813504,0.0,0.0,0.3215434083601286,15.562700964630224,3,2,5,38,90,3699,3456,16,803.7942122186495,375.88424437299034,375.88424437299034,552.604501607717,960.7073954983922,1.2218649517684887,0.6430868167202572,398.7781350482315,0.0,0.0,0.19292604501607716,8.810289389067524,9,1,4,523,804,3003,1176,8,830.032154340836,956.0128617363343,1069.0675241157555,334.5980707395498,607.2025723472668,0.6430868167202572,0.2572347266881029,322.3151125401929,0.0,0.0,0.45016077170418006,5.530546623794212,7,0,2,412,117,1022,404,-6,217.87781350482314,92.54019292604501,128.0385852090032,189.71061093247587,329.71061093247584,2.572347266881029,1.4147909967845658,126.17363344051446,38.971061093247584,25.85209003215434,1.2861736334405145,8.681672025723472,1,0,10,2,0,4,0,0,3,0
EUW1_7705568147,1,28.9,799,78,1772,2099,14,878.4083044982699,338.89273356401384,409.4463667820069,1382.1107266435986,860.242214532872,1.4186851211072664,0.31141868512110726,265.57093425605535,0.0,0.0,0.4844290657439447,7.093425605536333,9,3,7,203,246,149,-987,-12,496.9550173010381,68.6159169550173,1179.9653979238756,607.6124567474048,1010.5882352941177,1.5224913494809689,0.2768166089965398,356.47058823529414,39.134948096885815,0.0,0.20761245674740486,5.605536332179931,7,10,6,3,69,-1230,-694,-10,913.5640138408305,240.0,270.4498269896194,1065.9861591695503,695.2941176470589,0.8996539792387543,0.2768166089965398,163.4948096885813,0.0,46.74740484429066,1.384083044982699,3.8062283737024223,10,2,7,523,360,982,625,26,1040.795847750865,675.0519031141869,1020.4498269896194,331.3148788927336,612.7335640138408,1.0726643598615917,0.5190311418685122,231.8339100346021,0.0,0.0,0.5190311418685122,4.602076124567474,5,3,11,117,44,-419,-123,-16,351.4186851211073,30.242214532871973,60.207612456747405,124.94809688581316,329.4463667820069,3.2525951557093427,1.5224913494809689,135.81314878892735,78.85813148788928,171.48788927335642,1.4878892733564015,9.377162629757786,2,4,23,2,1,9,1,1,0,0
EUW1_7705499798,1,25.966666666666665,24,36,-1989,-1555,-24,1387.8177150192555,497.2913992297818,1257.612323491656,1124.094993581515,1262.2721437740695,0.5006418485237484,0.3465982028241335,363.9666238767651,0.0,0.0,0.5391527599486522,7.008985879332478,7,4,7,427,5,-413,-1096,-28,486.46983311938385,23.722721437740695,1121.3607188703468,585.8664955070603,748.7291399229782,2.1951219512195124,0.5006418485237484,361.00128369704754,128.74197689345314,508.7291399229782,1.7329910141206677,14.017971758664956,1,6,24,166,268,884,310,19,1541.8998716302954,136.3286264441592,136.3286264441592,659.3838254172016,608.5879332477535,0.38510911424903727,0.2695763799743261,179.07573812580233,0.0,0.0,0.07702182284980745,1.3478818998716304,15,2,10,157,81,1920,1106,-10,774.8780487804878,803.9537869062901,977.9075738125803,790.8600770218229,631.3863928112966,0.46213093709884473,0.2695763799743261,283.3247753530167,0.0,0.0,0.46213093709884473,5.391527599486522,7,1,9,60,161,866,171,11,875.9306803594352,220.2439024390244,449.7689345314506,250.93709884467268,683.222079589217,4.005134788189987,1.1553273427471118,233.41463414634148,0.0,0.0,0.9627727856225932,1.3093709884467266,5,3,11,3,1,10,2,1,3,0
EUW1_7705449055,1,29.766666666666666,24,31,-339,-1155,-23,913.437849944009,658.3202687569989,1004.2105263157895,820.8846584546473,1137.7491601343786,0.6382978723404256,0.23516237402015677,256.52855543113105,0.0,0.0,0.671892497200448,4.031354983202688,7,6,9,36,799,-277,-679,-14,1184.71444568869,139.7872340425532,1193.7178051511758,2001.8029115341546,2240.9630459126543,1.5789473684210527,0.3695408734602464,1788.0067189249721,0.0,0.0,0.8062709966405376,16.595744680851066,14,2,13,516,268,-1185,-275,-19,545.4423292273236,139.451287793953,207.8835386338186,1593.4938409854424,1125.01679731243,0.5711086226203808,0.47032474804031354,195.78947368421052,0.0,0.0,1.5117581187010078,20.862262038073908,1,4,22,110,235,1073,46,6,1445.0391937290035,379.9216125419933,585.8230683090705,217.458006718925,460.58230683090704,1.0414333706606944,0.3023516237402016,112.00447928331468,0.0,0.0,1.007838745800672,10.716685330347145,9,3,12,518,526,-125,-129,-11,520.8510638297872,90.50391937290034,224.64725643896978,306.92049272116463,506.77491601343786,3.1578947368421053,1.2094064949608063,147.34602463605825,29.12653975363942,0.0,1.4109742441209407,4.938409854423292,2,2,16,3,1,12,2,0,0,0
EUW1_7705405140,1,29.783333333333335,24,897,1610,1403,-6,1700.3805260212646,399.88808058198094,676.888640179071,1434.695019585898,1698.0973698936764,0.3693340794627868,0.2350307778399552,448.3379966424174,0.0,0.0,1.3766088416340234,7.118074986010073,14,8,16,245,799,-926,-459,-14,1165.517627308338,433.19529938444316,1302.3055400111919,693.0050363738109,1118.276440962507,1.1080022383883603,0.2350307778399552,448.5730274202574,0.0,0.0,0.9401231113598209,17.19082260772244,15,5,13,64,421,1550,-522,-3,1124.3200895355344,235.7358701734751,344.08505875769447,1846.636821488528,1591.1583659764967,1.242305540011192,0.5036373810856183,712.3447118074986,0.0,44.52154448796866,1.1415780637940682,14.571908226077223,8,7,13,221,800,-648,-1518,-19,887.9462786793508,280.96250699496363,752.2327923894795,358.0190263010632,776.9110240626749,0.6715165081141578,0.302182428651371,113.82204812534974,0.0,0.0,0.20145495243424733,2.5853385562395075,9,7,7,432,60,-1845,193,-2,736.1835478455512,155.8254057078903,198.06379406827082,710.6994963626189,990.2853945159485,2.8203693340794627,1.2758813654168997,308.76329043088975,89.58030218242865,0.0,2.316731952993844,11.046446558477895,3,7,25,2,1,10,2,1,0,0
