n,missing,mean,std,min,q01,q05,q25,median,q75,q95,q99,max,share_lt_0,share_gt_1,share_eq_0,share_eq_1,support_scores_path,score_col,rows,unique_matches,unique_match_team_keys,config_id,window_tag
337104,0,0.3195258840558491,0.1741779463821208,0.0,0.0017998779565709545,0.06259083724652889,0.18765893282816895,0.30403388260854025,0.43329983957844626,0.63125,0.7736468432843749,1.0,0.0,0.0,0.009462955052446723,0.0002996108026009777,C:\Users\adria\Desktop\TFG\ProgresoActual\OAT\support_oat_full_m12\scores\time_window_start_max_s6_m14\support_scores.parquet,support_roam_score_v2,337104,168564,337104,cfg_001_s6p0_m14_far2500_w0p45-0p35-0p2,m14
