champion_name,count,mean,median,std,q25,q75
Kennen,54,0.37363844514274624,0.35644272820558703,0.1788289919062338,0.25530415554072095,0.4635353674433963
Ekko,136,0.37199610844153835,0.36878974474663184,0.1735933966513686,0.2492205356959943,0.47123836829741783
Sejuani,58,0.37120428956969953,0.3276338018566113,0.17884030208344562,0.2560230731791957,0.49853913733570954
LeeSin,101,0.3710613193488984,0.35040746007438195,0.18525030790847902,0.2457755203171457,0.5149277082434182
JarvanIV,300,0.3688748364038629,0.370114726949455,0.1849006929098167,0.23348461601929923,0.48612480959634424
Lissandra,169,0.368395980897133,0.35489099254159495,0.16137111463811404,0.256752931661949,0.4651063398825197
RekSai,80,0.36817595315053014,0.3320727432077125,0.17061993055864633,0.25450828504067613,0.44055740635868856
Skarner,115,0.3677895986495824,0.3431694442141337,0.1726323768286951,0.2512485007367808,0.4901785714285714
Galio,770,0.36397986560773327,0.345699238803328,0.1702271668093299,0.24341302029830666,0.46486652588260774
Taliyah,284,0.3638855610944291,0.3601034975017844,0.16468039078608687,0.24503624981150088,0.47463962382676816
Rell,10801,0.3604249730148795,0.35168603924509434,0.16614048326191486,0.23663731556401713,0.4717321016166282
Blitzcrank,7662,0.3599809026693001,0.3485678587059704,0.16765278410540185,0.23636323070245116,0.4705583629717585
Trundle,407,0.3588903602604968,0.34881513793916524,0.18540655249513355,0.21384422469899605,0.4733413752570099
Zoe,1614,0.35693905582957813,0.34364427243617396,0.16389597579021245,0.23787688086472417,0.4666666666666667
Rengar,92,0.3559067012491446,0.3535840262561849,0.17504624767247517,0.22360050655109565,0.49006918617370376
Janna,12619,0.35201439210168556,0.33999999999999997,0.17720949927642374,0.219991919844861,0.4685607675906183
Aatrox,51,0.3519415633679485,0.33369940769990125,0.18160699389165336,0.2528912005381958,0.5003742767598842
Zac,295,0.3514336877413118,0.3225927905169063,0.1913780650586607,0.21216674221419998,0.4635714285714285
Gragas,301,0.34853383840647206,0.33883689839572195,0.18577854358267018,0.21163175743068025,0.4570829003117755
Rakan,13786,0.34706927465878346,0.3358318159483602,0.16312632004338254,0.2275984027095546,0.4548596963917615
Maokai,2247,0.3469192925934652,0.33999999999999997,0.16544909618897166,0.2281023503669001,0.4592932586447438
Syndra,60,0.34556234529433744,0.300108527191248,0.18434766306360265,0.20094651832440846,0.4799135068263011
Leona,10672,0.34332410415151615,0.32983775285269706,0.16972746873781816,0.21679529987029073,0.4527101489829631
Nautilus,25871,0.3416106329777556,0.33304960067255146,0.16251466141375387,0.2217513745535245,0.44906114123403873
Neeko,8722,0.34067175170830516,0.32859399989681676,0.16186174394609298,0.22260637911623815,0.4452380952380952
FiddleSticks,1305,0.33724224526407914,0.32401437172266456,0.17102641100912042,0.21157659820898894,0.449677174325864
Amumu,633,0.3369133150793627,0.3288738948348069,0.1681666907538752,0.1997242371560458,0.4611910759265923
Vex,46,0.33279181765239574,0.3375008342687255,0.15814711032816103,0.2260525939748504,0.45496314712036173
Katarina,25,0.3305388290435192,0.33104395604395603,0.15220938314535526,0.21999999999999997,0.41333333333333333
Chogath,58,0.3280885782820366,0.35830643943986973,0.1695715221107564,0.17937832005312082,0.4611942162234
Ahri,48,0.32155723118686397,0.2985401057044528,0.1861478943593673,0.18305806600837904,0.4291156816156816
KSante,201,0.3202329290312285,0.3140387275242047,0.1626473978665934,0.20681945377210656,0.43285087719298243
Ivern,309,0.31971371193897,0.29425658192638593,0.17423018879190197,0.19027834629553825,0.43051339782076936
Teemo,198,0.31915587779526955,0.2930045197942925,0.17506142323573026,0.20122551234957436,0.39575081652829547
Karma,23652,0.31592416341497254,0.30210912824549185,0.1630559786818079,0.19485975226053415,0.41875
Zed,120,0.31227478393997055,0.30029095428479197,0.15453890539091392,0.20513783458046286,0.39681563450954616
Brand,990,0.3114570191177714,0.2837076720577061,0.18080538738170876,0.18222419972336554,0.4207092163134746
Sett,52,0.3097494975344,0.28855074893807287,0.1607607513512396,0.2110236220472441,0.3533996955475322
Rumble,69,0.3093470328645389,0.2779627996928415,0.16960742708627297,0.19116314963817616,0.4465552724421795
Ezreal,90,0.3085268230787259,0.26913020236489316,0.19000050757539813,0.16500152656376485,0.4509020730957175
Thresh,17412,0.3041489542038789,0.2893394641805929,0.15690090095527198,0.1884871247547035,0.4047444321320373
Sion,85,0.3020757856746459,0.309034034034034,0.1549851088151647,0.175,0.40749013275923934
DrMundo,21,0.30178559325391924,0.27375533164369165,0.1426079783923871,0.20293748693288732,0.41164482641252553
Shen,818,0.2993421476646023,0.2824323062558356,0.1585043580698606,0.18357661976358636,0.38769632101259277
Annie,393,0.2989981397636056,0.25835203470975465,0.18037183311536062,0.15971291043493208,0.4063382193268187
Urgot,21,0.2985182328207839,0.28257229832572295,0.19335730247470898,0.17903370631302665,0.3878082648300378
Anivia,1065,0.2980537102566557,0.2790823211875843,0.16276503582319427,0.17322573485894652,0.4029844732176435
Zilean,5300,0.2976798236063548,0.27973027646185744,0.16999322845530027,0.1690399967150166,0.4074823160584187
Lux,2534,0.2968474006311063,0.2772411287113612,0.16457577172823062,0.17552086268865735,0.3989392164429678
TahmKench,1397,0.2940984811698374,0.2847639273014619,0.1518836053293893,0.17936424306287319,0.39289293004267956
Morgana,1753,0.29401295862791665,0.27686692638917365,0.16660628862410753,0.17291666666666666,0.40244456105128673
Ornn,41,0.29337621048610457,0.25180385978731784,0.1711330664618617,0.16959183673469386,0.3670057941911664
Zaahen,30,0.29150708205224246,0.2692052471490626,0.15676028589726126,0.15572366062996856,0.36320105813653497
Braum,13341,0.2910888103647945,0.2744376757263355,0.15754834687233885,0.17304409672830723,0.3899624765478424
Mel,697,0.2791072302771702,0.26041070317361537,0.15804176199426417,0.16249999999999998,0.37636620286348055
Heimerdinger,172,0.27792055933864435,0.24211472347715746,0.17618296712843587,0.16344468926282316,0.38751370614035086
Velkoz,2823,0.2772046193344722,0.25672907339574,0.1544360014621726,0.16123876312567137,0.3744147823821826
Renata,2179,0.27252350707352263,0.25583670736761566,0.15547896201234246,0.15302940933246537,0.37366048540589
Karthus,103,0.27248649341913117,0.24471216644896435,0.16236756851592946,0.1487855325196481,0.39399103203254826
Veigar,328,0.27232820427514676,0.2562430068640935,0.1677273393478626,0.14454555860805857,0.3705959302325581
Nami,31108,0.2701231652202025,0.2511739972957151,0.1585078934889107,0.14974229037372414,0.3707098027444421
Varus,24,0.2677139600542444,0.25298771366988765,0.1755184031826112,0.14146270843431574,0.3332459331268441
Swain,1167,0.26421438659883445,0.24520422678317413,0.15319708114375333,0.1501908959704456,0.35776490392251714
Hwei,407,0.2640845677711079,0.24977632805219013,0.1525642854348355,0.14878889909363568,0.3635121400341372
Sona,10085,0.2608387414602004,0.23601622690393398,0.16258292928553184,0.13553571428571426,0.3591559966225985
Kindred,36,0.2588737143789064,0.1980551105735477,0.18851530749974113,0.12101608922333798,0.34594880256080673
Nasus,92,0.2581067273293879,0.24854911578051234,0.16567320806978456,0.1297482096162071,0.3489445427057065
Ashe,470,0.25740492118352537,0.22571933052432808,0.16458808289964214,0.13233448073875959,0.3460859496168579
Taric,4232,0.2561377510726041,0.23629578227142373,0.16059778539171488,0.13345117635809484,0.35519805140679106
Malphite,110,0.25577523377927286,0.24039829409942465,0.14347545541748014,0.13086914460989196,0.3463434110740629
Soraka,6096,0.2512169774702101,0.23007353578777645,0.15121219863446383,0.13394600358771103,0.343430196014598
Lulu,19514,0.2501837324522718,0.22870759673773,0.15466105956281356,0.13362836169095738,0.3443128053446617
Orianna,131,0.24900448633441824,0.2311781609195402,0.14457972802378413,0.1453091412847135,0.3488647667379713
MonkeyKing,23,0.24426707422085028,0.21071214071214073,0.13958612030617515,0.13972163169387009,0.3183237010533779
Zyra,1333,0.24362583662997425,0.22389237981248755,0.1442214794706894,0.13645813596419587,0.33168176074136474
Seraphine,6120,0.24290022617571844,0.22240647665145935,0.14857752809257407,0.13239189101156668,0.3339997416518357
Senna,9010,0.24262833784129204,0.21610452258141272,0.16101978035787426,0.12210164855109024,0.3362130876936999
MissFortune,32,0.23581380341864902,0.18430523156587222,0.1669453532852785,0.13121365820364006,0.3214618673996383
Xerath,708,0.23009920636003747,0.20738877977178835,0.1410451361106676,0.12874093211059404,0.30805532615362197
Milio,6755,0.2239526843840223,0.19965587044534414,0.14723637806481768,0.11458333333333333,0.3102346270691083
Ziggs,26,0.2102127803125882,0.15999511819448337,0.15965477831449026,0.1113903547977259,0.2511857843405201
Kayle,53,0.20925099601824457,0.21743986254295533,0.15686856770261132,0.07257568682387736,0.3022446383133406
KogMaw,31,0.20516523012514032,0.1775570169301805,0.11832265006823339,0.13964811648200198,0.287043763378065
Yuumi,3921,0.11749827998512287,0.07663349917081261,0.1364094201531293,0.02624445539674718,0.15442804428044277
