model,target,mse,rmse,mae,r2,pearson_corr,spearman_corr,pred_std,target_std,compression_ratio,n_train,n_eval,eval_split,training_seconds,best_epoch,hidden_dims,dropout,lr,weight_decay,run_id,outdir,wall_seconds
mlp_per_role_raw,raw,0.030859632417559624,0.17566909921087323,0.14118239283561707,0.14338224339245964,0.382699482605384,0.36896127046240734,0.08071182668209076,0.18980245292186737,0.42524122022446137,268322,57314,val,172.12914633750916,11,"[256, 128]",0.3,0.001,0.0005,065_h256-128_d0p3_lr1em03_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\065_h256-128_d0p3_lr1em03_wd5em04,172.79155254364014
mlp_per_role_raw,raw,0.030759120360016823,0.17538278239330343,0.14128689467906952,0.14617230662411806,0.3825379739414442,0.36863821136330405,0.07485893368721008,0.18980245292186737,0.3944044586084772,268322,57314,val,166.9822382926941,21,"[192, 96]",0.3,0.0002,0.0001,043_h192-96_d0p3_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\043_h192-96_d0p3_lr2em04_wd1em04,167.40266394615173
mlp_per_role_raw,raw,0.030760938301682472,0.17538796509932622,0.14128915965557098,0.14612181683771708,0.3824734602461117,0.3686129207485972,0.07485096901655197,0.18980245292186737,0.3943624956594452,268322,57314,val,158.83353781700134,21,"[192, 96]",0.3,0.0002,0.0005,044_h192-96_d0p3_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\044_h192-96_d0p3_lr2em04_wd5em04,159.2641682624817
mlp_per_role_raw,raw,0.030760616064071655,0.17538704645461037,0.1412934958934784,0.1461308033102381,0.3824670288786015,0.3685939687705125,0.07475992292165756,0.18980245292186737,0.39388280694366296,268322,57314,val,158.7290484905243,21,"[192, 96]",0.3,0.0002,0.001,045_h192-96_d0p3_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\045_h192-96_d0p3_lr2em04_wd1em03,159.15964603424072
mlp_per_role_raw,raw,0.03083404339849949,0.17559625109466173,0.14132679998874664,0.14409252945079887,0.38191825194534157,0.3683445138405156,0.07398129999637604,0.18980245292186737,0.3897805263182274,268322,57314,val,245.76622891426086,14,"[256, 128, 64]",0.3,0.0005,0.001,096_h256-128-64_d0p3_lr5em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\096_h256-128-64_d0p3_lr5em04_wd1em03,246.37961292266846
mlp_per_role_raw,raw,0.030833618715405464,0.17559504183035882,0.1413973718881607,0.14410435375674757,0.381962495682305,0.368016686384659,0.0729193314909935,0.18980245292186737,0.3841854010232993,268322,57314,val,234.84758305549622,18,"[256, 128, 64]",0.3,0.0005,0.0001,094_h256-128-64_d0p3_lr5em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\094_h256-128-64_d0p3_lr5em04_wd1em04,235.4925558567047
mlp_per_role_raw,raw,0.030832860618829727,0.17559288316680072,0.14136838912963867,0.1441254010213362,0.381969617829937,0.3679962465806591,0.07446104288101196,0.18980245292186737,0.39230811685907996,268322,57314,val,235.71322464942932,18,"[256, 128, 64]",0.3,0.0005,0.0005,095_h256-128-64_d0p3_lr5em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\095_h256-128-64_d0p3_lr5em04_wd5em04,236.3609266281128
mlp_per_role_raw,raw,0.030843893066048622,0.1756242952044182,0.14130645990371704,0.14381915149726454,0.3811467542587462,0.36776738432645023,0.07819703966379166,0.18980245292186737,0.4119917232891698,268322,57314,val,186.94160175323486,12,"[256, 128]",0.3,0.0005,0.0005,068_h256-128_d0p3_lr5em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\068_h256-128_d0p3_lr5em04_wd5em04,187.57800960540771
mlp_per_role_raw,raw,0.030856169760227203,0.1756592433099585,0.1413322389125824,0.14347837499982263,0.38077876752786854,0.36753088102039955,0.07840684801340103,0.18980245292186737,0.4130971270728382,268322,57314,val,187.27948451042175,12,"[256, 128]",0.3,0.0005,0.001,069_h256-128_d0p3_lr5em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\069_h256-128_d0p3_lr5em04_wd1em03,187.92703223228455
mlp_per_role_raw,raw,0.030852846801280975,0.17564978451817403,0.14132794737815857,0.14357060458622262,0.3808014354002386,0.3674860130328297,0.07829895615577698,0.18980245292186737,0.4125286841683175,268322,57314,val,182.5663878917694,12,"[256, 128]",0.3,0.0005,0.0001,067_h256-128_d0p3_lr5em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\067_h256-128_d0p3_lr5em04_wd1em04,183.17604279518127
mlp_per_role_raw,raw,0.030841421335935593,0.1756172580811339,0.14139924943447113,0.14388773247176712,0.38064838264547246,0.36722945749622277,0.07475432753562927,0.18980245292186737,0.3938533268924721,268322,57314,val,323.87163519859314,27,"[256, 128, 64]",0.3,0.0002,0.001,099_h256-128-64_d0p3_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\099_h256-128-64_d0p3_lr2em04_wd1em03,324.52540612220764
mlp_per_role_raw,raw,0.03085760958492756,0.17566334160811004,0.14136789739131927,0.14343840884571601,0.3811420018207413,0.36719193196119837,0.07726095616817474,0.18980245292186737,0.40705984026444275,268322,57314,val,206.281352519989,16,"[256, 128]",0.3,0.001,0.001,066_h256-128_d0p3_lr1em03_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\066_h256-128_d0p3_lr1em03_wd1em03,206.96190643310547
mlp_per_role_raw,raw,0.03084498457610607,0.17562740269133992,0.14140687882900238,0.1437888221525061,0.38059481639898135,0.36718867214817646,0.07469391077756882,0.18980245292186737,0.39353501299752297,268322,57314,val,310.704074382782,27,"[256, 128, 64]",0.3,0.0002,0.0001,097_h256-128-64_d0p3_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\097_h256-128-64_d0p3_lr2em04_wd1em04,311.34334349632263
mlp_per_role_raw,raw,0.03085159882903099,0.17564623203766994,0.14135177433490753,0.14360524980265232,0.3811768939641937,0.3670955310575992,0.07942768186330795,0.18980245292186737,0.4184755288489583,268322,57314,val,161.67395043373108,12,"[192, 96]",0.2,0.001,0.0005,029_h192-96_d0p2_lr1em03_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\029_h192-96_d0p2_lr1em03_wd5em04,162.2837369441986
mlp_per_role_raw,raw,0.03085704706609249,0.175661740473253,0.14145545661449432,0.14345401692956827,0.3806036558728548,0.3670946421283939,0.07932498306035995,0.18980245292186737,0.4179344462582592,268322,57314,val,145.78738641738892,10,"[192, 96]",0.2,0.001,0.001,030_h192-96_d0p2_lr1em03_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\030_h192-96_d0p2_lr1em03_wd1em03,146.39127683639526
mlp_per_role_raw,raw,0.030853962525725365,0.17565296048095905,0.14141932129859924,0.143539624904637,0.3802156458165484,0.3667223296683812,0.07477565854787827,0.18980245292186737,0.3939657122274381,268322,57314,val,328.92724609375,27,"[256, 128, 64]",0.3,0.0002,0.0005,098_h256-128-64_d0p3_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\098_h256-128-64_d0p3_lr2em04_wd5em04,329.7426927089691
mlp_per_role_raw,raw,0.030857451260089874,0.17566289095904655,0.14140519499778748,0.14344278383891695,0.37990168689893655,0.36671628273907897,0.07739939540624619,0.18980245292186737,0.40778922619144353,268322,57314,val,230.55293154716492,19,"[256, 128]",0.3,0.0002,0.0005,071_h256-128_d0p3_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\071_h256-128_d0p3_lr2em04_wd5em04,231.15891313552856
mlp_per_role_raw,raw,0.03085828758776188,0.1756652714333766,0.14141321182250977,0.1434195490777278,0.37988279363390304,0.3666801563427503,0.07743128389120102,0.18980245292186737,0.4079572350051545,268322,57314,val,238.24333143234253,19,"[256, 128]",0.3,0.0002,0.001,072_h256-128_d0p3_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\072_h256-128_d0p3_lr2em04_wd1em03,239.27315425872803
mlp_per_role_raw,raw,0.030859945341944695,0.17566998987289972,0.14141583442687988,0.14337355252758732,0.3797808201593372,0.36660433925509234,0.07734300941228867,0.18980245292186737,0.40749214892458263,268322,57314,val,231.01448702812195,19,"[256, 128]",0.3,0.0002,0.0001,070_h256-128_d0p3_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\070_h256-128_d0p3_lr2em04_wd1em04,231.62384939193726
mlp_per_role_raw,raw,0.030912047252058983,0.17581822218433157,0.1417350322008133,0.1419272625454704,0.3806009037474269,0.36647987574212737,0.0661943107843399,0.18980245292186737,0.3487537161155075,268322,57314,val,186.14521169662476,10,"[256, 128, 64]",0.2,0.001,0.0005,083_h256-128-64_d0p2_lr1em03_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\083_h256-128-64_d0p2_lr1em03_wd5em04,186.7903094291687
mlp_per_role_raw,raw,0.03088083676993847,0.17572944195534926,0.1415245085954666,0.14279362944233265,0.3800984455816014,0.3664436239874295,0.07992503046989441,0.18980245292186737,0.4210958775269134,268322,57314,val,150.96371746063232,10,"[192, 96]",0.2,0.001,0.0001,028_h192-96_d0p2_lr1em03_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\028_h192-96_d0p2_lr1em03_wd1em04,151.58102369308472
mlp_per_role_raw,raw,0.03089226596057415,0.1757619582292316,0.14143730700016022,0.14247638331372858,0.3797469205471308,0.3659435722272379,0.07624046504497528,0.18980245292186737,0.4016832441905261,268322,57314,val,167.81708002090454,9,"[256, 128, 64]",0.2,0.001,0.0001,082_h256-128-64_d0p2_lr1em03_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\082_h256-128-64_d0p2_lr1em03_wd1em04,168.57020020484924
mlp_per_role_raw,raw,0.030888427048921585,0.17575103712047216,0.141545370221138,0.1425829203103266,0.37965211469710336,0.3659162640020849,0.07188868522644043,0.18980245292186737,0.37875530120800693,268322,57314,val,176.37549138069153,20,"[128, 64]",0.2,0.0002,0.0001,007_h128-64_d0p2_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\007_h128-64_d0p2_lr2em04_wd1em04,176.93172979354858
mlp_per_role_raw,raw,0.030888773500919342,0.17575202275057702,0.14154857397079468,0.1425733426225081,0.3796833994976057,0.3658768840966983,0.07187700271606445,0.18980245292186737,0.3786937503155072,268322,57314,val,176.9740071296692,20,"[128, 64]",0.2,0.0002,0.0005,008_h128-64_d0p2_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\008_h128-64_d0p2_lr2em04_wd5em04,177.5223000049591
mlp_per_role_raw,raw,0.030889250338077545,0.17575337930770363,0.14154650270938873,0.14256009939984549,0.3796100928624366,0.3658301924157009,0.07190003991127014,0.18980245292186737,0.3788151249070947,268322,57314,val,176.3708736896515,20,"[128, 64]",0.2,0.0002,0.001,009_h128-64_d0p2_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\009_h128-64_d0p2_lr2em04_wd1em03,176.88304018974304
mlp_per_role_raw,raw,0.030894670635461807,0.17576879881100002,0.14145193994045258,0.14240963510664817,0.3792473787442199,0.3655395169748648,0.07626569271087646,0.18980245292186737,0.4018161595744572,268322,57314,val,175.7065827846527,9,"[256, 128, 64]",0.2,0.001,0.001,084_h256-128-64_d0p2_lr1em03_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\084_h256-128-64_d0p2_lr1em03_wd1em03,176.37437844276428
mlp_per_role_raw,raw,0.030861254781484604,0.175673716820373,0.14153146743774414,0.14333719278679502,0.3794625377370472,0.36520537172493656,0.07367874681949615,0.18980245292186737,0.388186483816551,268322,57314,val,163.07307767868042,12,"[192, 96]",0.2,0.0005,0.0001,031_h192-96_d0p2_lr5em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\031_h192-96_d0p2_lr5em04_wd1em04,163.68681359291077
mlp_per_role_raw,raw,0.030858224257826805,0.17566509117587023,0.1415194869041443,0.14342132272362007,0.37956485738826706,0.36513149784421606,0.07352392375469208,0.18980245292186737,0.38737077747334686,268322,57314,val,159.01063871383667,12,"[192, 96]",0.2,0.0005,0.001,033_h192-96_d0p2_lr5em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\033_h192-96_d0p2_lr5em04_wd1em03,159.601318359375
mlp_per_role_raw,raw,0.03087073564529419,0.17570069904611704,0.14154258370399475,0.14307404285790637,0.37921242822040413,0.3650068685554144,0.07368993014097214,0.18980245292186737,0.38824540466453705,268322,57314,val,163.82055401802063,12,"[192, 96]",0.2,0.0005,0.0005,032_h192-96_d0p2_lr5em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\032_h192-96_d0p2_lr5em04_wd5em04,164.43293237686157
mlp_per_role_raw,raw,0.03084811009466648,0.1756363006176869,0.1415763795375824,0.14370209086837227,0.37912413486660784,0.3648208303990375,0.07292866706848145,0.18980245292186737,0.384234586781145,268322,57314,val,163.37171268463135,8,"[256, 128]",0.3,0.001,0.0001,064_h256-128_d0p3_lr1em03_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\064_h256-128_d0p3_lr1em03_wd1em04,164.0624144077301
mlp_per_role_raw,raw,0.030915357172489166,0.17582763483732916,0.1415625810623169,0.14183538768824888,0.37801934201845666,0.36434289861505353,0.07273115962743759,0.18980245292186737,0.3831939920048217,268322,57314,val,200.30436277389526,12,"[256, 128, 64]",0.2,0.0005,0.0001,085_h256-128-64_d0p2_lr5em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\085_h256-128-64_d0p2_lr5em04_wd1em04,200.95744729042053
mlp_per_role_raw,raw,0.03091571107506752,0.17582864122510736,0.14156073331832886,0.14182557351431146,0.37784231888060277,0.3643385185148814,0.07277893275022507,0.18980245292186737,0.3834456911902223,268322,57314,val,204.39755296707153,12,"[256, 128, 64]",0.2,0.0005,0.0005,086_h256-128-64_d0p2_lr5em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\086_h256-128-64_d0p2_lr5em04_wd5em04,205.013774394989
mlp_per_role_raw,raw,0.030920851975679398,0.17584325968225054,0.1415855437517166,0.1416828541415105,0.37786791805473624,0.3642146397393681,0.07236087322235107,0.18980245292186737,0.38124308779159244,268322,57314,val,203.270033121109,12,"[256, 128, 64]",0.2,0.0005,0.001,087_h256-128-64_d0p2_lr5em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\087_h256-128-64_d0p2_lr5em04_wd1em03,203.9098093509674
mlp_per_role_raw,raw,0.03090779297053814,0.17580612324529013,0.14167186617851257,0.14204538736189798,0.3778720115112092,0.3637134203621454,0.076868437230587,0.18980245292186737,0.40499180093436454,268322,57314,val,209.4306561946869,21,"[192, 96]",0.2,0.0002,0.001,036_h192-96_d0p2_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\036_h192-96_d0p2_lr2em04_wd1em03,210.02623772621155
mlp_per_role_raw,raw,0.030910033732652664,0.17581249595137619,0.1416701227426529,0.14198319151260774,0.37779875566101695,0.36371020471672216,0.07688242942094803,0.18980245292186737,0.40506552068953955,268322,57314,val,210.63467502593994,21,"[192, 96]",0.2,0.0002,0.0005,035_h192-96_d0p2_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\035_h192-96_d0p2_lr2em04_wd5em04,211.21382308006287
mlp_per_role_raw,raw,0.03091132640838623,0.1758161722037715,0.14166773855686188,0.14194730474405348,0.3777355728462927,0.36367433405869465,0.07683627307415009,0.18980245292186737,0.4048223397080117,268322,57314,val,213.148761510849,21,"[192, 96]",0.2,0.0002,0.0001,034_h192-96_d0p2_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\034_h192-96_d0p2_lr2em04_wd1em04,213.75443196296692
mlp_per_role_raw,raw,0.031047604978084564,0.17620330580918328,0.1417541801929474,0.13816441366341115,0.37522443519823045,0.3626886654642878,0.07788296788930893,0.18980245292186737,0.4103369934916997,268322,57314,val,202.02010679244995,11,"[256, 128]",0.2,0.0005,0.0001,058_h256-128_d0p2_lr5em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\058_h256-128_d0p2_lr5em04_wd1em04,202.7872142791748
mlp_per_role_raw,raw,0.03102407418191433,0.1761365214312873,0.14175739884376526,0.13881758832401814,0.37542602796582697,0.36195934327099105,0.0797460749745369,0.18980245292186737,0.4201530261959499,268322,57314,val,245.95818614959717,19,"[256, 128]",0.2,0.0002,0.001,063_h256-128_d0p2_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\063_h256-128_d0p2_lr2em04_wd1em03,246.63367772102356
mlp_per_role_raw,raw,0.031063536182045937,0.17624850689309665,0.1418045610189438,0.13772218462092933,0.37459837643157873,0.36195559074064493,0.07810960710048676,0.18980245292186737,0.41153107295531505,268322,57314,val,200.9354944229126,11,"[256, 128]",0.2,0.0005,0.0005,059_h256-128_d0p2_lr5em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\059_h256-128_d0p2_lr5em04_wd5em04,201.69881200790405
mlp_per_role_raw,raw,0.031061682850122452,0.1762432490909154,0.14180319011211395,0.13777362035180618,0.3745022287612973,0.36195136093231334,0.0780869647860527,0.18980245292186737,0.41141177884670116,268322,57314,val,201.94350624084473,11,"[256, 128]",0.2,0.0005,0.001,060_h256-128_d0p2_lr5em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\060_h256-128_d0p2_lr5em04_wd1em03,202.74955582618713
mlp_per_role_raw,raw,0.031025823205709457,0.17614148632763793,0.1418125182390213,0.13876904954809866,0.37466423834693,0.3611622433948549,0.07588747888803482,0.18980245292186737,0.3998234886841746,268322,57314,val,251.93430352210999,17,"[256, 128]",0.2,0.0002,0.0005,062_h256-128_d0p2_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\062_h256-128_d0p2_lr2em04_wd5em04,252.98392343521118
mlp_per_role_raw,raw,0.031026018783450127,0.1761420414990417,0.14181587100028992,0.1387636103673623,0.3746145367472356,0.3611180775257007,0.07571161538362503,0.18980245292186737,0.3988969279274378,268322,57314,val,247.5437877178192,17,"[256, 128]",0.2,0.0002,0.0001,061_h256-128_d0p2_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\061_h256-128_d0p2_lr2em04_wd1em04,248.3018491268158
mlp_per_role_raw,raw,0.030954312533140182,0.17593837709021923,0.14181526005268097,0.14075405490923898,0.3754101794225854,0.3610540017515353,0.07368110120296478,0.18980245292186737,0.3881988882056007,268322,57314,val,179.24957489967346,8,"[256, 128]",0.2,0.001,0.0005,056_h256-128_d0p2_lr1em03_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\056_h256-128_d0p2_lr1em03_wd5em04,180.0140905380249
mlp_per_role_raw,raw,0.030994733795523643,0.17605321296563617,0.14175565540790558,0.1396320465177655,0.37467050835397364,0.36073006650008876,0.0744548812508583,0.18980245292186737,0.3922756534738138,268322,57314,val,254.87811279296875,19,"[256, 128, 64]",0.2,0.0002,0.0005,089_h256-128-64_d0p2_lr2em04_wd5em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\089_h256-128-64_d0p2_lr2em04_wd5em04,255.57279706001282
mlp_per_role_raw,raw,0.03099297732114792,0.17604822441918555,0.14175306260585785,0.13968076265827423,0.37461928354817453,0.3607228348130798,0.07428035885095596,0.18980245292186737,0.39135615850830785,268322,57314,val,262.5169577598572,19,"[256, 128, 64]",0.2,0.0002,0.0001,088_h256-128-64_d0p2_lr2em04_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\088_h256-128-64_d0p2_lr2em04_wd1em04,263.19550943374634
mlp_per_role_raw,raw,0.030999351292848587,0.17606632640243444,0.141763374209404,0.13950387104128148,0.37446481704365175,0.3605522662903248,0.0744088739156723,0.18980245292186737,0.39203325758020047,268322,57314,val,253.88229274749756,19,"[256, 128, 64]",0.2,0.0002,0.001,090_h256-128-64_d0p2_lr2em04_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\090_h256-128-64_d0p2_lr2em04_wd1em03,254.53251123428345
mlp_per_role_raw,raw,0.030965877696871758,0.17597124110738027,0.14189034700393677,0.14043302500273136,0.3749064639070312,0.36048844766017524,0.07325049489736557,0.18980245292186737,0.3859301804045668,268322,57314,val,181.01205587387085,8,"[256, 128]",0.2,0.001,0.0001,055_h256-128_d0p2_lr1em03_wd1em04,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\055_h256-128_d0p2_lr1em03_wd1em04,181.78247475624084
mlp_per_role_raw,raw,0.03096318058669567,0.17596357744344615,0.14186182618141174,0.14050787285938682,0.3750558920949781,0.3604452802499867,0.07357651740312576,0.18980245292186737,0.38764787425278274,268322,57314,val,178.35634183883667,8,"[256, 128]",0.2,0.001,0.001,057_h256-128_d0p2_lr1em03_wd1em03,C:\Users\adria\Desktop\TFG\final\analysis\hp_search\runs\057_h256-128_d0p2_lr1em03_wd1em03,179.10595512390137
