champion_name,count,mean,median,std,q25,q75
FiddleSticks,1289,0.27756863007206517,0.23945906919915583,0.20668389675339444,0.11519835596854897,0.40338123415046495
Teemo,197,0.26950330830399505,0.23524305555555555,0.21656373356484954,0.09702878365831014,0.4
Karma,23521,0.2688224719666746,0.23930921052631582,0.19337840876992088,0.11506276150627613,0.3939485122032765
Brand,981,0.2682004189932002,0.22284177961107837,0.2127330780235372,0.10070737155621745,0.39363468634686344
Urgot,20,0.26451778805572257,0.17175738667127663,0.23168449375538214,0.08820880884450785,0.40909350299362846
Zed,119,0.26248111133866747,0.2359122859122859,0.19335642336800035,0.11666666666666665,0.3730348789912548
Syndra,60,0.26108087888573883,0.2243081557350284,0.19371661492488787,0.14676347009826135,0.32935680787196786
Ornn,41,0.26083288721548364,0.21572327044025152,0.20983559877555144,0.10393603936039358,0.4
Quinn,37,0.26038438806191183,0.2537255563047876,0.18311877746849226,0.10732113144758736,0.39301101392938126
Thresh,17321,0.2590686929943002,0.22797619047619044,0.18799108417119448,0.11047535211267606,0.375
Karthus,99,0.25586280004043555,0.20692907078357123,0.19043941962077768,0.10813690396299094,0.40816291040623265
Katarina,25,0.2541480295822098,0.19909169550173006,0.192231902148059,0.0927310798683817,0.44305555555555554
Vex,46,0.2513836543860588,0.23050719593606406,0.19163978623068384,0.0877002155272665,0.3942741231380001
TahmKench,1392,0.24988721458175536,0.2136968814166532,0.17968393785181155,0.11128468651034945,0.3600152216010323
Rumble,69,0.24979465540804038,0.20382115827574862,0.1795751997297746,0.11846135439100258,0.3671237693389592
Ezreal,88,0.2481905617137187,0.19257306897496262,0.21007374201858733,0.09258967350118884,0.3983080110497237
Sion,85,0.24789556326633824,0.2256600966902194,0.16625001606130857,0.11666666666666665,0.3540374677002584
Morgana,1747,0.2477489913907455,0.2,0.1989298976015871,0.0892982889261921,0.3710676240149474
Zilean,5265,0.24712753035669793,0.2060326842837274,0.19647369146221638,0.0875,0.37361805351367244
KSante,200,0.246370475900024,0.20729129587881662,0.18445794470830748,0.09909966219365908,0.3539317961523481
Braum,13263,0.24407113663046334,0.2069391179290508,0.18552363157218005,0.09549853828754659,0.35940284982708165
Ahri,48,0.24130182391946164,0.17609474522292992,0.21265048630986447,0.07632474363520524,0.34870999255865676
Lux,2512,0.24026643838443654,0.2,0.18468084728824405,0.09347540674902081,0.34749454184281237
Anivia,1059,0.2382339744385732,0.19042682926829263,0.18931164715651244,0.08921402738881584,0.352273121263705
