n,missing,mean,std,min,q01,q05,q25,median,q75,q95,q99,max,share_lt_0,share_gt_1,share_eq_0,share_eq_1,support_scores_path,score_col,rows,unique_matches,unique_match_team_keys,config_id,window_tag
334852,0,0.27289376006749405,0.20229459783423398,0.0,0.0,0.003158966820443007,0.11196649603890484,0.238245072773737,0.4,0.6583333333333333,0.847432234496391,1.0,0.0,0.0,0.04696403187079665,0.0023592512512990815,C:\Users\adria\Desktop\TFG\ProgresoActual\OAT\support_oat_full_m12\scores\time_window_start_max_s6_m10\support_scores.parquet,support_roam_score_v2,334852,168546,334852,cfg_001_s6p0_m10_far2500_w0p45-0p35-0p2,m10
