target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.05709623064865765,0.034105165040525874,0.001,True
raw,2,0.026394073938755595,0.03223378776962665,0.001,True
raw,3,0.02486348404507196,0.0319561972106845,0.001,True
raw,4,0.02432821757836046,0.03130882472378592,0.001,True
raw,5,0.02399034797377528,0.031225074365353905,0.001,True
raw,6,0.023778576073605756,0.031086356850684085,0.001,True
raw,7,0.023632600004738703,0.031022854610436766,0.001,True
raw,8,0.023487005093413105,0.030890024917018668,0.001,True
raw,9,0.023368611528758312,0.031022392909472205,0.001,False
raw,10,0.02331716290265654,0.030893216902443357,0.001,False
raw,11,0.02322822868397055,0.0308392496158376,0.001,True
raw,12,0.02314812104498637,0.030796338966398464,0.001,True
raw,13,0.02306709575938391,0.030884974140820903,0.001,False
raw,14,0.02296866593182108,0.0307400390309757,0.001,True
raw,15,0.022894925080481514,0.03096079100679298,0.001,False
raw,16,0.022823617353334196,0.030946525520103553,0.001,False
raw,17,0.022737248271109834,0.030890550231179204,0.001,False
raw,18,0.0226343350311963,0.031236130255434532,0.001,False
raw,19,0.022545747597750517,0.03109140005943501,0.001,False
raw,20,0.022457053427327976,0.03106610741395176,0.0005,False
raw,21,0.02214323459728256,0.031294970751223665,0.0005,False
raw,22,0.022048606757303704,0.031207938620811997,0.0005,False
raw,23,0.021998635062443768,0.03129613417003053,0.0005,False
raw,24,0.021915899975665065,0.031379398914506355,0.0005,False
raw,25,0.021856576530968466,0.031461725545295784,0.0005,False
raw,26,0.021763345617595332,0.03163086538937115,0.00025,False
raw,27,0.021558787944526366,0.03163498710284168,0.00025,False
raw,28,0.021578984369038195,0.03160279762308846,0.00025,False
raw,29,0.02150705929902578,0.031602550421601566,0.00025,False
