matchId,teamId,win,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7709621268,200,0,16.2,0-14,14-25,1,-1942,0,NEUTRAL,MIXED,GROUP,136,19,134,14,43
7709622322,100,1,16.2,0-14,14-25,1,-1846,0,NEUTRAL,MIXED,GROUP,136,11,112,2,117
7709622322,200,0,16.2,0-14,14-25,1,-1846,0,BOT,MIXED,GROUP,901,62,950,83,201
7709622761,100,1,16.2,0-14,14-25,1,677,0,BOT,MIXED,SPLIT,15,59,74,78,497
7709622761,200,0,16.2,0-14,14-25,1,677,0,BOT,FARM_HEAVY,SPLIT,222,9,103,114,12
7709623100,100,0,16.2,0-14,14-25,1,2862,0,TOP,MIXED,GROUP,523,35,13,19,44
7709623100,200,1,16.2,0-14,14-25,1,2862,0,BOT,MIXED,GROUP,236,20,268,166,267
7709623254,100,0,16.2,0-14,14-25,1,569,1,NEUTRAL,FARM_HEAVY,GROUP,236,77,3,799,267
7709623254,200,1,16.2,0-14,14-25,1,569,1,NEUTRAL,MIXED,GROUP,901,59,61,266,43
7709623269,100,0,16.2,0-14,14-25,1,-1976,0,TOP,GANK_HEAVY,,51,35,98,54,16
7709623269,200,1,16.2,0-14,14-25,1,-1976,0,BOT,FARM_HEAVY,,110,234,517,67,80
7709623712,100,0,16.2,0-14,14-25,1,788,0,BOT,FARM_HEAVY,GROUP,15,56,8,114,25
7709623712,200,1,16.2,0-14,14-25,1,788,0,NEUTRAL,MIXED,GROUP,42,76,105,23,111
7709623999,100,0,16.2,0-14,14-25,1,-2842,-1,BOT,GANK_HEAVY,GROUP,895,80,112,54,60
7709623999,200,1,16.2,0-14,14-25,1,-2842,-1,NEUTRAL,FARM_HEAVY,GROUP,221,32,7,8,235
7709624420,100,1,16.2,0-14,14-25,1,1517,1,BOT,GANK_HEAVY,GROUP,523,421,13,68,43
7709624420,200,0,16.2,0-14,14-25,1,1517,1,BOT,MIXED,GROUP,145,36,50,19,26
7709624984,100,0,16.2,0-14,14-25,1,-2421,0,TOP,MIXED,SPLIT,804,59,55,114,497
7709624984,200,1,16.2,0-14,14-25,1,-2421,0,NEUTRAL,GANK_HEAVY,SPLIT,81,35,13,799,26
7709626032,100,0,16.2,0-14,14-25,1,-2520,-1,NEUTRAL,FARM_HEAVY,GROUP,42,121,157,68,9
7709626032,200,1,16.2,0-14,14-25,1,-2520,-1,TOP,MIXED,GROUP,29,30,238,79,117
7709627938,100,1,16.2,0-14,14-25,1,-27,0,TOP,FARM_HEAVY,,221,246,142,24,16
7709627938,200,0,16.2,0-14,14-25,1,-27,0,BOT,GANK_HEAVY,,63,234,103,266,99
7709628487,100,1,16.2,0-14,14-25,1,2519,-1,NEUTRAL,GANK_HEAVY,SPLIT,145,121,157,54,12
7709628487,200,0,16.2,0-14,14-25,1,2519,-1,BOT,MIXED,GROUP,81,203,136,36,9
7709629163,100,1,16.2,0-14,14-25,1,-2805,0,NEUTRAL,FARM_HEAVY,GROUP,51,246,45,2,432
7709629163,200,0,16.2,0-14,14-25,1,-2805,0,NEUTRAL,MIXED,GROUP,360,421,38,82,111
7709629772,100,0,16.2,0-14,14-25,1,1609,1,NEUTRAL,MIXED,GROUP,42,234,3,58,12
7709629772,200,1,16.2,0-14,14-25,1,1609,1,TOP,MIXED,GROUP,804,233,157,84,37
7709630408,100,1,16.2,0-14,14-25,1,490,0,BOT,MIXED,GROUP,51,234,103,2,201
7709630408,200,0,16.2,0-14,14-25,1,490,0,NEUTRAL,GANK_HEAVY,GROUP,45,56,517,98,16
7709630721,100,1,16.2,0-14,14-25,1,2234,2,NEUTRAL,MIXED,GROUP,110,234,245,904,518
7709630721,200,0,16.2,0-14,14-25,1,2234,2,NEUTRAL,GANK_HEAVY,GROUP,161,126,517,24,267
7709631995,100,1,16.2,0-14,14-25,1,-109,1,NEUTRAL,MIXED,GROUP,29,9,800,126,40
7709631995,200,0,16.2,0-14,14-25,1,-109,1,BOT,FARM_HEAVY,SPLIT,143,77,166,897,432
7709632571,100,0,16.2,0-14,14-25,1,-3938,-1,TOP,MIXED,GROUP,145,68,69,157,89
7709632571,200,1,16.2,0-14,14-25,1,-3938,-1,BOT,FARM_HEAVY,GROUP,29,59,127,893,267
7709633065,100,1,16.2,0-14,14-25,1,3135,1,NEUTRAL,GANK_HEAVY,,115,887,246,126,267
7709633065,200,0,16.2,0-14,14-25,1,3135,1,BOT,GANK_HEAVY,,236,5,13,777,902
7709633539,100,0,16.2,0-14,14-25,1,2101,0,BOT,GANK_HEAVY,GROUP,30,113,18,86,555
7709633539,200,1,16.2,0-14,14-25,1,2101,0,NEUTRAL,GANK_HEAVY,GROUP,202,59,268,67,432
7709634709,100,1,16.2,0-14,14-25,1,-540,0,NEUTRAL,GANK_HEAVY,GROUP,145,121,13,516,44
7709634709,200,0,16.2,0-14,14-25,1,-540,0,NEUTRAL,MIXED,GROUP,901,62,85,110,111
7709634953,100,0,16.2,0-14,14-25,1,2433,0,NEUTRAL,FARM_HEAVY,GROUP,18,238,157,68,526
7709634953,200,1,16.2,0-14,14-25,1,2433,0,NEUTRAL,FARM_HEAVY,SPLIT,145,126,38,92,26
7709635156,100,0,16.2,0-14,14-25,1,2133,1,BOT,GANK_HEAVY,,804,59,110,84,40
7709635156,200,1,16.2,0-14,14-25,1,2133,1,BOT,FARM_HEAVY,,236,91,136,134,267
7709636195,100,1,16.2,0-14,14-25,1,1600,0,BOT,GANK_HEAVY,GROUP,22,234,3,164,201
7709636195,200,0,16.2,0-14,14-25,1,1600,0,NEUTRAL,GANK_HEAVY,GROUP,119,517,245,78,497
7709636495,100,1,16.2,0-14,14-25,1,497,0,BOT,MIXED,GROUP,202,59,84,92,40
7709636495,200,0,16.2,0-14,14-25,1,497,0,TOP,GANK_HEAVY,GROUP,145,23,13,39,60
7709636757,100,1,16.2,0-14,14-25,1,-2556,-2,BOT,FARM_HEAVY,GROUP,234,107,55,122,235
7709636757,200,0,16.2,0-14,14-25,1,-2556,-2,TOP,MIXED,SPLIT,81,5,245,23,29
7709637111,100,1,16.2,0-14,14-25,1,3295,0,NEUTRAL,FARM_HEAVY,GROUP,145,121,238,110,53
7709637111,200,0,16.2,0-14,14-25,1,3295,0,NEUTRAL,MIXED,GROUP,236,77,45,950,40
7709637810,100,0,16.2,0-14,14-25,1,423,1,NEUTRAL,FARM_HEAVY,GROUP,81,238,157,8,43
7709637810,200,1,16.2,0-14,14-25,1,423,1,TOP,MIXED,GROUP,67,76,13,14,111
7709638131,100,0,16.2,0-14,14-25,1,2831,0,NEUTRAL,GANK_HEAVY,SPLIT,30,64,14,6,267
7709638131,200,1,16.2,0-14,14-25,1,2831,0,NEUTRAL,FARM_HEAVY,GROUP,110,154,910,246,43
7709640728,100,1,16.2,0-14,14-25,1,-721,0,NEUTRAL,FARM_HEAVY,GROUP,804,32,42,13,117
7709640728,200,0,16.2,0-14,14-25,1,-721,0,TOP,MIXED,GROUP,15,131,41,24,53
7709640934,100,0,16.2,0-14,14-25,1,3084,1,BOT,MIXED,GROUP,81,203,166,13,53
7709640934,200,1,16.2,0-14,14-25,1,3084,1,NEUTRAL,MIXED,GROUP,145,246,112,14,497
7709641543,100,1,16.2,0-14,14-25,1,1280,1,BOT,FARM_HEAVY,,67,131,238,114,16
7709641543,200,0,16.2,0-14,14-25,1,1280,1,BOT,GANK_HEAVY,,42,106,163,58,201
7709641599,100,0,16.2,0-14,14-25,1,-732,1,NEUTRAL,GANK_HEAVY,SPLIT,16,56,84,799,43
7709641599,200,1,16.2,0-14,14-25,1,-732,1,NEUTRAL,FARM_HEAVY,GROUP,202,59,38,516,432
7709642494,100,1,16.2,0-14,14-25,1,2857,2,NEUTRAL,GANK_HEAVY,,804,154,141,31,518
7709642494,200,0,16.2,0-14,14-25,1,2857,2,TOP,GANK_HEAVY,,119,76,38,266,117
7709643913,100,0,16.2,0-14,14-25,1,75,0,TOP,MIXED,SPLIT,96,76,245,41,111
7709643913,200,1,16.2,0-14,14-25,1,75,0,BOT,FARM_HEAVY,SPLIT,110,64,99,126,34
7709644544,100,1,16.2,0-14,14-25,1,2604,1,BOT,MIXED,,115,98,777,8,235
7709644544,200,0,16.2,0-14,14-25,1,2604,1,NEUTRAL,MIXED,,50,121,517,516,518
7709644571,100,0,16.2,0-14,14-25,1,-2790,-1,BOT,MIXED,GROUP,145,56,61,799,555
7709644571,200,1,16.2,0-14,14-25,1,-2790,-1,BOT,FARM_HEAVY,GROUP,804,35,101,69,12
7709644682,100,1,16.2,0-14,14-25,1,1962,1,NEUTRAL,MIXED,GROUP,30,106,166,68,111
7709644682,200,0,16.2,0-14,14-25,1,1962,1,NEUTRAL,FARM_HEAVY,SPLIT,145,131,84,41,888
7709644713,100,0,16.2,0-14,14-25,1,-3057,0,NEUTRAL,GANK_HEAVY,,81,421,55,58,37
7709644713,200,1,16.2,0-14,14-25,1,-3057,0,BOT,MIXED,,360,141,245,516,53
7709646394,100,1,16.2,0-14,14-25,1,-174,0,TOP,GANK_HEAVY,SPLIT,221,163,142,14,40
7709646394,200,0,16.2,0-14,14-25,1,-174,0,BOT,MIXED,SPLIT,222,234,112,875,117
7709647165,100,1,16.2,0-14,14-25,1,2773,0,TOP,MIXED,,110,245,19,904,432
7709647165,200,0,16.2,0-14,14-25,1,2773,0,TOP,GANK_HEAVY,,81,59,99,68,44
7709647636,100,1,16.2,0-14,14-25,1,2218,0,TOP,FARM_HEAVY,,804,200,13,133,111
7709647636,200,0,16.2,0-14,14-25,1,2218,0,TOP,GANK_HEAVY,,29,59,61,799,161
7709647912,100,1,16.2,0-14,14-25,1,2434,-1,NEUTRAL,FARM_HEAVY,GROUP,110,63,8,114,201
7709647912,200,0,16.2,0-14,14-25,1,2434,-1,BOT,GANK_HEAVY,GROUP,804,154,161,126,53
7709647924,100,1,16.2,0-14,14-25,1,474,-1,BOT,MIXED,GROUP,63,245,18,799,111
7709647924,200,0,16.2,0-14,14-25,1,474,-1,NEUTRAL,MIXED,GROUP,221,62,43,85,526
7709647991,100,1,16.2,0-14,14-25,1,3329,1,NEUTRAL,FARM_HEAVY,,142,266,42,24,43
7709647991,200,0,16.2,0-14,14-25,1,3329,1,BOT,FARM_HEAVY,,51,799,31,6,16
7709648223,100,1,16.2,0-14,14-25,1,2664,2,TOP,MIXED,,12,20,133,19,147
7709648223,200,0,16.2,0-14,14-25,1,2664,2,NEUTRAL,GANK_HEAVY,,360,427,157,96,526
7709648575,100,1,16.2,0-14,14-25,1,-926,0,NEUTRAL,MIXED,GROUP,22,30,777,154,111
7709648575,200,0,16.2,0-14,14-25,1,-926,0,NEUTRAL,MIXED,GROUP,119,950,4,85,12
7709648818,100,1,16.2,0-14,14-25,1,-2245,-1,BOT,MIXED,GROUP,804,59,103,41,497
7709648818,200,0,16.2,0-14,14-25,1,-2245,-1,NEUTRAL,MIXED,GROUP,51,28,4,6,12
7709649851,100,0,16.2,0-14,14-25,1,-2109,0,TOP,FARM_HEAVY,SPLIT,29,91,887,83,201
7709649851,200,1,16.2,0-14,14-25,1,-2109,0,NEUTRAL,MIXED,GROUP,145,799,127,126,78
7709650245,100,0,16.2,0-14,14-25,1,-2867,0,BOT,MIXED,GROUP,50,234,92,86,32
7709650245,200,1,16.2,0-14,14-25,1,-2867,0,NEUTRAL,MIXED,GROUP,145,60,910,54,12
7709650519,100,1,16.2,0-14,14-25,1,-2408,-1,BOT,GANK_HEAVY,GROUP,110,421,157,54,80
7709650519,200,0,16.2,0-14,14-25,1,-2408,-1,BOT,MIXED,GROUP,523,11,245,31,44
7709652258,100,1,16.2,0-14,14-25,1,2521,1,TOP,MIXED,GROUP,222,107,427,24,40
7709652258,200,0,16.2,0-14,14-25,1,2521,1,BOT,MIXED,GROUP,145,5,34,78,518
7709654534,100,1,16.2,0-14,14-25,1,414,0,BOT,MIXED,GROUP,81,163,134,92,26
7709654534,200,0,16.2,0-14,14-25,1,414,0,NEUTRAL,GANK_HEAVY,GROUP,804,107,80,54,43
7709656208,100,1,16.2,0-14,14-25,1,2381,0,NEUTRAL,MIXED,GROUP,804,91,910,14,267
7709656208,200,0,16.2,0-14,14-25,1,2381,0,BOT,FARM_HEAVY,GROUP,221,9,518,777,44
7709656729,100,0,16.2,0-14,14-25,1,-2846,0,NEUTRAL,FARM_HEAVY,SPLIT,22,517,90,114,40
7709656729,200,1,16.2,0-14,14-25,1,-2846,0,NEUTRAL,FARM_HEAVY,GROUP,21,120,142,85,89
7709657493,100,1,16.2,0-14,14-25,1,1057,0,NEUTRAL,GANK_HEAVY,GROUP,202,64,800,68,267
7709657493,200,0,16.2,0-14,14-25,1,1057,0,TOP,MIXED,GROUP,18,246,103,110,89
7709657606,100,1,16.2,0-14,14-25,1,22,0,NEUTRAL,GANK_HEAVY,SPLIT,51,126,910,904,43
7709657606,200,0,16.2,0-14,14-25,1,22,0,TOP,MIXED,GROUP,202,30,55,893,432
7709658012,100,0,16.2,0-14,14-25,1,-2233,1,BOT,GANK_HEAVY,GROUP,523,60,893,799,40
7709658012,200,1,16.2,0-14,14-25,1,-2233,1,BOT,GANK_HEAVY,GROUP,901,28,166,39,902
7709658940,100,1,16.2,0-14,14-25,1,1931,0,BOT,FARM_HEAVY,GROUP,804,33,950,8,111
7709658940,200,0,16.2,0-14,14-25,1,1931,0,NEUTRAL,FARM_HEAVY,GROUP,236,131,157,42,267
7709660259,100,1,16.2,0-14,14-25,1,-3240,0,NEUTRAL,MIXED,GROUP,895,131,163,150,12
7709660259,200,0,16.2,0-14,14-25,1,-3240,0,TOP,MIXED,GROUP,157,107,55,126,147
7709660472,100,0,16.2,0-14,14-25,1,-1622,0,BOT,MIXED,SPLIT,110,238,68,50,526
7709660472,200,1,16.2,0-14,14-25,1,-1622,0,NEUTRAL,GANK_HEAVY,SPLIT,136,59,7,14,63
7709660740,100,1,16.2,0-14,14-25,1,3315,2,NEUTRAL,GANK_HEAVY,GROUP,202,76,4,58,432
7709660740,200,0,16.2,0-14,14-25,1,3315,2,BOT,MIXED,GROUP,145,950,84,233,412
7709662206,100,1,16.2,0-14,14-25,1,531,0,NEUTRAL,MIXED,GROUP,145,234,517,897,89
7709662206,200,0,16.2,0-14,14-25,1,531,0,NEUTRAL,GANK_HEAVY,GROUP,51,154,38,223,40
7709662413,100,0,16.2,0-14,14-25,1,-1021,0,TOP,MIXED,,145,59,7,8,111
7709662413,200,1,16.2,0-14,14-25,1,-1021,0,NEUTRAL,MIXED,,202,113,13,6,40
7709662543,100,0,16.2,0-14,14-25,1,-2872,0,NEUTRAL,GANK_HEAVY,,145,106,23,45,111
7709662543,200,1,16.2,0-14,14-25,1,-2872,0,BOT,GANK_HEAVY,,804,131,157,54,12
7709663186,100,1,16.2,0-14,14-25,1,-916,0,TOP,MIXED,GROUP,81,76,427,6,432
7709663186,200,0,16.2,0-14,14-25,1,-916,0,TOP,FARM_HEAVY,GROUP,119,876,136,39,526
7709663540,100,0,16.2,0-14,14-25,1,-1692,-1,NEUTRAL,MIXED,GROUP,18,887,142,950,111
7709663540,200,1,16.2,0-14,14-25,1,-1692,-1,BOT,MIXED,GROUP,115,141,103,777,12
7709664470,100,0,16.2,0-14,14-25,1,1168,0,BOT,MIXED,,51,799,517,58,60
7709664470,200,1,16.2,0-14,14-25,1,1168,0,NEUTRAL,MIXED,,81,5,163,68,432
7709664919,100,1,16.2,0-14,14-25,1,2029,0,NEUTRAL,MIXED,SPLIT,523,200,61,266,497
7709664919,200,0,16.2,0-14,14-25,1,2029,0,NEUTRAL,MIXED,GROUP,804,876,166,8,117
7709665944,100,0,16.2,0-14,14-25,1,1655,1,BOT,GANK_HEAVY,SPLIT,221,104,3,904,26
7709665944,200,1,16.2,0-14,14-25,1,1655,1,BOT,MIXED,GROUP,29,32,518,92,526
7709665945,100,0,16.2,0-14,14-25,1,-1594,-1,TOP,GANK_HEAVY,,51,245,90,126,12
7709665945,200,1,16.2,0-14,14-25,1,-1594,-1,BOT,FARM_HEAVY,,18,234,112,904,111
7709666719,100,0,16.2,0-14,14-25,1,-1517,0,TOP,MIXED,SPLIT,202,246,103,2,44
7709666719,200,1,16.2,0-14,14-25,1,-1517,0,BOT,FARM_HEAVY,GROUP,51,82,61,24,43
7709666801,100,0,16.2,0-14,14-25,1,-31,0,NEUTRAL,GANK_HEAVY,GROUP,67,11,245,126,117
7709666801,200,1,16.2,0-14,14-25,1,-31,0,BOT,MIXED,GROUP,145,59,112,2,111
7709667971,100,0,16.2,0-14,14-25,1,-1724,0,TOP,MIXED,GROUP,360,76,50,41,111
7709667971,200,1,16.2,0-14,14-25,1,-1724,0,NEUTRAL,MIXED,GROUP,202,131,4,126,526
7709668972,100,1,16.2,0-14,14-25,1,3053,0,BOT,GANK_HEAVY,,29,245,777,92,267
7709668972,200,0,16.2,0-14,14-25,1,3053,0,NEUTRAL,FARM_HEAVY,,15,200,157,27,201
7709669054,100,0,16.2,0-14,14-25,1,-617,-1,BOT,MIXED,GROUP,110,164,142,85,555
7709669054,200,1,16.2,0-14,14-25,1,-617,-1,NEUTRAL,GANK_HEAVY,GROUP,115,266,61,58,12
7709670256,100,0,16.2,0-14,14-25,1,1374,0,NEUTRAL,GANK_HEAVY,GROUP,81,163,134,240,555
7709670256,200,1,16.2,0-14,14-25,1,1374,0,TOP,MIXED,GROUP,22,154,157,266,78
7709670297,100,1,16.2,0-14,14-25,1,-3074,0,NEUTRAL,MIXED,GROUP,236,154,142,904,89
7709670297,200,0,16.2,0-14,14-25,1,-3074,0,TOP,MIXED,SPLIT,804,234,61,266,37
7709670914,100,1,16.2,0-14,14-25,1,-3392,-2,NEUTRAL,MIXED,SPLIT,22,107,8,58,147
7709670914,200,0,16.2,0-14,14-25,1,-3392,-2,BOT,FARM_HEAVY,GROUP,51,28,157,150,111
7709671944,100,1,16.2,0-14,14-25,1,2139,0,NEUTRAL,GANK_HEAVY,GROUP,50,234,34,110,37
7709671944,200,0,16.2,0-14,14-25,1,2139,0,NEUTRAL,GANK_HEAVY,GROUP,143,203,800,154,16
7709672622,100,0,16.2,0-14,14-25,1,-1420,-1,TOP,MIXED,GROUP,55,64,38,904,117
7709672622,200,1,16.2,0-14,14-25,1,-1420,-1,NEUTRAL,MIXED,GROUP,804,141,42,68,111
7709673552,100,1,16.2,0-14,14-25,1,-443,1,BOT,FARM_HEAVY,SPLIT,145,60,157,86,111
7709673552,200,0,16.2,0-14,14-25,1,-443,1,NEUTRAL,FARM_HEAVY,SPLIT,523,35,4,516,29
7709674200,100,1,16.2,0-14,14-25,1,1269,0,NEUTRAL,MIXED,,22,64,134,14,16
7709674200,200,0,16.2,0-14,14-25,1,1269,0,NEUTRAL,MIXED,,81,238,893,901,53
7709674349,100,0,16.2,0-14,14-25,1,-2437,-1,NEUTRAL,MIXED,,236,799,8,904,267
7709674349,200,1,16.2,0-14,14-25,1,-2437,-1,BOT,FARM_HEAVY,,145,246,90,77,412
7709674403,100,0,16.2,0-14,14-25,1,-3200,1,NEUTRAL,FARM_HEAVY,GROUP,42,64,84,9,267
7709674403,200,1,16.2,0-14,14-25,1,-3200,1,BOT,MIXED,GROUP,360,887,90,3,555
7709674791,100,1,16.2,0-14,14-25,1,-540,0,NEUTRAL,GANK_HEAVY,SPLIT,145,24,13,266,497
7709674791,200,0,16.2,0-14,14-25,1,-540,0,TOP,FARM_HEAVY,GROUP,119,887,166,41,16
7709675562,100,0,16.2,0-14,14-25,1,-980,0,NEUTRAL,FARM_HEAVY,SPLIT,42,245,13,2,32
7709675562,200,1,16.2,0-14,14-25,1,-980,0,BOT,FARM_HEAVY,GROUP,236,31,126,110,161
7709676270,100,1,16.2,0-14,14-25,1,134,0,BOT,FARM_HEAVY,GROUP,236,203,105,6,44
7709676270,200,0,16.2,0-14,14-25,1,134,0,TOP,MIXED,GROUP,81,121,134,54,35
7709676589,100,1,16.2,0-14,14-25,1,3105,0,NEUTRAL,GANK_HEAVY,SPLIT,51,11,61,24,235
7709676589,200,0,16.2,0-14,14-25,1,3105,0,NEUTRAL,MIXED,GROUP,26,30,18,114,17
7709676759,100,0,16.2,0-14,14-25,1,1662,0,NEUTRAL,GANK_HEAVY,GROUP,804,163,166,266,432
7709676759,200,1,16.2,0-14,14-25,1,1662,0,NEUTRAL,FARM_HEAVY,GROUP,222,64,99,904,902
7709678138,100,0,16.2,0-14,14-25,1,2939,0,BOT,GANK_HEAVY,GROUP,42,59,13,68,117
7709678138,200,1,16.2,0-14,14-25,1,2939,0,NEUTRAL,MIXED,SPLIT,22,28,157,3,267
7709678783,100,0,16.2,0-14,14-25,1,-2135,-2,NEUTRAL,GANK_HEAVY,,63,56,8,799,497
7709678783,200,1,16.2,0-14,14-25,1,-2135,-2,TOP,MIXED,,804,76,110,58,12
7709679638,100,1,16.2,0-14,14-25,1,1059,0,BOT,MIXED,GROUP,145,421,55,14,518
7709679638,200,0,16.2,0-14,14-25,1,1059,0,BOT,MIXED,GROUP,81,24,99,19,267
7709679657,100,1,16.2,0-14,14-25,1,2050,-1,BOT,GANK_HEAVY,GROUP,96,62,157,516,37
7709679657,200,0,16.2,0-14,14-25,1,2050,-1,NEUTRAL,MIXED,GROUP,110,143,4,6,34
7709679767,100,1,16.2,0-14,14-25,1,914,0,NEUTRAL,FARM_HEAVY,GROUP,202,200,69,14,111
7709679767,200,0,16.2,0-14,14-25,1,914,0,NEUTRAL,FARM_HEAVY,GROUP,51,234,13,19,99
7709679987,100,0,16.2,0-14,14-25,1,2201,-1,NEUTRAL,MIXED,GROUP,202,64,245,68,111
7709679987,200,1,16.2,0-14,14-25,1,2201,-1,NEUTRAL,GANK_HEAVY,GROUP,81,154,96,6,43
7709680820,100,0,16.2,0-14,14-25,1,-1884,0,NEUTRAL,GANK_HEAVY,,110,19,50,897,43
7709680820,200,1,16.2,0-14,14-25,1,-1884,0,BOT,MIXED,,15,106,163,887,235
7709681549,100,1,16.2,0-14,14-25,1,3161,0,TOP,GANK_HEAVY,,221,11,8,897,111
7709681549,200,0,16.2,0-14,14-25,1,3161,0,BOT,FARM_HEAVY,,804,32,101,245,201
7709683026,100,0,16.2,0-14,14-25,1,2019,0,NEUTRAL,MIXED,GROUP,202,107,103,6,412
7709683026,200,1,16.2,0-14,14-25,1,2019,0,NEUTRAL,FARM_HEAVY,GROUP,63,246,38,92,201
7709684632,100,1,16.2,0-14,14-25,1,98,0,NEUTRAL,GANK_HEAVY,SPLIT,429,59,54,86,44
7709684632,200,0,16.2,0-14,14-25,1,98,0,NEUTRAL,GANK_HEAVY,GROUP,51,234,55,164,412
7709684917,100,1,16.2,0-14,14-25,1,1775,1,NEUTRAL,MIXED,GROUP,115,113,8,58,267
7709684917,200,0,16.2,0-14,14-25,1,1775,1,TOP,FARM_HEAVY,GROUP,804,91,161,897,3
7709685047,100,1,16.2,0-14,14-25,1,165,-1,TOP,MIXED,GROUP,18,59,4,67,432
7709685047,200,0,16.2,0-14,14-25,1,165,-1,TOP,MIXED,GROUP,523,64,99,150,412
7709686673,100,0,16.2,0-14,14-25,1,-1080,0,BOT,FARM_HEAVY,GROUP,221,36,38,54,37
7709686673,200,1,16.2,0-14,14-25,1,-1080,0,NEUTRAL,FARM_HEAVY,GROUP,804,887,950,150,526
7709688893,100,0,16.2,0-14,14-25,1,-798,0,NEUTRAL,GANK_HEAVY,,81,64,3,85,40
7709688893,200,1,16.2,0-14,14-25,1,-798,0,NEUTRAL,FARM_HEAVY,,110,59,7,904,267
7709689470,100,0,16.2,0-14,14-25,1,-1279,0,NEUTRAL,FARM_HEAVY,GROUP,145,163,90,164,555
7709689470,200,1,16.2,0-14,14-25,1,-1279,0,BOT,GANK_HEAVY,SPLIT,804,121,887,39,53
7709689671,100,1,16.2,0-14,14-25,1,1977,1,NEUTRAL,MIXED,,42,254,50,92,37
7709689671,200,0,16.2,0-14,14-25,1,1977,1,NEUTRAL,FARM_HEAVY,,119,107,3,904,111
7709690153,100,1,16.2,0-14,14-25,1,-300,0,TOP,MIXED,SPLIT,18,131,55,897,526
7709690153,200,0,16.2,0-14,14-25,1,-300,0,NEUTRAL,MIXED,GROUP,145,121,103,126,40
7709690447,100,0,16.2,0-14,14-25,1,-3144,-1,NEUTRAL,FARM_HEAVY,,15,19,8,6,37
7709690447,200,1,16.2,0-14,14-25,1,-3144,-1,NEUTRAL,MIXED,,50,234,166,110,44
7709690659,100,0,16.2,0-14,14-25,1,1086,-1,NEUTRAL,FARM_HEAVY,GROUP,15,35,112,13,432
7709690659,200,1,16.2,0-14,14-25,1,1086,-1,NEUTRAL,FARM_HEAVY,GROUP,202,421,8,122,40
7709690778,100,0,16.2,0-14,14-25,1,-2562,-1,TOP,MIXED,GROUP,145,36,3,58,60
7709690778,200,1,16.2,0-14,14-25,1,-2562,-1,BOT,MIXED,GROUP,18,28,238,86,117
7709690820,100,1,16.2,0-14,14-25,1,3817,1,NEUTRAL,FARM_HEAVY,,523,92,142,24,432
7709690820,200,0,16.2,0-14,14-25,1,3817,1,NEUTRAL,MIXED,,804,131,157,58,12
7709691116,100,1,16.2,0-14,14-25,1,2437,0,NEUTRAL,FARM_HEAVY,GROUP,38,106,7,14,37
7709691116,200,0,16.2,0-14,14-25,1,2437,0,NEUTRAL,MIXED,SPLIT,236,121,893,777,902
7709691156,100,0,16.2,0-14,14-25,1,-1102,1,TOP,MIXED,GROUP,42,106,161,67,201
7709691156,200,1,16.2,0-14,14-25,1,-1102,1,NEUTRAL,MIXED,GROUP,15,799,134,79,74
7709692720,100,1,16.2,0-14,14-25,1,-1465,0,TOP,MIXED,GROUP,18,35,126,84,76
7709692720,200,0,16.2,0-14,14-25,1,-1465,0,BOT,MIXED,GROUP,804,200,711,893,111
7709693489,100,1,16.2,0-14,14-25,1,-534,-1,TOP,MIXED,,901,121,13,897,267
7709693489,200,0,16.2,0-14,14-25,1,-534,-1,NEUTRAL,FARM_HEAVY,,202,91,134,8,432
7709694746,100,0,16.2,0-14,14-25,1,154,0,BOT,FARM_HEAVY,GROUP,81,518,3,41,267
7709694746,200,1,16.2,0-14,14-25,1,154,0,NEUTRAL,FARM_HEAVY,GROUP,523,254,55,6,37
7709694953,100,1,16.2,0-14,14-25,1,3382,0,BOT,GANK_HEAVY,,110,121,55,161,235
7709694953,200,0,16.2,0-14,14-25,1,3382,0,NEUTRAL,MIXED,,29,59,134,85,117
7709696181,100,0,16.2,0-14,14-25,1,-3764,-1,NEUTRAL,FARM_HEAVY,GROUP,222,64,163,897,201
7709696181,200,1,16.2,0-14,14-25,1,-3764,-1,TOP,FARM_HEAVY,SPLIT,804,266,13,67,89
7709696454,100,0,16.2,0-14,14-25,1,1567,1,BOT,MIXED,,157,64,142,897,40
7709696454,200,1,16.2,0-14,14-25,1,1567,1,BOT,MIXED,,523,799,61,67,53
7709697810,100,0,16.2,0-14,14-25,1,1093,0,TOP,GANK_HEAVY,GROUP,804,131,13,110,526
7709697810,200,1,16.2,0-14,14-25,1,1093,0,NEUTRAL,GANK_HEAVY,SPLIT,360,799,3,24,412
7709697815,100,0,16.2,0-14,14-25,1,-148,0,NEUTRAL,GANK_HEAVY,GROUP,498,78,115,67,497
7709697815,200,1,16.2,0-14,14-25,1,-148,0,NEUTRAL,MIXED,GROUP,236,141,134,69,267
7709699212,100,1,16.2,0-14,14-25,1,-593,1,NEUTRAL,MIXED,,81,517,268,904,111
7709699212,200,0,16.2,0-14,14-25,1,-593,1,TOP,MIXED,,119,200,84,122,412
7709699643,100,0,16.2,0-14,14-25,1,165,-1,BOT,GANK_HEAVY,SPLIT,15,107,13,64,412
