config_id,support_champion_name,count,mean,median,std
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Nami,1285,0.2678224101132885,0.2494497371879106,0.1790626729967735
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Nautilus,1197,0.3456465390535768,0.3308318264014466,0.192587267277987
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Karma,1018,0.3356609613641889,0.3194827501918696,0.1934855976353601
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Lulu,1011,0.2529282618235013,0.2257800836070468,0.1812216882595322
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Bard,939,0.4338702162493574,0.425303603202847,0.1938203030601724
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Braum,911,0.2912321920934297,0.2728260869565218,0.1817505796191503
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Thresh,784,0.3156861866086449,0.2992422044960116,0.1967141237623297
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Rakan,706,0.3473810444385572,0.3339732614810909,0.1878359127860267
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Sona,672,0.2678583972644404,0.2407602357092297,0.1858728709259157
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Janna,671,0.3466748784619755,0.3386879253844214,0.2030918104940461
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Alistar,610,0.3824193421655595,0.3786266306848054,0.2003470093856366
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Leona,528,0.3547271731832899,0.3556992023906522,0.1992973134361362
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Rell,499,0.3648935559297181,0.3451272772647866,0.1919957128896825
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Pyke,459,0.4286281100284013,0.4268486469477658,0.2095346158032166
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Neeko,420,0.3349998212705453,0.3159399278381507,0.1818930235691324
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Milio,395,0.2238990416093008,0.1878056982147224,0.1755797915923509
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Senna,384,0.2450517000186229,0.2171393065170113,0.179268115767684
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Blitzcrank,364,0.3848780274908948,0.379004949892389,0.2109741241327803
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Soraka,302,0.2654855493629425,0.232052183316588,0.1823571187868101
cfg_093_s6p0_m11_far2200_w0p3-0p45-0p25,Zilean,275,0.3126732308627716,0.2849653808110781,0.2060042481527103
