n,missing,mean,std,min,q01,q05,q25,median,q75,q95,q99,max,share_lt_0,share_gt_1,share_eq_0,share_eq_1,support_scores_path,score_col,rows,unique_matches,unique_match_team_keys,config_id,window_tag
337094,0,0.27049167355395043,0.16856865052528924,0.0,0.0,0.03644659625517205,0.1406691270860077,0.24979382109207868,0.37584584077529226,0.5785714285714285,0.73,1.0,0.0,0.0,0.019668104445644242,0.0003708164488243635,C:\Users\adria\Desktop\TFG\ProgresoActual\OAT\support_oat_full_m12\scores\label_weights_weight_triplet_0p55-0p25-0p20\support_scores.parquet,support_roam_score_v2,337094,168564,337094,cfg_001_s5p0_m12_far2500_w0p55-0p25-0p2,m12
