target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.11007623592457738,0.04432422222688076,0.0005,True
raw,2,0.03242439793183339,0.03516095927223102,0.0005,True
raw,3,0.027435055276244777,0.03357128712514417,0.0005,True
raw,4,0.026043612423831696,0.032707972337063185,0.0005,True
raw,5,0.025421567231396932,0.032178616158948396,0.0005,True
raw,6,0.025001087342561606,0.031772176194353005,0.0005,True
raw,7,0.024665590925163065,0.031486253312386206,0.0005,True
raw,8,0.02442752438338458,0.03129403577706638,0.0005,True
raw,9,0.024205600743856935,0.031242464581269107,0.0005,True
raw,10,0.02405951187936621,0.03094893726201913,0.0005,True
raw,11,0.023897922453664587,0.03088748970312051,0.0005,True
raw,12,0.02378508226595559,0.030795530283443177,0.0005,True
raw,13,0.023673688953511653,0.03090837804826334,0.0005,False
raw,14,0.02358590951110609,0.030723962378262908,0.0005,True
raw,15,0.023526262046303866,0.030709551898002434,0.0005,True
raw,16,0.0234470622877996,0.030638783333497642,0.0005,True
raw,17,0.023394526463667853,0.0306319141931478,0.0005,True
raw,18,0.023337916055637342,0.030783095183309517,0.0005,False
raw,19,0.0233010828682094,0.030600098270041398,0.0005,True
raw,20,0.023218838126830676,0.03058467528741479,0.0005,True
raw,21,0.02319398964103573,0.030632804200319965,0.0005,False
raw,22,0.02311741018929538,0.030634039831806487,0.0005,False
raw,23,0.0230951083304526,0.030645057969020194,0.0005,False
raw,24,0.023049003858435214,0.030687444749202365,0.0005,False
raw,25,0.022989144381919988,0.030690361845849817,0.0005,False
raw,26,0.02295338203373663,0.03076879627365404,0.00025,False
raw,27,0.022781534873781532,0.03074606210352151,0.00025,False
raw,28,0.022768005462863495,0.03071914482185129,0.00025,False
raw,29,0.022731880958907037,0.030739032770359005,0.00025,False
raw,30,0.022701552628769644,0.030742995914534714,0.00025,False
raw,31,0.022680932414951904,0.03073630781481765,0.00025,False
raw,32,0.022638144350954105,0.030761907238093474,0.000125,False
raw,33,0.02257665235273843,0.030757845604662437,0.000125,False
raw,34,0.022530744425458344,0.030837724570230575,0.000125,False
raw,35,0.02253304584333534,0.030819427533223472,0.000125,False
