metric,q,value
jungle_presence_score,0.01,0.1111111111111111
jungle_presence_score,0.05,0.2222222222222222
jungle_presence_score,0.1,0.25
jungle_presence_score,0.25,0.3333333333333333
jungle_presence_score,0.33,0.38461538461538464
jungle_presence_score,0.5,0.4166666666666667
jungle_presence_score,0.66,0.5
jungle_presence_score,0.75,0.5384615384615384
jungle_presence_score,0.9,0.6153846153846154
jungle_presence_score,0.95,0.6666666666666666
jungle_presence_score,0.99,0.75
