champion_name,count,mean,median,std,q25,q75
Nami,31107,0.23620713642489774,0.21232172715648667,0.15439355912105884,0.11678892756598258,0.3310162225607934
Velkoz,2823,0.2337908682211918,0.21259003601440576,0.148409635940944,0.12144220541549622,0.3226250401561766
Varus,24,0.23268023343159194,0.18419308420180527,0.17315986901457206,0.13810621212874796,0.2988248649975454
Veigar,328,0.23027810282752625,0.20738956747281706,0.15697881458445992,0.11421265128225083,0.3230838440128804
Kindred,36,0.2293026443241943,0.19477772751291295,0.18491240919132615,0.10482003722697861,0.31661832946635726
Swain,1167,0.22791247623976343,0.20630561521939242,0.14794622272816624,0.11513420012548103,0.3180260469995495
Sona,10084,0.2270541935278077,0.19967692934503645,0.15666494379876358,0.10754245754245756,0.32039077839543756
Hwei,407,0.22527262295821066,0.2041420845624385,0.14502411663649173,0.11265767087122322,0.31716910364952966
Taric,4232,0.2237570540515872,0.19866563797118542,0.1571969447172897,0.10116769069005396,0.31544144460235846
Ashe,470,0.22348393503658437,0.1940250132639927,0.15435328186492864,0.1129870972351547,0.30592211035231043
Lulu,19513,0.2180141994075748,0.19484789486493062,0.1493008242638527,0.1025155531512037,0.3059523809523809
Soraka,6096,0.21765318503818148,0.1936179061561455,0.1470356779947237,0.10690594577880626,0.30273095246194937
Malphite,110,0.21539937109530727,0.1910437945854435,0.1394924881962741,0.1093761452935726,0.30245246852874097
MonkeyKing,23,0.21369332848333578,0.19554396527583306,0.1385381993614113,0.13696860099007702,0.23046609579504315
Orianna,131,0.21318263323166356,0.18826533422512493,0.15351551120678503,0.07832415069240153,0.31097065885648595
Zyra,1333,0.21252038083075858,0.18499199267902078,0.141781333259406,0.1083741274589792,0.2970360158538687
Seraphine,6120,0.21009176167258942,0.1855445944037604,0.14462994445604715,0.10024930469715697,0.29275704080081644
Senna,9009,0.20857793253300022,0.18095238095238092,0.15397611625546903,0.09000000000000001,0.29262016965127235
Milio,6756,0.1940610562085134,0.16717382987560936,0.14226965529323485,0.0840375893605418,0.2747321808758576
Xerath,708,0.19362215264258587,0.16670520114887283,0.1351606470519549,0.09383749120076772,0.26912054660961904
Ziggs,26,0.18427949403290114,0.13970755995001094,0.12669740411880534,0.09098788047065462,0.2547727374163904
MissFortune,32,0.1762318459198481,0.1492958210779751,0.13945800138682649,0.08187957358755894,0.23457478958982167
Kayle,53,0.17218433373334335,0.16249999999999998,0.14266368317595218,0.06294543429844096,0.2561409589832467
KogMaw,31,0.17169137722302516,0.16158594491927827,0.09874914025793291,0.10840003598584169,0.21869988067826748
Yuumi,3921,0.09454139872744917,0.06428571428571428,0.12090680466542356,0.010551948051948035,0.12441699056079955
