case_id,case_group,case_rank,match_id,team_id,minute,event_type,killer,victim,assists,killer_relation,victim_relation,assist_relations,monster_type,building_type,lane_type,ally_support_involved,ally_adc_involved,ally_support_died,ally_adc_died,ally_support_assist,ally_adc_assist,x,y
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,8.466883333333334,ELITE_MONSTER_KILL,"Naafiri(JUNGLE,T100,pid2)",,"Nami(UTILITY,T100,pid5)",ally_jungle,,ally_support,HORDE,,,True,False,False,False,True,False,5210,10424
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,8.569333333333333,TURRET_PLATE_DESTROYED,"Kassadin(MIDDLE,T200,pid8)",,,enemy_middle,,,,,MID_LANE,False,False,False,False,False,False,5846,6396
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,8.626166666666666,ELITE_MONSTER_KILL,"Naafiri(JUNGLE,T100,pid2)",,"Sion(TOP,T100,pid1)",ally_jungle,,ally_top,HORDE,,,False,False,False,False,False,False,4841,10638
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,8.70855,ELITE_MONSTER_KILL,"Naafiri(JUNGLE,T100,pid2)",,"Sion(TOP,T100,pid1)",ally_jungle,,ally_top,HORDE,,,False,False,False,False,False,False,4840,10230
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,9.1426,TURRET_PLATE_DESTROYED,"Smolder(BOTTOM,T200,pid9)",,,enemy_bottom,,,,,BOT_LANE,False,False,False,False,False,False,10504,1029
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,9.454383333333332,CHAMPION_KILL,"Gwen(JUNGLE,T200,pid7)","Yasuo(BOTTOM,T100,pid4)","Smolder(BOTTOM,T200,pid9); Soraka(UTILITY,T200,pid10)",enemy_jungle,ally_adc,enemy_bottom; enemy_utility,,,,False,True,False,True,False,False,10854,1767
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,9.730633333333333,CHAMPION_KILL,"Sion(TOP,T100,pid1)","Zaahen(TOP,T200,pid6)","Nami(UTILITY,T100,pid5)",ally_top,enemy_top,ally_support,,,,True,False,False,False,True,False,3926,11547
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,10.597416666666666,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","Gwen(JUNGLE,T200,pid7)","Sion(TOP,T100,pid1)",ally_jungle,enemy_jungle,ally_top,,,,False,False,False,False,False,False,8056,10178
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,10.644983333333334,TURRET_PLATE_DESTROYED,,,,,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,10.810333333333332,TURRET_PLATE_DESTROYED,"Zaahen(TOP,T200,pid6)",,,enemy_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,10.9562,TURRET_PLATE_DESTROYED,"Zaahen(TOP,T200,pid6)",,,enemy_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.158433333333333,TURRET_PLATE_DESTROYED,,,,,,,,,BOT_LANE,False,False,False,False,False,False,10504,1029
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.228016666666667,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","Zaahen(TOP,T200,pid6)",,ally_jungle,enemy_top,,,,,False,False,False,False,False,False,3971,13494
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.658316666666666,CHAMPION_KILL,"Smolder(BOTTOM,T200,pid9)","Yasuo(BOTTOM,T100,pid4)","Soraka(UTILITY,T200,pid10)",enemy_bottom,ally_adc,enemy_utility,,,,False,True,False,True,False,False,10065,1229
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.6642,TURRET_PLATE_DESTROYED,"Sion(TOP,T100,pid1)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,4318,13875
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.76775,TURRET_PLATE_DESTROYED,"Smolder(BOTTOM,T200,pid9)",,,enemy_bottom,,,,,BOT_LANE,False,False,False,False,False,False,10504,1029
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.818416666666666,ELITE_MONSTER_KILL,"Gwen(JUNGLE,T200,pid7)",,,enemy_jungle,,,DRAGON,,,False,False,False,False,False,False,9837,4397
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.9684,TURRET_PLATE_DESTROYED,"Sion(TOP,T100,pid1)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,4318,13875
top_error_11_EUW1_7830110048_100,top_error,11,EUW1_7830110048,100,11.9684,BUILDING_KILL,"Sion(TOP,T100,pid1)",,,ally_top,,,,TOWER_BUILDING,TOP_LANE,False,False,False,False,False,False,4318,13875
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,2.1482666666666668,CHAMPION_KILL,"Corki(BOTTOM,T100,pid4)","Sona(UTILITY,T200,pid10)","Camille(UTILITY,T100,pid5)",enemy_bottom,ally_support,enemy_utility,,,,True,False,True,False,False,False,13943,4165
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,2.3742666666666667,TURRET_PLATE_DESTROYED,"Vayne(TOP,T200,pid6)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,4.4496,CHAMPION_KILL,"Ekko(JUNGLE,T100,pid2)","Vladimir(MIDDLE,T200,pid8)","Ryze(MIDDLE,T100,pid3); Corki(BOTTOM,T100,pid4)",enemy_jungle,ally_middle,enemy_middle; enemy_bottom,,,,False,False,False,False,False,False,10663,4520
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,4.494133333333333,CHAMPION_KILL,"Ekko(JUNGLE,T100,pid2)","Sona(UTILITY,T200,pid10)","Corki(BOTTOM,T100,pid4); Camille(UTILITY,T100,pid5)",enemy_jungle,ally_support,enemy_bottom; enemy_utility,,,,True,False,True,False,False,False,11305,4885
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,4.8422833333333335,TURRET_PLATE_DESTROYED,,,,,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,4.855083333333333,CHAMPION_KILL,"Ekko(JUNGLE,T100,pid2)","Yunara(BOTTOM,T200,pid9)","Corki(BOTTOM,T100,pid4); Camille(UTILITY,T100,pid5)",enemy_jungle,ally_adc,enemy_bottom; enemy_utility,,,,False,True,False,True,False,False,14118,4778
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,5.30545,CHAMPION_KILL,"Aatrox(JUNGLE,T200,pid7)","Camille(UTILITY,T100,pid5)","Sona(UTILITY,T200,pid10)",ally_jungle,enemy_utility,ally_support,,,,True,False,False,False,True,False,13058,5862
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,5.3678,CHAMPION_KILL,"Corki(BOTTOM,T100,pid4)","Aatrox(JUNGLE,T200,pid7)","Ekko(JUNGLE,T100,pid2); Camille(UTILITY,T100,pid5)",enemy_bottom,ally_jungle,enemy_jungle; enemy_utility,,,,False,False,False,False,False,False,13657,7021
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,5.6123,CHAMPION_KILL,"Ekko(JUNGLE,T100,pid2)","Sona(UTILITY,T200,pid10)",,enemy_jungle,ally_support,,,,,True,False,True,False,False,False,12633,5430
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,5.705983333333333,CHAMPION_KILL,"Shen(TOP,T100,pid1)","Vladimir(MIDDLE,T200,pid8)","Ekko(JUNGLE,T100,pid2); Corki(BOTTOM,T100,pid4)",enemy_top,ally_middle,enemy_jungle; enemy_bottom,,,,False,False,False,False,False,False,12976,5917
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,5.7716666666666665,TURRET_PLATE_DESTROYED,"Ryze(MIDDLE,T100,pid3)",,,enemy_middle,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,7.328,TURRET_PLATE_DESTROYED,"Corki(BOTTOM,T100,pid4)",,,enemy_bottom,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,7.769666666666667,CHAMPION_KILL,"Corki(BOTTOM,T100,pid4)","Sona(UTILITY,T200,pid10)","Camille(UTILITY,T100,pid5)",enemy_bottom,ally_support,enemy_utility,,,,True,False,True,False,False,False,10058,7490
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,7.8721,CHAMPION_KILL,"Corki(BOTTOM,T100,pid4)","Aatrox(JUNGLE,T200,pid7)","Ekko(JUNGLE,T100,pid2); Camille(UTILITY,T100,pid5)",enemy_bottom,ally_jungle,enemy_jungle; enemy_utility,,,,False,False,False,False,False,False,9377,8413
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,8.136633333333334,CHAMPION_KILL,"Camille(UTILITY,T100,pid5)","Vladimir(MIDDLE,T200,pid8)",,enemy_utility,ally_middle,,,,,False,False,False,False,False,False,9054,8790
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,8.185633333333334,TURRET_PLATE_DESTROYED,,,,,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,8.62935,TURRET_PLATE_DESTROYED,,,,,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,8.8742,TURRET_PLATE_DESTROYED,"Corki(BOTTOM,T100,pid4)",,,enemy_bottom,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,9.017333333333333,ELITE_MONSTER_KILL,"Ekko(JUNGLE,T100,pid2)",,,enemy_jungle,,,HORDE,,,False,False,False,False,False,False,4503,9935
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,9.09805,TURRET_PLATE_DESTROYED,"Vladimir(MIDDLE,T200,pid8)",,,ally_middle,,,,,MID_LANE,False,False,False,False,False,False,5846,6396
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,9.13925,CHAMPION_KILL,"Vayne(TOP,T200,pid6)","Shen(TOP,T100,pid1)",,ally_top,enemy_top,,,,,False,False,False,False,False,False,758,10538
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,9.207716666666666,CHAMPION_KILL,"Ryze(MIDDLE,T100,pid3)","Vladimir(MIDDLE,T200,pid8)","Camille(UTILITY,T100,pid5)",enemy_middle,ally_middle,enemy_utility,,,,False,False,False,False,False,False,7439,7268
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,9.525566666666666,CHAMPION_KILL,"Aatrox(JUNGLE,T200,pid7)","Ekko(JUNGLE,T100,pid2)","Vayne(TOP,T200,pid6); Sona(UTILITY,T200,pid10)",ally_jungle,enemy_jungle,ally_top; ally_support,,,,True,False,False,False,True,False,2639,13758
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,10.105133333333333,TURRET_PLATE_DESTROYED,,,,,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,10.178616666666667,CHAMPION_KILL,"Sona(UTILITY,T200,pid10)","Camille(UTILITY,T100,pid5)","Aatrox(JUNGLE,T200,pid7); Yunara(BOTTOM,T200,pid9)",ally_support,enemy_utility,ally_jungle; ally_adc,,,,True,True,False,False,False,True,13794,6706
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,10.458166666666667,CHAMPION_KILL,"Aatrox(JUNGLE,T200,pid7)","Corki(BOTTOM,T100,pid4)","Yunara(BOTTOM,T200,pid9); Sona(UTILITY,T200,pid10)",ally_jungle,enemy_bottom,ally_adc; ally_support,,,,True,True,False,False,True,True,13148,3553
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,10.653116666666667,ELITE_MONSTER_KILL,"Ekko(JUNGLE,T100,pid2)",,,enemy_jungle,,,HORDE,,,False,False,False,False,False,False,5210,10424
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,10.776883333333334,ELITE_MONSTER_KILL,"Ekko(JUNGLE,T100,pid2)",,,enemy_jungle,,,HORDE,,,False,False,False,False,False,False,4929,10533
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,10.981816666666667,ELITE_MONSTER_KILL,"Aatrox(JUNGLE,T200,pid7)",,,ally_jungle,,,DRAGON,,,False,False,False,False,False,False,9837,4397
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,11.099266666666667,CHAMPION_KILL,"Ekko(JUNGLE,T100,pid2)","Sona(UTILITY,T200,pid10)","Camille(UTILITY,T100,pid5)",enemy_jungle,ally_support,enemy_utility,,,,True,False,True,False,False,False,9493,8443
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,11.589533333333334,TURRET_PLATE_DESTROYED,"Corki(BOTTOM,T100,pid4)",,,enemy_bottom,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_12_EUW1_7806861902_200,top_error,12,EUW1_7806861902,200,11.932516666666666,TURRET_PLATE_DESTROYED,"Vayne(TOP,T200,pid6)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,2.519633333333333,CHAMPION_KILL,"Vladimir(TOP,T100,pid1)","Warwick(TOP,T200,pid6)",,enemy_top,ally_top,,,,,False,False,False,False,False,False,3786,13510
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,2.74435,TURRET_PLATE_DESTROYED,,,,,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,4.337516666666667,CHAMPION_KILL,"Ekko(JUNGLE,T200,pid7)","Vladimir(TOP,T100,pid1)","Warwick(TOP,T200,pid6)",ally_jungle,enemy_top,ally_top,,,,False,False,False,False,False,False,1966,11814
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,4.6937,TURRET_PLATE_DESTROYED,"Lucian(BOTTOM,T100,pid4)",,,enemy_bottom,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,4.97095,CHAMPION_KILL,"Lucian(BOTTOM,T100,pid4)","Tristana(BOTTOM,T200,pid9)","Milio(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,,,,False,True,False,True,False,False,12132,3482
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,6.340133333333333,CHAMPION_KILL,"Vladimir(TOP,T100,pid1)","Warwick(TOP,T200,pid6)",,enemy_top,ally_top,,,,,False,False,False,False,False,False,2566,11551
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,6.7294,CHAMPION_KILL,"Lucian(BOTTOM,T100,pid4)","Tristana(BOTTOM,T200,pid9)",,enemy_bottom,ally_adc,,,,,False,True,False,True,False,False,13771,3925
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,6.8994333333333335,TURRET_PLATE_DESTROYED,,,,,,,,,TOP_LANE,False,False,False,False,False,False,4318,13875
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,6.997866666666667,CHAMPION_KILL,"Naafiri(MIDDLE,T200,pid8)","Lucian(BOTTOM,T100,pid4)","Ekko(JUNGLE,T200,pid7); Yuumi(UTILITY,T200,pid10)",ally_middle,enemy_bottom,ally_jungle; ally_support,,,,True,False,False,False,True,False,13051,2422
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.07165,CHAMPION_KILL,"Khazix(JUNGLE,T100,pid2)","Ekko(JUNGLE,T200,pid7)","Lucian(BOTTOM,T100,pid4); Milio(UTILITY,T100,pid5)",enemy_jungle,ally_jungle,enemy_bottom; enemy_utility,,,,False,False,False,False,False,False,12220,1883
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.1379,CHAMPION_KILL,"Naafiri(MIDDLE,T200,pid8)","Milio(UTILITY,T100,pid5)","Yuumi(UTILITY,T200,pid10)",ally_middle,enemy_utility,ally_support,,,,True,False,False,False,True,False,9921,1654
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.22655,CHAMPION_KILL,"Ambessa(MIDDLE,T100,pid3)","Naafiri(MIDDLE,T200,pid8)","Khazix(JUNGLE,T100,pid2); Lucian(BOTTOM,T100,pid4); Milio(UTILITY,T100,pid5)",enemy_middle,ally_middle,enemy_jungle; enemy_bottom; enemy_utility,,,,False,False,False,False,False,False,10012,3272
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.291133333333334,CHAMPION_KILL,"Khazix(JUNGLE,T100,pid2)","Yuumi(UTILITY,T200,pid10)","Ambessa(MIDDLE,T100,pid3)",enemy_jungle,ally_support,enemy_middle,,,,True,False,True,False,False,False,10510,3310
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.310616666666666,TURRET_PLATE_DESTROYED,"Warwick(TOP,T200,pid6)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.534133333333333,CHAMPION_KILL,"Vladimir(TOP,T100,pid1)","Warwick(TOP,T200,pid6)",,enemy_top,ally_top,,,,,False,False,False,False,False,False,2519,8342
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.728133333333333,TURRET_PLATE_DESTROYED,"Ambessa(MIDDLE,T100,pid3)",,,enemy_middle,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,7.886783333333334,ELITE_MONSTER_KILL,"Khazix(JUNGLE,T100,pid2)",,,enemy_jungle,,,DRAGON,,,False,False,False,False,False,False,9836,4398
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,8.542316666666666,CHAMPION_KILL,"Ekko(JUNGLE,T200,pid7)","Vladimir(TOP,T100,pid1)","Warwick(TOP,T200,pid6); Yuumi(UTILITY,T200,pid10)",ally_jungle,enemy_top,ally_top; ally_support,,,,True,False,False,False,True,False,2134,12086
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,8.81035,TURRET_PLATE_DESTROYED,"Warwick(TOP,T200,pid6)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,8.847483333333333,CHAMPION_KILL,"Lucian(BOTTOM,T100,pid4)","Tristana(BOTTOM,T200,pid9)",,enemy_bottom,ally_adc,,,,,False,True,False,True,False,False,13116,4867
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,8.9205,CHAMPION_KILL,"Khazix(JUNGLE,T100,pid2)","Naafiri(MIDDLE,T200,pid8)","Ambessa(MIDDLE,T100,pid3); Milio(UTILITY,T100,pid5)",enemy_jungle,ally_middle,enemy_middle; enemy_utility,,,,False,False,False,False,False,False,4594,8500
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.227883333333333,TURRET_PLATE_DESTROYED,,,,,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.322766666666666,ELITE_MONSTER_KILL,"Khazix(JUNGLE,T100,pid2)",,"Milio(UTILITY,T100,pid5)",enemy_jungle,,enemy_utility,HORDE,,,False,False,False,False,False,False,4790,10182
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.470566666666667,ELITE_MONSTER_KILL,"Khazix(JUNGLE,T100,pid2)",,"Milio(UTILITY,T100,pid5)",enemy_jungle,,enemy_utility,HORDE,,,False,False,False,False,False,False,4841,10638
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.534033333333333,ELITE_MONSTER_KILL,"Khazix(JUNGLE,T100,pid2)",,"Milio(UTILITY,T100,pid5)",enemy_jungle,,enemy_utility,HORDE,,,False,False,False,False,False,False,5210,10424
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.609183333333334,TURRET_PLATE_DESTROYED,,,,,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.851716666666666,TURRET_PLATE_DESTROYED,,,,,,,,,BOT_LANE,False,False,False,False,False,False,10504,1029
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.9618,TURRET_PLATE_DESTROYED,"Vladimir(TOP,T100,pid1)",,,enemy_top,,,,,TOP_LANE,False,False,False,False,False,False,4318,13875
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,9.997983333333334,TURRET_PLATE_DESTROYED,"Naafiri(MIDDLE,T200,pid8)",,,ally_middle,,,,,MID_LANE,False,False,False,False,False,False,5846,6396
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,10.349016666666667,CHAMPION_KILL,"Vladimir(TOP,T100,pid1)","Warwick(TOP,T200,pid6)",,enemy_top,ally_top,,,,,False,False,False,False,False,False,3749,13381
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,10.633983333333333,TURRET_PLATE_DESTROYED,"Ambessa(MIDDLE,T100,pid3)",,,enemy_middle,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,10.780366666666668,TURRET_PLATE_DESTROYED,"Milio(UTILITY,T100,pid5)",,,enemy_utility,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.04255,CHAMPION_KILL,"Milio(UTILITY,T100,pid5)","Tristana(BOTTOM,T200,pid9)","Khazix(JUNGLE,T100,pid2)",enemy_utility,ally_adc,enemy_jungle,,,,False,True,False,True,False,False,14115,4741
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.246833333333333,CHAMPION_KILL,"Yuumi(UTILITY,T200,pid10)","Khazix(JUNGLE,T100,pid2)","Ekko(JUNGLE,T200,pid7)",ally_support,enemy_jungle,ally_jungle,,,,True,False,False,False,False,False,14009,5550
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.297616666666666,CHAMPION_KILL,"Warwick(TOP,T200,pid6)","Vladimir(TOP,T100,pid1)",,ally_top,enemy_top,,,,,False,False,False,False,False,False,3693,13155
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.4672,CHAMPION_KILL,"Lucian(BOTTOM,T100,pid4)","Ekko(JUNGLE,T200,pid7)","Khazix(JUNGLE,T100,pid2); Milio(UTILITY,T100,pid5)",enemy_bottom,ally_jungle,enemy_jungle; enemy_utility,,,,False,False,False,False,False,False,13891,6723
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.563816666666666,CHAMPION_KILL,"Naafiri(MIDDLE,T200,pid8)","Lucian(BOTTOM,T100,pid4)",,ally_middle,enemy_bottom,,,,,False,False,False,False,False,False,14110,6766
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.631183333333333,TURRET_PLATE_DESTROYED,"Warwick(TOP,T200,pid6)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_13_EUW1_7708834871_200,top_error,13,EUW1_7708834871,200,11.759283333333334,TURRET_PLATE_DESTROYED,"Ambessa(MIDDLE,T100,pid3)",,,enemy_middle,,,,,MID_LANE,False,False,False,False,False,False,8955,8510
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,2.381883333333333,TURRET_PLATE_DESTROYED,,,,,,,,,BOT_LANE,False,False,False,False,False,False,13866,4505
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,2.85575,CHAMPION_KILL,"Sylas(MIDDLE,T200,pid8)","Orianna(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,,,,False,False,False,False,False,False,7224,7448
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,3.119083333333333,CHAMPION_KILL,"Aatrox(TOP,T100,pid1)","Irelia(TOP,T200,pid6)",,enemy_top,ally_top,,,,,False,False,False,False,False,False,3642,13171
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,3.361866666666667,CHAMPION_KILL,"Varus(BOTTOM,T100,pid4)","Vayne(BOTTOM,T200,pid9)","Karma(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,,,,False,True,False,True,False,False,11909,1331
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,3.433666666666667,CHAMPION_KILL,"Varus(BOTTOM,T100,pid4)","DrMundo(JUNGLE,T200,pid7)","Karma(UTILITY,T100,pid5)",enemy_bottom,ally_jungle,enemy_utility,,,,False,False,False,False,False,False,10770,1086
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,5.65915,CHAMPION_KILL,"Varus(BOTTOM,T100,pid4)","Braum(UTILITY,T200,pid10)","Karma(UTILITY,T100,pid5)",enemy_bottom,ally_support,enemy_utility,,,,True,False,True,False,False,False,10326,5647
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,5.7562,CHAMPION_KILL,"Aatrox(TOP,T100,pid1)","Irelia(TOP,T200,pid6)",,enemy_top,ally_top,,,,,False,False,False,False,False,False,2042,12206
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,5.845816666666667,CHAMPION_KILL,"DrMundo(JUNGLE,T200,pid7)","Aatrox(TOP,T100,pid1)","Irelia(TOP,T200,pid6)",ally_jungle,enemy_top,ally_top,,,,False,False,False,False,False,False,1574,11232
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,6.226683333333333,ELITE_MONSTER_KILL,"JarvanIV(JUNGLE,T100,pid2)",,"Varus(BOTTOM,T100,pid4); Karma(UTILITY,T100,pid5)",enemy_jungle,,enemy_bottom; enemy_utility,DRAGON,,,False,False,False,False,False,False,10307,4724
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,6.614183333333333,CHAMPION_KILL,"Orianna(MIDDLE,T100,pid3)","Braum(UTILITY,T200,pid10)",,enemy_middle,ally_support,,,,,True,False,True,False,False,False,7054,6244
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,6.687666666666667,CHAMPION_KILL,"Irelia(TOP,T200,pid6)","Aatrox(TOP,T100,pid1)",,ally_top,enemy_top,,,,,False,False,False,False,False,False,2732,12102
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,6.914983333333334,TURRET_PLATE_DESTROYED,"Irelia(TOP,T200,pid6)",,,ally_top,,,,,TOP_LANE,False,False,False,False,False,False,981,10441
top_error_14_EUW1_7705296763_200,top_error,14,EUW1_7705296763,200,6.993666666666667,CHAMPION_KILL,"Sylas(MIDDLE,T200,pid8)","Orianna(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,,,,False,False,False,False,False,False,6724,7057
