target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.11190270663188297,0.04276822336033945,0.0005,True
raw,2,0.033611665131657587,0.03593391600392945,0.0005,True
raw,3,0.02830028255153126,0.034032841151396986,0.0005,True
raw,4,0.026712189538695915,0.03336956260868396,0.0005,True
raw,5,0.025856995414049646,0.03253536850378319,0.0005,True
raw,6,0.025278331481141954,0.032116114950365794,0.0005,True
raw,7,0.024835145679510902,0.03176279375103096,0.0005,True
raw,8,0.02454213867004842,0.03142423439025671,0.0005,True
raw,9,0.02429991226625747,0.031209894554473667,0.0005,True
raw,10,0.02411977121833092,0.031196415605431106,0.0005,True
raw,11,0.02393466205237517,0.030947998969848463,0.0005,True
raw,12,0.02379477795123856,0.03087082676677626,0.0005,True
raw,13,0.023670003060294098,0.030846020362999025,0.0005,True
raw,14,0.023563650014490473,0.030762754965424185,0.0005,True
raw,15,0.023473718850200782,0.03081560857235485,0.0005,False
raw,16,0.023358946992914974,0.030840142122829442,0.0005,False
raw,17,0.023290615055382338,0.030807510495303368,0.0005,False
raw,18,0.023246686584896148,0.030696383514440737,0.0005,True
raw,19,0.023178674312791067,0.030823857957394476,0.0005,False
raw,20,0.023106109107039426,0.03082569985378041,0.0005,False
raw,21,0.02300573091466482,0.03075221289644339,0.0005,False
raw,22,0.022967525522125568,0.030766578745367965,0.0005,False
raw,23,0.022918398422904586,0.03072370984187744,0.0005,False
raw,24,0.022823573707146542,0.030924428183518197,0.00025,False
raw,25,0.02262539759980477,0.030859082570132396,0.00025,False
raw,26,0.02256318063840658,0.030926638675130378,0.00025,False
raw,27,0.02247583632240872,0.030858078213044537,0.00025,False
raw,28,0.02243879033232285,0.03093506827649927,0.00025,False
raw,29,0.022428446055640563,0.030981001471947545,0.00025,False
raw,30,0.022324369752257732,0.03125864261408434,0.000125,False
raw,31,0.022250241473059578,0.03099541742022232,0.000125,False
raw,32,0.02217240213696196,0.031022348437251192,0.000125,False
raw,33,0.022149817675152506,0.0311512188295601,0.000125,False
