champion_a_id,champion_a_name,champion_a_archetype,champion_a_mean_roam,champion_b_id,champion_b_name,champion_b_archetype,champion_b_mean_roam,cosine_distance,roam_score_abs_diff,same_support_archetype
1,Annie,mage_support,0.3818310608441963,9,Fiddlesticks,mage_support,0.3980607451488379,1.0200814008712769,0.016229684304641556,True
1,Annie,mage_support,0.3818310608441963,10,Kayle,enchanter,0.25767113160686417,1.210248351097107,0.12415992923733216,False
1,Annie,mage_support,0.3818310608441963,12,Alistar,engage_tank,0.4495254201712283,0.38273584842681885,0.067694359327032,False
1,Annie,mage_support,0.3818310608441963,16,Soraka,enchanter,0.32284842293502336,0.9933275580406189,0.058982637909172964,False
1,Annie,mage_support,0.3818310608441963,25,Morgana,catcher,0.36457351016554607,0.9594665169715881,0.017257550678650257,False
1,Annie,mage_support,0.3818310608441963,26,Zilean,enchanter,0.36186119979026254,1.062536358833313,0.01996986105393378,False
1,Annie,mage_support,0.3818310608441963,32,Amumu,engage_tank,0.4081023865030098,1.3733303546905518,0.02627132565881346,False
1,Annie,mage_support,0.3818310608441963,37,Sona,enchanter,0.3324825509513441,1.1160502433776855,0.04934850989285222,False
1,Annie,mage_support,0.3818310608441963,40,Janna,enchanter,0.4354192770043923,1.112404465675354,0.05358821616019599,False
1,Annie,mage_support,0.3818310608441963,43,Karma,enchanter,0.3878484888260769,1.0642067193984985,0.0060174279818805965,False
1,Annie,mage_support,0.3818310608441963,44,Taric,warden,0.3253806119763538,1.1829636096954346,0.056450448867842506,False
1,Annie,mage_support,0.3818310608441963,50,Swain,mage_support,0.3324987376953444,0.5138574838638306,0.04933232314885194,True
1,Annie,mage_support,0.3818310608441963,53,Blitzcrank,hook,0.4358646914593439,1.1417266130447388,0.0540336306151476,False
1,Annie,mage_support,0.3818310608441963,57,Maokai,engage_tank,0.4205701487439526,1.112769365310669,0.038739087899756275,False
1,Annie,mage_support,0.3818310608441963,63,Brand,mage_support,0.37661736275433433,1.5513055324554443,0.0052136980898619956,True
1,Annie,mage_support,0.3818310608441963,74,Heimerdinger,mage_support,0.3432014495671928,0.9948906898498535,0.03862961127700354,True
1,Annie,mage_support,0.3818310608441963,80,Pantheon,engage_tank,0.47766223340173725,0.833105206489563,0.09583117255754092,False
1,Annie,mage_support,0.3818310608441963,89,Leona,engage_tank,0.4148578072167422,0.7068556547164917,0.03302674637254588,False
1,Annie,mage_support,0.3818310608441963,99,Lux,mage_support,0.3580099708875325,1.05915105342865,0.02382108995666382,True
1,Annie,mage_support,0.3818310608441963,101,Xerath,mage_support,0.2906263646499943,1.2158052921295166,0.09120469619420202,True
1,Annie,mage_support,0.3818310608441963,111,Nautilus,engage_tank,0.41624361816366756,1.0971688032150269,0.03441255731947124,False
1,Annie,mage_support,0.3818310608441963,117,Lulu,enchanter,0.32163356043457425,1.1726256608963013,0.06019750040962207,False
1,Annie,mage_support,0.3818310608441963,143,Zyra,mage_support,0.3044209958886175,1.1920092105865479,0.07741006495557884,True
1,Annie,mage_support,0.3818310608441963,147,Seraphine,enchanter,0.31371575056098083,1.2810642719268799,0.06811531028321549,False
1,Annie,mage_support,0.3818310608441963,161,Vel'Koz,mage_support,0.3322195941856475,0.9240562915802002,0.04961146665854882,True
1,Annie,mage_support,0.3818310608441963,201,Braum,warden,0.3586068490218303,0.9629522562026978,0.023224211822366003,False
1,Annie,mage_support,0.3818310608441963,223,Tahm Kench,warden,0.361605531803826,0.9965029358863831,0.020225529040370338,False
1,Annie,mage_support,0.3818310608441963,235,Senna,enchanter,0.3065584763623527,0.652782678604126,0.0752725844818436,False
