config_id,support_champion_name,count,mean,median,std
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Yuumi,222,0.0636265196434114,0.02059742243110156,0.08989203976183084
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Zaahen,6,0.2466035223419806,0.16536101598173517,0.19443775487748677
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Zac,24,0.20828233831449072,0.14393443681970874,0.19175412142406156
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Zed,3,0.12177604029384215,0.08902464494569759,0.14103330502577446
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Zilean,273,0.20056966787314665,0.16458333333333336,0.17864382134189905
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Zoe,51,0.22268843823615703,0.20552382827884993,0.15473460218428034
cfg_002_s4p0_m08_far2200_w0p35-0p4-0p25,Zyra,51,0.17505576109348062,0.15863273453093815,0.12773194227254078
cfg_003_s4p0_m08_far2200_w0p3-0p45-0p25,Aatrox,2,0.1279051065540812,0.1279051065540812,0.18088513638555745
cfg_003_s4p0_m08_far2200_w0p3-0p45-0p25,Ahri,1,0.10747832369942192,0.10747832369942192,
cfg_003_s4p0_m08_far2200_w0p3-0p45-0p25,Akshan,1,0.0,0.0,
cfg_003_s4p0_m08_far2200_w0p3-0p45-0p25,Alistar,609,0.28059163295806294,0.2390125570776256,0.20170731982495452
