champion_name,count,mean,median,std,q25,q75
AurelionSol,127,0.5656084539692847,0.571242795109721,0.1997312370665923,0.4247434119278779,0.7326597417069628
Nunu,44,0.537509292083491,0.5425935641832809,0.1550668859628543,0.41653561806257783,0.6600083703395829
Twitch,103,0.5205989273264858,0.5035714285714286,0.19186619559584447,0.38042882074295686,0.6506615528657824
Elise,4613,0.442632520758229,0.43739585240798384,0.16874945933428767,0.3208064516129032,0.5549999999999999
Shaco,1272,0.4387571806055095,0.4324998202899645,0.19485485676582023,0.2906700398169735,0.5745833333333334
Jax,191,0.42774057429884477,0.3884180289031035,0.19875050631727473,0.2841014172820029,0.5716380234091659
Leblanc,713,0.4210370545124377,0.41937086092715226,0.16321483546079585,0.30811533399144453,0.5299962878178556
Camille,444,0.41467589839749924,0.41363805534473697,0.15381770040633183,0.3053279176539072,0.5251691340337472
Briar,33,0.41159137105593596,0.4452380952380952,0.14154107566250146,0.3558831049294334,0.5
Rammus,97,0.41001376362015207,0.4125,0.17674601114449692,0.29375,0.53
Sylas,1162,0.40404868860834847,0.39488286796498634,0.16423990971782104,0.2858679570421531,0.5176061283408697
MasterYi,26,0.40354809039387673,0.39875632719570187,0.19668348554665557,0.2593168068032673,0.5387274024738344
Akshan,34,0.39923698548624426,0.41261524797178806,0.14682599986757333,0.32317226962926315,0.48842141248391246
Pyke,10198,0.39612294334515896,0.38970695928110194,0.15569411465284783,0.2862738212138842,0.5
Vi,43,0.39384959568730765,0.41428571428571426,0.13919925200348457,0.300568476216805,0.4998697839779549
Singed,103,0.3916435113054599,0.39007152588555855,0.17697474243192882,0.2719846692106903,0.5252243949728311
Bard,19962,0.39158956270696427,0.38358146056401765,0.15258386198227109,0.2827131253546377,0.4948711133386399
XinZhao,67,0.38975171067561065,0.36428571428571427,0.17442945044711453,0.2602263971981379,0.5023509199417096
Poppy,3026,0.38478030893723497,0.38108505984587093,0.15568392069551734,0.2731668104274487,0.4875
Pantheon,3433,0.3839801376596096,0.37173065386922616,0.16404392100759807,0.2657326691573267,0.49444444444444446
Qiyana,122,0.38037412912080787,0.37948121852539385,0.14966346314090084,0.28964918182402777,0.4785548449297776
Quinn,39,0.37282246527104934,0.3688925081433224,0.1418645579046649,0.27417431578981794,0.434962403555041
Fiora,53,0.37021145395698557,0.34375,0.1670383497778643,0.2554353184776178,0.5029937477013608
TwistedFate,151,0.36460563505093685,0.3555729870631396,0.16089500857297048,0.23839666580418095,0.4753308823529412
Nidalee,866,0.3612354880443307,0.34464908517874626,0.17650397555863914,0.23286703302979997,0.4747554773082942
Kennen,54,0.36065968265009485,0.33180174896245473,0.172989226729268,0.2483639219603193,0.4635274300069877
LeeSin,101,0.3544887513778156,0.33025685931115,0.18450358396104233,0.21660885365047902,0.48125
Alistar,12711,0.35217595518679845,0.34375,0.15443704035083125,0.24128759574898603,0.4552811487229562
RekSai,80,0.3502545741822762,0.3125869646280549,0.1666149487821623,0.24117822099868994,0.40806827823326136
Ekko,136,0.3495636562940127,0.3509609650615956,0.15304527287108233,0.23499428805240072,0.448585014869878
Sejuani,58,0.3447770865045654,0.3167023041058227,0.15759279501876347,0.24225170408842184,0.44405491200712854
Lissandra,169,0.34433321673821493,0.326060157790927,0.1461507564756348,0.25376787678767876,0.4367769071214565
Skarner,115,0.34353718319064513,0.3258336657359393,0.1562902651159604,0.2279463807844256,0.46359947487135444
Vayne,21,0.3425582125686569,0.3400261324041811,0.13737844218924042,0.2582557502738225,0.4065480625931445
Galio,770,0.3422867868610831,0.32709829688167036,0.155583785755537,0.2340456006068689,0.4332786909133298
JarvanIV,300,0.34076875174777826,0.3334967743884434,0.17171178531784664,0.21432816341773814,0.43802779561377936
Taliyah,284,0.3405203699475478,0.3381289159516606,0.15259801716819135,0.2290286393011094,0.44779755717255715
Rell,10801,0.33861923896177115,0.3303370786516854,0.15139133131637392,0.22747892635314995,0.44
Blitzcrank,7662,0.337425835368962,0.3268347574954367,0.15307915543086742,0.22666313752831407,0.4374960793123326
Trundle,407,0.33425856937870596,0.32018689338371487,0.17256376134193002,0.2000492815719401,0.4432682056002829
Zoe,1614,0.3342552720723743,0.3219539028881755,0.14914493608333657,0.22806957427165625,0.4318185548331368
Rengar,92,0.33109087999310594,0.32774034935862756,0.15838200611568157,0.2118566295284695,0.4504166666666667
Janna,12619,0.3306085707589636,0.31875,0.16400931035318236,0.20902189989563516,0.43786932386704747
Gragas,301,0.32684568252396407,0.30954877702301314,0.17203512043366004,0.20478945297127116,0.43014919941775837
Zac,295,0.3263822349568081,0.3001318368489826,0.17372308744426265,0.20746511905980086,0.44555555555555554
Maokai,2247,0.32549492429993804,0.3151223906099101,0.15297297871297758,0.21498048473167855,0.4251674649451618
Rakan,13786,0.3245168779324059,0.315895863683581,0.14874633250748873,0.217068487339918,0.42285638473838005
Leona,10672,0.3222956972240275,0.31020669322948163,0.15486487486489026,0.2072901341543778,0.42005209407881167
Syndra,60,0.3208702156647078,0.28336684830284214,0.1621327513336306,0.18613151645227885,0.43303153257127514
Nautilus,25873,0.32079165214417527,0.31350674570727716,0.1475146536083207,0.2129373474369406,0.41719428364688854
Neeko,8722,0.318926027067459,0.3077780850388616,0.14685940709058584,0.2116081575637706,0.4130392238190657
Amumu,633,0.3167551177825398,0.31378080415045395,0.1487069951841362,0.19843726633767012,0.42546529120997206
Aatrox,51,0.3162654040153186,0.3141761723700887,0.15823716520352957,0.22879397831597356,0.4268222634896135
FiddleSticks,1305,0.31409722914779864,0.3,0.15585306517049125,0.19963072603534043,0.4091513961605584
