target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.09597446181500335,0.038284376558449,0.0005,True
raw,2,0.030854432073034056,0.0339838852659042,0.0005,True
raw,3,0.026793462480159628,0.03292065759875122,0.0005,True
raw,4,0.025710476168515357,0.03227586756272297,0.0005,True
raw,5,0.0251403829557626,0.03219904520739941,0.0005,True
raw,6,0.024758720887350864,0.03163867352438908,0.0005,True
raw,7,0.02448806175134555,0.03135145858416888,0.0005,True
raw,8,0.024260125154528873,0.0313054312215664,0.0005,True
raw,9,0.024061806002020722,0.03116988676466945,0.0005,True
raw,10,0.023925585874197106,0.030909235725604337,0.0005,True
raw,11,0.023787383034410702,0.03099260380622975,0.0005,False
raw,12,0.0236513741347482,0.03076945817416576,0.0005,True
raw,13,0.023582814933355612,0.0309810917163478,0.0005,False
raw,14,0.023526772553146207,0.030689298554115653,0.0005,True
raw,15,0.02340640316973598,0.030748916661388466,0.0005,False
raw,16,0.02332910868827036,0.030700112352195212,0.0005,False
raw,17,0.023287622408288286,0.030631674687543627,0.0005,True
raw,18,0.023234853193626698,0.030696202844426052,0.0005,False
raw,19,0.02315535422119458,0.03075337967343235,0.0005,False
raw,20,0.023098352785724745,0.030879933669262023,0.0005,False
raw,21,0.023054823613102234,0.030711872245314714,0.0005,False
raw,22,0.022987719191398127,0.030734749518099052,0.0005,False
raw,23,0.02294270945134878,0.030979512933587465,0.00025,False
raw,24,0.022776118333717163,0.030694924326537563,0.00025,False
raw,25,0.022713500371395825,0.030802484795689835,0.00025,False
raw,26,0.022683245223549375,0.03082865370960671,0.00025,False
raw,27,0.0226276329377138,0.030801849990727475,0.00025,False
raw,28,0.022619603150599552,0.030750338166232478,0.00025,False
raw,29,0.022582120916513335,0.030771796558918464,0.000125,False
raw,30,0.022432795825759876,0.030745946313382094,0.000125,False
raw,31,0.02244462046471716,0.03085281661365097,0.000125,False
raw,32,0.022386144960162783,0.030898091547040606,0.000125,False
