target,epoch,train_loss,val_loss,lr,is_best
raw,1,0.0480554717543615,0.03337751759998309,0.001,True
raw,2,0.0256426008182805,0.032214822277458435,0.001,True
raw,3,0.024633261508877423,0.03156481961887289,0.001,True
raw,4,0.02416154388788019,0.031541806057167804,0.001,True
raw,5,0.023905005599741985,0.031209866769686453,0.001,True
raw,6,0.023667926870204217,0.031028212597703185,0.001,True
raw,7,0.023533251955316085,0.031065202052452962,0.001,False
raw,8,0.023411272007352876,0.03095431228640811,0.001,True
raw,9,0.023246012630410914,0.03109039207026386,0.001,False
raw,10,0.02314346012040514,0.031174142969218503,0.001,False
raw,11,0.023046567371468804,0.031056504698947513,0.001,False
raw,12,0.022909276644539258,0.03106465309114226,0.001,False
raw,13,0.022777554224844614,0.03124544833782463,0.001,False
raw,14,0.02264683555159306,0.03133450636239999,0.0005,False
raw,15,0.022165484625106067,0.03140871692315609,0.0005,False
raw,16,0.02200895815586745,0.031345125269181824,0.0005,False
raw,17,0.02185722154079415,0.03138469554153441,0.0005,False
raw,18,0.021742408353794776,0.03157751851745014,0.0005,False
raw,19,0.021598256884694897,0.03163601783569203,0.0005,False
raw,20,0.021453002464947003,0.03176725091599272,0.00025,False
raw,21,0.021072852056714764,0.031975974339963076,0.00025,False
raw,22,0.020988577826962673,0.03194235267763894,0.00025,False
raw,23,0.02084400164167013,0.0320672611373332,0.00025,False
